心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
81.19,None,None,None,None,2025-07-06 13:47:26.329628
None,3,0,-5,1,2025-07-06 13:47:28.061323
None,-2,0,-3,1,2025-07-06 13:47:29.787325
None,-2,0,-3,1,2025-07-06 13:47:31.531590
None,-2,0,-3,1,2025-07-06 13:47:33.571432
None,1,1,-1,-2,2025-07-06 13:47:35.613221
None,1,1,-1,-2,2025-07-06 13:47:37.648317
None,None,None,None,None,2025-07-06 13:47:39.689524
None,None,None,None,None,2025-07-06 13:47:41.419371
None,None,None,None,None,2025-07-06 13:47:43.150738
None,None,None,None,None,2025-07-06 13:47:45.188741
None,None,None,None,None,2025-07-06 13:47:46.910358
None,None,None,None,None,2025-07-06 13:47:48.654089
None,None,None,None,None,2025-07-06 13:47:50.387826
None,None,None,None,None,2025-07-06 13:47:52.121016
None,None,None,None,None,2025-07-06 13:47:53.850189
None,None,None,None,None,2025-07-06 13:47:55.564485
None,None,None,None,None,2025-07-06 13:47:57.290335
None,None,None,None,None,2025-07-06 13:47:59.004582
None,None,None,None,None,2025-07-06 13:48:00.727761
None,None,None,None,None,2025-07-06 13:48:02.447003
None,None,None,None,None,2025-07-06 13:48:04.172087
None,None,None,None,None,2025-07-06 13:48:05.890994
None,None,None,None,None,2025-07-06 13:48:07.607382
None,None,None,None,None,2025-07-06 13:48:09.328462
None,None,None,None,None,2025-07-06 13:48:11.046028
None,None,None,None,None,2025-07-06 13:48:12.765939
None,None,None,None,None,2025-07-06 13:48:14.488492
None,None,None,None,None,2025-07-06 13:48:16.209756
None,None,None,None,None,2025-07-06 13:48:17.927239
None,None,None,None,None,2025-07-06 13:48:19.650054
None,None,None,None,None,2025-07-06 13:48:21.367435
None,None,None,None,None,2025-07-06 13:48:23.084975
None,None,None,None,None,2025-07-06 13:48:24.802957
None,None,None,None,None,2025-07-06 13:48:26.523089
None,None,None,None,None,2025-07-06 13:48:28.242321
None,None,None,None,None,2025-07-06 13:48:29.963077
None,None,None,None,None,2025-07-06 13:48:31.686055
None,None,None,None,None,2025-07-06 13:48:33.404076
None,None,None,None,None,2025-07-06 13:48:35.125729
None,None,None,None,None,2025-07-06 13:48:36.844107
None,None,None,None,None,2025-07-06 13:48:38.569491
None,None,None,None,None,2025-07-06 13:48:40.288578
None,None,None,None,None,2025-07-06 13:48:42.008690
None,None,None,None,None,2025-07-06 13:48:43.742325
None,None,None,None,None,2025-07-06 13:48:45.777601
None,None,None,None,None,2025-07-06 13:48:47.498424
None,None,None,None,None,2025-07-06 13:48:49.217852
None,None,None,None,None,2025-07-06 13:48:50.948951
None,None,None,None,None,2025-07-06 13:48:52.679630
None,None,None,None,None,2025-07-06 13:48:54.412131
None,None,None,None,None,2025-07-06 13:48:56.133413
None,-8,0,3,-1,2025-07-06 13:48:57.865364
None,-8,0,3,-1,2025-07-06 13:48:59.904580
