心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 11:08:05.092303
76.53,2,1,5,1,2025-07-12 11:08:06.214942
81.19,-3,-1,0,1,2025-07-12 11:08:07.284967
80.97,-2,1,-1,0,2025-07-12 11:08:08.349834
81.19,0,2,-4,2,2025-07-12 11:08:09.431449
81.08,-2,-2,3,0,2025-07-12 11:08:10.488432
80.97,-2,-2,3,0,2025-07-12 11:08:11.544697
81.19,-2,-2,3,0,2025-07-12 11:08:12.626460
81.08,5,0,0,0,2025-07-12 11:08:13.667291
81.08,0,0,-2,0,2025-07-12 11:08:14.715306
80.97,None,None,None,None,2025-07-12 11:08:15.766969
81.08,9,0,0,0,2025-07-12 11:08:16.851101
81.08,None,None,None,None,2025-07-12 11:08:17.955553
81.08,None,None,None,None,2025-07-12 11:08:19.001633
81.19,-2,-1,2,0,2025-07-12 11:08:20.044191
80.97,None,None,None,None,2025-07-12 11:08:21.125440
81.19,None,None,None,None,2025-07-12 11:08:22.167913
80.97,None,None,None,None,2025-07-12 11:08:23.218969
81.08,None,None,None,None,2025-07-12 11:08:24.275626
81.08,None,None,None,None,2025-07-12 11:08:25.363464
81.19,-4,-1,0,-1,2025-07-12 11:08:26.423125
80.97,-1,-1,2,0,2025-07-12 11:08:27.475664
81.19,-1,-1,2,0,2025-07-12 11:08:28.526165
80.97,7,0,-3,1,2025-07-12 11:08:29.608342
80.97,2,0,-4,0,2025-07-12 11:08:30.647890
81.19,-3,1,-2,0,2025-07-12 11:08:31.692793
81.08,4,0,-4,0,2025-07-12 11:08:32.739688
80.97,None,None,None,None,2025-07-12 11:08:33.826271
81.08,6,0,-5,0,2025-07-12 11:08:34.879598
81.08,4,0,1,1,2025-07-12 11:08:35.926245
81.19,None,None,None,None,2025-07-12 11:08:37.014942
81.08,None,None,None,None,2025-07-12 11:08:38.068153
80.86,0,-1,0,0,2025-07-12 11:08:39.121263
81.19,None,None,None,None,2025-07-12 11:08:40.171987
81.19,1,2,0,1,2025-07-12 11:08:41.257112
80.97,6,-1,1,2,2025-07-12 11:08:42.371589
81.19,6,0,-1,1,2025-07-12 11:08:43.415940
81.08,None,None,None,None,2025-07-12 11:08:44.493012
80.97,None,None,None,None,2025-07-12 11:08:45.542544
81.19,None,None,None,None,2025-07-12 11:08:46.583723
81.08,None,None,None,None,2025-07-12 11:08:47.666687
80.97,None,None,None,None,2025-07-12 11:08:48.758551
81.08,None,None,None,None,2025-07-12 11:08:49.865962
81.08,None,None,None,None,2025-07-12 11:08:50.957872
81.08,None,None,None,None,2025-07-12 11:08:52.015136
81.08,None,None,None,None,2025-07-12 11:08:53.059695
81.19,1,0,-3,0,2025-07-12 11:08:54.145188
None,None,None,None,None,2025-07-12 11:08:56.163833
None,None,None,None,None,2025-07-12 11:08:58.173727
None,None,None,None,None,2025-07-12 11:09:00.190760
None,None,None,None,None,2025-07-12 11:09:02.202800
None,4,0,0,0,2025-07-12 11:09:04.217741
None,-1,0,-1,-1,2025-07-12 11:09:06.224392
None,None,None,None,None,2025-07-12 11:09:08.233650
None,None,None,None,None,2025-07-12 11:09:10.246085
None,None,None,None,None,2025-07-12 11:09:12.248964
None,-9,0,6,0,2025-07-12 11:09:14.258908
None,-9,0,6,0,2025-07-12 11:09:16.260302
