心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 00:21:18.060663
0,4,-2,0,-1,2025-07-21 00:21:18.987191
0,4,-2,0,-1,2025-07-21 00:21:19.885939
76.43,0,-1,-3,-2,2025-07-21 00:21:20.779942
80.86,0,0,-4,0,2025-07-21 00:21:21.706404
80.86,-4,0,-7,-1,2025-07-21 00:21:22.634694
80.97,-4,0,-7,-1,2025-07-21 00:21:23.528639
80.86,-4,0,-7,-1,2025-07-21 00:21:24.417421
80.86,-4,0,-7,-1,2025-07-21 00:21:25.311354
80.97,-4,0,-7,-1,2025-07-21 00:21:26.167880
83.1,0,-1,-4,-1,2025-07-21 00:21:27.091001
83.1,-1,-3,3,1,2025-07-21 00:21:27.981335
80.86,None,None,None,None,2025-07-21 00:21:28.926056
80.86,None,None,None,None,2025-07-21 00:21:29.813679
80.97,0,-2,4,3,2025-07-21 00:21:30.705523
80.75,-5,2,-1,1,2025-07-21 00:21:31.601088
80.97,None,None,None,None,2025-07-21 00:21:32.491902
80.97,None,None,None,None,2025-07-21 00:21:33.384323
80.86,None,None,None,None,2025-07-21 00:21:34.279815
80.86,None,None,None,None,2025-07-21 00:21:35.188216
83.22,5,-1,-2,0,2025-07-21 00:21:36.076435
82.99,1,1,-2,-1,2025-07-21 00:21:36.967076
80.97,1,1,-2,-1,2025-07-21 00:21:37.864367
80.75,-2,2,-5,1,2025-07-21 00:21:38.747603
80.97,-1,0,0,1,2025-07-21 00:21:39.645004
80.86,-1,0,0,1,2025-07-21 00:21:40.500001
80.86,-1,0,0,1,2025-07-21 00:21:41.398554
80.97,-1,0,0,1,2025-07-21 00:21:42.322080
83.22,-1,-2,-6,0,2025-07-21 00:21:43.246133
82.99,-1,2,1,1,2025-07-21 00:21:44.150026
80.97,-3,-1,-7,1,2025-07-21 00:21:45.070921
80.75,-3,-1,-7,1,2025-07-21 00:21:45.997908
80.97,6,0,-2,1,2025-07-21 00:21:46.919089
80.86,6,0,-2,1,2025-07-21 00:21:47.867093
80.86,6,0,-2,1,2025-07-21 00:21:48.794767
80.97,6,0,-2,1,2025-07-21 00:21:49.718195
83.22,-2,2,-10,0,2025-07-21 00:21:50.650395
82.99,-2,2,-10,0,2025-07-21 00:21:51.541983
80.86,-2,2,-10,0,2025-07-21 00:21:52.471552
80.86,-4,2,-5,-1,2025-07-21 00:21:53.403831
80.97,-4,2,-5,-1,2025-07-21 00:21:54.326325
80.86,None,None,None,None,2025-07-21 00:21:55.245537
