心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-18 15:27:50.361136
0,-8,0,-3,2,2025-07-18 15:27:51.209003
0,-8,0,-3,2,2025-07-18 15:27:52.063008
0,-8,0,-3,2,2025-07-18 15:27:52.910047
0,-8,0,-3,2,2025-07-18 15:27:53.760825
0,-8,0,-3,2,2025-07-18 15:27:54.613064
0,-8,0,-3,2,2025-07-18 15:27:55.465428
0,-8,0,-3,2,2025-07-18 15:27:56.352107
0,-8,0,-3,2,2025-07-18 15:27:57.207257
0,-3,-5,0,-3,2025-07-18 15:27:58.056359
0,-3,-5,0,-3,2025-07-18 15:27:58.937519
0,-3,-5,0,-3,2025-07-18 15:27:59.827933
0,-3,-5,0,-3,2025-07-18 15:28:00.678693
0,-3,-5,0,-3,2025-07-18 15:28:01.532658
0,-3,-5,0,-3,2025-07-18 15:28:02.351360
0,-3,-5,0,-3,2025-07-18 15:28:03.204196
0,-3,-5,0,-3,2025-07-18 15:28:04.025443
0,-3,-5,0,-3,2025-07-18 15:28:04.874101
0,-3,-5,0,-3,2025-07-18 15:28:05.685853
0,-3,-5,0,-3,2025-07-18 15:28:06.545309
0,-3,-5,0,-3,2025-07-18 15:28:07.397420
0,-3,-5,0,-3,2025-07-18 15:28:08.243042
0,-3,-5,0,-3,2025-07-18 15:28:09.094246
0,-3,-5,0,-3,2025-07-18 15:28:09.945783
0,-3,-5,0,-3,2025-07-18 15:28:10.794258
0,-3,-5,0,-3,2025-07-18 15:28:11.650656
0,-3,-5,0,-3,2025-07-18 15:28:12.501558
0,-3,-5,0,-3,2025-07-18 15:28:13.351574
0,-3,-5,0,-3,2025-07-18 15:28:14.172947
0,-3,-5,0,-3,2025-07-18 15:28:15.004602
0,-3,-5,0,-3,2025-07-18 15:28:15.857140
0,-3,-5,0,-3,2025-07-18 15:28:16.675945
0,-3,-5,0,-3,2025-07-18 15:28:17.517471
0,None,None,None,None,2025-07-18 15:28:18.339642
0,None,None,None,None,2025-07-18 15:28:19.193621
0,None,None,None,None,2025-07-18 15:28:20.044571
0,None,None,None,None,2025-07-18 15:28:20.862230
0,-6,0,-5,-1,2025-07-18 15:28:21.716642
0,4,0,-3,0,2025-07-18 15:28:22.556118
0,3,-3,-3,2,2025-07-18 15:28:23.417030
0,None,None,None,None,2025-07-18 15:28:24.268157
0,3,-2,5,-1,2025-07-18 15:28:25.119281
0,None,None,None,None,2025-07-18 15:28:25.964330
0,None,None,None,None,2025-07-18 15:28:26.821163
0,None,None,None,None,2025-07-18 15:28:27.674420
0,None,None,None,None,2025-07-18 15:28:28.526482
0,None,None,None,None,2025-07-18 15:28:29.382345
0,None,None,None,None,2025-07-18 15:28:30.230947
0,None,None,None,None,2025-07-18 15:28:31.049384
0,None,None,None,None,2025-07-18 15:28:31.865617
0,None,None,None,None,2025-07-18 15:28:32.717955
0,None,None,None,None,2025-07-18 15:28:33.569277
0,None,None,None,None,2025-07-18 15:28:34.422560
0,None,None,None,None,2025-07-18 15:28:35.272957
0,None,None,None,None,2025-07-18 15:28:36.127708
0,3,1,-1,-1,2025-07-18 15:28:36.989107
0,-6,0,13,1,2025-07-18 15:28:37.841108
0,-6,0,13,1,2025-07-18 15:28:38.741137
0,None,None,None,None,2025-07-18 15:28:39.595957
0,None,None,None,None,2025-07-18 15:28:40.447888
0,None,None,None,None,2025-07-18 15:28:41.303453
