心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 14:50:41.328374
0,1,-1,1,2,2025-07-17 14:50:42.483986
0,-12,-2,-13,0,2025-07-17 14:50:43.594555
76.43,15,0,0,0,2025-07-17 14:50:44.616987
80.86,14,-1,2,3,2025-07-17 14:50:45.672448
80.86,15,-1,5,2,2025-07-17 14:50:46.759800
80.97,17,0,-1,2,2025-07-17 14:50:47.920668
80.86,11,-1,-3,1,2025-07-17 14:50:49.021820
80.86,None,None,None,None,2025-07-17 14:50:50.110114
80.97,None,None,None,None,2025-07-17 14:50:51.262541
83.1,-2,3,-6,0,2025-07-17 14:50:52.374364
83.1,-2,0,3,1,2025-07-17 14:50:53.476711
80.86,3,0,-9,1,2025-07-17 14:50:54.590454
80.86,5,0,-7,2,2025-07-17 14:50:55.646919
80.97,5,0,-7,2,2025-07-17 14:50:56.708994
80.75,5,1,-5,1,2025-07-17 14:50:57.759870
80.97,None,None,None,None,2025-07-17 14:50:58.843525
80.97,9,0,-4,1,2025-07-17 14:50:59.951675
83.1,-7,-1,-17,-1,2025-07-17 14:51:01.012049
83.1,None,None,None,None,2025-07-17 14:51:02.060312
80.75,15,0,-2,2,2025-07-17 14:51:03.106344
80.97,9,0,0,-1,2025-07-17 14:51:04.195628
80.97,9,0,0,-1,2025-07-17 14:51:05.345080
80.75,None,None,None,None,2025-07-17 14:51:06.495805
80.97,None,None,None,None,2025-07-17 14:51:07.608198
80.75,None,None,None,None,2025-07-17 14:51:08.689065
80.97,None,None,None,None,2025-07-17 14:51:09.833386
80.86,-5,2,-2,1,2025-07-17 14:51:10.981361
80.86,None,None,None,None,2025-07-17 14:51:12.132199
80.86,None,None,None,None,2025-07-17 14:51:13.249098
80.97,None,None,None,None,2025-07-17 14:51:14.438942
80.86,-1,-1,-1,-1,2025-07-17 14:51:15.585293
83.1,None,None,None,None,2025-07-17 14:51:16.707797
80.86,8,0,-4,1,2025-07-17 14:51:17.759887
80.86,None,None,None,None,2025-07-17 14:51:18.812688
