心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 15:14:36.572308
0,-3,0,-6,1,2025-07-19 15:14:37.522717
0,10,0,-15,0,2025-07-19 15:14:38.474830
76.43,None,None,None,None,2025-07-19 15:14:39.425999
81.08,-3,-1,0,-1,2025-07-19 15:14:40.372285
82.99,0,1,-1,1,2025-07-19 15:14:41.324274
80.97,0,1,-1,1,2025-07-19 15:14:42.315765
82.99,0,1,-1,1,2025-07-19 15:14:43.265206
80.97,0,1,-1,1,2025-07-19 15:14:44.215230
81.08,0,1,-1,1,2025-07-19 15:14:45.199352
82.99,0,1,-1,1,2025-07-19 15:14:46.142950
80.86,0,1,-1,1,2025-07-19 15:14:47.094412
81.08,None,None,None,None,2025-07-19 15:14:48.047196
82.99,None,None,None,None,2025-07-19 15:14:49.042334
80.97,None,None,None,None,2025-07-19 15:14:50.028100
80.75,None,None,None,None,2025-07-19 15:14:51.015615
80.97,4,2,0,1,2025-07-19 15:14:51.997681
80.97,4,2,0,1,2025-07-19 15:14:52.984480
80.86,4,2,0,1,2025-07-19 15:14:53.985167
80.86,None,None,None,None,2025-07-19 15:14:55.049567
80.86,None,None,None,None,2025-07-19 15:14:56.092838
80.97,None,None,None,None,2025-07-19 15:14:57.035569
80.86,9,-2,7,-2,2025-07-19 15:14:58.013665
80.86,None,None,None,None,2025-07-19 15:14:59.031558
80.97,1,2,-1,2,2025-07-19 15:15:00.013401
81.08,None,None,None,None,2025-07-19 15:15:01.008995
82.99,-2,-2,1,-2,2025-07-19 15:15:01.984951
80.86,0,-4,-1,0,2025-07-19 15:15:02.973190
80.86,2,4,-3,3,2025-07-19 15:15:03.958348
80.86,1,3,-4,-2,2025-07-19 15:15:04.908222
80.97,5,0,-3,1,2025-07-19 15:15:05.893043
80.86,None,None,None,None,2025-07-19 15:15:06.915078
80.86,9,-1,13,-1,2025-07-19 15:15:07.978409
80.97,None,None,None,None,2025-07-19 15:15:08.973395
80.97,1,1,-1,-2,2025-07-19 15:15:09.956330
80.75,None,None,None,None,2025-07-19 15:15:10.953226
80.97,None,None,None,None,2025-07-19 15:15:11.973519
80.86,None,None,None,None,2025-07-19 15:15:13.018218
80.86,None,None,None,None,2025-07-19 15:15:14.001161
80.97,None,None,None,None,2025-07-19 15:15:14.981253
80.86,None,None,None,None,2025-07-19 15:15:15.966583
80.86,3,2,0,0,2025-07-19 15:15:16.957508
80.97,1,1,1,-2,2025-07-19 15:15:17.942186
80.86,1,1,1,-2,2025-07-19 15:15:18.933775
81.08,None,None,None,None,2025-07-19 15:15:19.913259
82.99,None,None,None,None,2025-07-19 15:15:20.900691
80.86,0,1,-4,1,2025-07-19 15:15:21.845136
80.86,-1,-2,-1,-3,2025-07-19 15:15:22.828081
80.97,0,1,-2,-1,2025-07-19 15:15:23.811673
80.86,1,-1,-4,1,2025-07-19 15:15:24.793864
80.86,None,None,None,None,2025-07-19 15:15:25.781613
80.97,6,1,4,-2,2025-07-19 15:15:26.757905
80.86,0,0,1,-1,2025-07-19 15:15:27.746328
81.08,0,0,1,-1,2025-07-19 15:15:28.725634
82.99,0,0,1,-1,2025-07-19 15:15:29.709676
80.86,0,0,1,-1,2025-07-19 15:15:30.693513
80.86,0,0,1,-1,2025-07-19 15:15:31.673651
80.97,1,0,-3,0,2025-07-19 15:15:32.655966
80.97,None,None,None,None,2025-07-19 15:15:33.645468
82.99,2,1,0,-3,2025-07-19 15:15:34.621700
80.97,None,None,None,None,2025-07-19 15:15:35.605442
81.08,2,0,0,-2,2025-07-19 15:15:36.591627
82.99,1,1,-2,1,2025-07-19 15:15:37.587874
80.86,-4,-3,4,-2,2025-07-19 15:15:38.580157
80.97,-9,-2,5,-3,2025-07-19 15:15:39.575721
81.08,-4,-3,-2,0,2025-07-19 15:15:40.558007
82.99,-3,0,3,0,2025-07-19 15:15:41.543236
80.86,-3,0,3,0,2025-07-19 15:15:42.529628
80.86,-3,0,3,0,2025-07-19 15:15:43.513174
80.97,-3,0,3,0,2025-07-19 15:15:44.494181
80.97,-3,0,3,0,2025-07-19 15:15:45.479459
82.99,-3,0,3,0,2025-07-19 15:15:46.465423
80.97,-3,0,3,0,2025-07-19 15:15:47.459822
80.86,-3,0,3,0,2025-07-19 15:15:48.411190
81.08,-3,0,3,0,2025-07-19 15:15:49.359249
0,-3,0,3,0,2025-07-19 15:15:50.342547
0,4,-1,-3,-1,2025-07-19 15:15:51.318692
0,4,-1,-3,-1,2025-07-19 15:15:52.306195
