心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:12:32.729357
76.63,None,None,None,None,2025-07-11 23:12:33.614044
81.08,None,None,None,None,2025-07-11 23:12:34.508553
81.19,None,None,None,None,2025-07-11 23:12:35.400420
81.08,None,None,None,None,2025-07-11 23:12:36.278937
81.08,None,None,None,None,2025-07-11 23:12:37.196082
81.08,None,None,None,None,2025-07-11 23:12:38.095879
81.08,None,None,None,None,2025-07-11 23:12:38.978052
81.19,None,None,None,None,2025-07-11 23:12:39.860842
80.97,None,None,None,None,2025-07-11 23:12:40.756230
81.08,None,None,None,None,2025-07-11 23:12:41.635574
81.19,None,None,None,None,2025-07-11 23:12:42.517004
80.97,None,None,None,None,2025-07-11 23:12:43.400734
81.08,None,None,None,None,2025-07-11 23:12:44.294171
81.19,None,None,None,None,2025-07-11 23:12:45.176759
80.97,None,None,None,None,2025-07-11 23:12:46.061470
81.19,None,None,None,None,2025-07-11 23:12:46.944909
81.08,None,None,None,None,2025-07-11 23:12:47.834434
81.08,None,None,None,None,2025-07-11 23:12:48.717179
81.19,None,None,None,None,2025-07-11 23:12:49.597163
80.97,None,None,None,None,2025-07-11 23:12:50.484715
81.08,None,None,None,None,2025-07-11 23:12:51.364128
81.08,None,None,None,None,2025-07-11 23:12:52.256042
81.19,None,None,None,None,2025-07-11 23:12:53.141792
80.97,None,None,None,None,2025-07-11 23:12:54.025502
81.19,None,None,None,None,2025-07-11 23:12:54.904817
81.19,None,None,None,None,2025-07-11 23:12:55.783560
80.86,None,None,None,None,2025-07-11 23:12:56.665348
81.19,None,None,None,None,2025-07-11 23:12:57.544888
81.08,None,None,None,None,2025-07-11 23:12:58.425260
81.08,None,None,None,None,2025-07-11 23:12:59.309195
81.19,None,None,None,None,2025-07-11 23:13:00.189159
81.08,None,None,None,None,2025-07-11 23:13:01.068176
81.08,None,None,None,None,2025-07-11 23:13:01.946393
81.08,None,None,None,None,2025-07-11 23:13:02.849528
81.19,None,None,None,None,2025-07-11 23:13:03.727921
80.97,None,None,None,None,2025-07-11 23:13:04.613030
81.08,None,None,None,None,2025-07-11 23:13:05.537626
81.19,None,None,None,None,2025-07-11 23:13:06.421324
81.08,None,None,None,None,2025-07-11 23:13:07.300810
80.97,None,None,None,None,2025-07-11 23:13:08.181114
81.08,None,None,None,None,2025-07-11 23:13:09.061322
81.19,None,None,None,None,2025-07-11 23:13:09.941800
80.97,None,None,None,None,2025-07-11 23:13:10.818160
81.08,None,None,None,None,2025-07-11 23:13:11.699165
