心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 15:31:01.098363
0,None,None,None,None,2025-07-17 15:31:02.256600
0,None,None,None,None,2025-07-17 15:31:03.405061
76.43,None,None,None,None,2025-07-17 15:31:04.552845
80.86,14,-1,-3,0,2025-07-17 15:31:05.712684
80.86,None,None,None,None,2025-07-17 15:31:06.866945
80.97,None,None,None,None,2025-07-17 15:31:08.007266
80.86,None,None,None,None,2025-07-17 15:31:09.086280
80.86,None,None,None,None,2025-07-17 15:31:10.193161
80.97,None,None,None,None,2025-07-17 15:31:11.252365
80.86,None,None,None,None,2025-07-17 15:31:12.300638
80.86,None,None,None,None,2025-07-17 15:31:13.351979
80.97,None,None,None,None,2025-07-17 15:31:14.397509
80.86,None,None,None,None,2025-07-17 15:31:15.449199
80.86,0,0,-1,-1,2025-07-17 15:31:16.495552
80.86,None,None,None,None,2025-07-17 15:31:17.552975
80.97,None,None,None,None,2025-07-17 15:31:18.599710
80.86,None,None,None,None,2025-07-17 15:31:19.641184
80.86,None,None,None,None,2025-07-17 15:31:20.693084
80.97,None,None,None,None,2025-07-17 15:31:21.745034
80.97,None,None,None,None,2025-07-17 15:31:22.796918
80.75,None,None,None,None,2025-07-17 15:31:23.848444
80.97,6,2,-3,1,2025-07-17 15:31:24.899932
80.86,6,2,-3,1,2025-07-17 15:31:25.954698
80.86,6,2,-3,1,2025-07-17 15:31:27.009404
80.97,6,2,-3,1,2025-07-17 15:31:28.056796
80.86,None,None,None,None,2025-07-17 15:31:29.100857
80.86,None,None,None,None,2025-07-17 15:31:30.151262
80.86,None,None,None,None,2025-07-17 15:31:31.209208
80.97,None,None,None,None,2025-07-17 15:31:32.291531
80.97,None,None,None,None,2025-07-17 15:31:33.395893
80.75,None,None,None,None,2025-07-17 15:31:34.452074
0,None,None,None,None,2025-07-17 15:31:35.504036
0,10,-1,-1,2,2025-07-17 15:31:36.589715
0,-1,-3,-5,1,2025-07-17 15:31:37.707255
0,2,2,0,-2,2025-07-17 15:31:38.756009
0,None,None,None,None,2025-07-17 15:31:39.859551
0,10,0,0,3,2025-07-17 15:31:40.966520
0,13,0,-1,2,2025-07-17 15:31:42.051011
0,None,None,None,None,2025-07-17 15:31:43.168541
0,-3,0,1,1,2025-07-17 15:31:44.215480
0,None,None,None,None,2025-07-17 15:31:45.305562
0,None,None,None,None,2025-07-17 15:31:46.450148
80.97,0,3,-1,3,2025-07-17 15:31:47.660079
80.97,9,0,-1,1,2025-07-17 15:31:48.805405
80.75,4,-2,-1,3,2025-07-17 15:31:49.953298
80.97,None,None,None,None,2025-07-17 15:31:51.095886
80.97,None,None,None,None,2025-07-17 15:31:52.232914
83.1,None,None,None,None,2025-07-17 15:31:53.313413
80.97,None,None,None,None,2025-07-17 15:31:54.459204
83.1,None,None,None,None,2025-07-17 15:31:55.604266
80.86,None,None,None,None,2025-07-17 15:31:56.741616
80.86,None,None,None,None,2025-07-17 15:31:57.858902
81.08,5,2,2,2,2025-07-17 15:31:59.006007
82.99,2,0,4,0,2025-07-17 15:32:00.149981
80.97,None,None,None,None,2025-07-17 15:32:01.305148
80.86,None,None,None,None,2025-07-17 15:32:02.448136
81.08,None,None,None,None,2025-07-17 15:32:03.587089
82.99,None,None,None,None,2025-07-17 15:32:04.634886
80.97,None,None,None,None,2025-07-17 15:32:05.687089
80.75,8,0,0,2,2025-07-17 15:32:06.761209
80.97,-2,-1,2,3,2025-07-17 15:32:07.838719
80.97,5,-4,-3,0,2025-07-17 15:32:08.981971
80.75,None,None,None,None,2025-07-17 15:32:10.097013
80.97,None,None,None,None,2025-07-17 15:32:11.184466
80.86,None,None,None,None,2025-07-17 15:32:12.288257
80.86,None,None,None,None,2025-07-17 15:32:13.340869
80.97,None,None,None,None,2025-07-17 15:32:14.447729
80.97,None,None,None,None,2025-07-17 15:32:15.494645
82.99,None,None,None,None,2025-07-17 15:32:16.554331
80.97,None,None,None,None,2025-07-17 15:32:17.596573
80.97,None,None,None,None,2025-07-17 15:32:18.648889
80.75,None,None,None,None,2025-07-17 15:32:19.705607
80.97,None,None,None,None,2025-07-17 15:32:20.753766
80.86,None,None,None,None,2025-07-17 15:32:21.801955
80.86,None,None,None,None,2025-07-17 15:32:22.850555
80.97,None,None,None,None,2025-07-17 15:32:23.905184
80.97,None,None,None,None,2025-07-17 15:32:24.969559
82.99,None,None,None,None,2025-07-17 15:32:26.018837
80.97,None,None,None,None,2025-07-17 15:32:27.065917
71.34,None,None,None,None,2025-07-17 15:32:28.118512
51.59,None,None,None,None,2025-07-17 15:32:29.167467
66.52,None,None,None,None,2025-07-17 15:32:30.250791
0,None,None,None,None,2025-07-17 15:32:31.298023
0,None,None,None,None,2025-07-17 15:32:32.346631
0,None,None,None,None,2025-07-17 15:32:33.395909
0,None,None,None,None,2025-07-17 15:32:34.442307
0,None,None,None,None,2025-07-17 15:32:35.512998
0,None,None,None,None,2025-07-17 15:32:36.576232
0,None,None,None,None,2025-07-17 15:32:37.725183
0,None,None,None,None,2025-07-17 15:32:38.859311
0,None,None,None,None,2025-07-17 15:32:40.029602
0,None,None,None,None,2025-07-17 15:32:41.140030
0,None,None,None,None,2025-07-17 15:32:42.183671
0,2,0,-7,1,2025-07-17 15:32:43.265169
