心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:40:02.118323
None,None,None,None,None,2025-07-11 23:40:03.011796
None,None,None,None,None,2025-07-11 23:40:03.938626
83.22,0,0,4,-1,2025-07-11 23:40:04.825181
None,0,0,3,-1,2025-07-11 23:40:05.709450
None,None,None,None,None,2025-07-11 23:40:06.888028
None,None,None,None,None,2025-07-11 23:40:08.092844
None,None,None,None,None,2025-07-11 23:40:09.296207
None,2,0,3,-1,2025-07-11 23:40:10.496777
None,None,None,None,None,2025-07-11 23:40:11.699848
None,None,None,None,None,2025-07-11 23:40:12.904440
None,None,None,None,None,2025-07-11 23:40:14.108528
None,0,0,-1,-1,2025-07-11 23:40:15.309118
None,None,None,None,None,2025-07-11 23:40:16.513712
None,None,None,None,None,2025-07-11 23:40:17.714148
None,3,0,3,0,2025-07-11 23:40:18.918328
None,2,0,2,0,2025-07-11 23:40:20.121268
None,1,-1,-2,-3,2025-07-11 23:40:21.325548
None,4,0,-1,0,2025-07-11 23:40:22.526296
None,None,None,None,None,2025-07-11 23:40:23.730208
None,4,0,-8,-1,2025-07-11 23:40:24.933989
None,1,-1,-4,-1,2025-07-11 23:40:26.135555
None,None,None,None,None,2025-07-11 23:40:27.338411
None,None,None,None,None,2025-07-11 23:40:28.539437
None,None,None,None,None,2025-07-11 23:40:29.742352
None,None,None,None,None,2025-07-11 23:40:30.946772
None,None,None,None,None,2025-07-11 23:40:32.151313
None,None,None,None,None,2025-07-11 23:40:33.356657
None,None,None,None,None,2025-07-11 23:40:34.555732
None,None,None,None,None,2025-07-11 23:40:35.760499
None,None,None,None,None,2025-07-11 23:40:36.964261
None,None,None,None,None,2025-07-11 23:40:38.168205
None,None,None,None,None,2025-07-11 23:40:39.368656
None,None,None,None,None,2025-07-11 23:40:40.573423
None,None,None,None,None,2025-07-11 23:40:41.778010
None,None,None,None,None,2025-07-11 23:40:42.977636
None,None,None,None,None,2025-07-11 23:40:44.182184
None,None,None,None,None,2025-07-11 23:40:45.384498
None,None,None,None,None,2025-07-11 23:40:46.586245
None,3,-1,-4,1,2025-07-11 23:40:47.790142
None,None,None,None,None,2025-07-11 23:40:48.990761
None,None,None,None,None,2025-07-11 23:40:50.193537
None,None,None,None,None,2025-07-11 23:40:51.397548
None,None,None,None,None,2025-07-11 23:40:52.601791
None,None,None,None,None,2025-07-11 23:40:53.806624
None,None,None,None,None,2025-07-11 23:40:55.006257
None,None,None,None,None,2025-07-11 23:40:56.211808
None,None,None,None,None,2025-07-11 23:40:57.096204
None,None,None,None,None,2025-07-11 23:40:57.975931
81.08,None,None,None,None,2025-07-11 23:40:59.122940
80.97,None,None,None,None,2025-07-11 23:41:00.026628
81.19,None,None,None,None,2025-07-11 23:41:00.923267
81.08,1,0,1,-3,2025-07-11 23:41:01.805269
81.19,1,0,1,-3,2025-07-11 23:41:02.691756
81.08,1,0,1,-3,2025-07-11 23:41:03.571335
81.08,3,-1,4,-1,2025-07-11 23:41:04.454097
81.08,3,-1,4,-1,2025-07-11 23:41:05.339948
81.08,None,None,None,None,2025-07-11 23:41:06.224076
81.08,None,None,None,None,2025-07-11 23:41:07.111731
81.08,None,None,None,None,2025-07-11 23:41:07.989391
81.08,None,None,None,None,2025-07-11 23:41:08.874451
81.08,None,None,None,None,2025-07-11 23:41:09.760058
81.19,0,0,2,-2,2025-07-11 23:41:10.637846
81.08,None,None,None,None,2025-07-11 23:41:11.518684
81.08,None,None,None,None,2025-07-11 23:41:12.400724
74.91,2,-1,2,0,2025-07-11 23:41:13.286668
None,None,None,None,None,2025-07-11 23:41:14.172201
None,None,None,None,None,2025-07-11 23:41:15.055084
None,None,None,None,None,2025-07-11 23:41:15.936322
None,None,None,None,None,2025-07-11 23:41:16.813515
None,None,None,None,None,2025-07-11 23:41:17.695810
None,None,None,None,None,2025-07-11 23:41:18.580142
None,None,None,None,None,2025-07-11 23:41:19.488203
None,None,None,None,None,2025-07-11 23:41:20.687805
None,2,-1,-1,1,2025-07-11 23:41:21.891599
None,None,None,None,None,2025-07-11 23:41:23.093194
None,None,None,None,None,2025-07-11 23:41:24.297217
None,3,-1,-2,0,2025-07-11 23:41:25.497123
None,None,None,None,None,2025-07-11 23:41:26.700776
None,2,-1,-2,0,2025-07-11 23:41:27.905759
None,None,None,None,None,2025-07-11 23:41:29.105127
None,None,None,None,None,2025-07-11 23:41:30.309649
None,0,0,2,0,2025-07-11 23:41:31.513590
None,None,None,None,None,2025-07-11 23:41:32.713161
None,None,None,None,None,2025-07-11 23:41:33.917729
None,None,None,None,None,2025-07-11 23:41:35.117484
None,None,None,None,None,2025-07-11 23:41:36.321908
None,None,None,None,None,2025-07-11 23:41:37.522532
None,None,None,None,None,2025-07-11 23:41:38.730585
None,0,0,0,0,2025-07-11 23:41:39.931349
None,3,0,-4,-2,2025-07-11 23:41:41.134346
None,2,0,-1,0,2025-07-11 23:41:42.334124
None,None,None,None,None,2025-07-11 23:41:43.539916
None,None,None,None,None,2025-07-11 23:41:44.743297
None,4,0,-3,-1,2025-07-11 23:41:45.943526
None,None,None,None,None,2025-07-11 23:41:47.148205
None,None,None,None,None,2025-07-11 23:41:48.351591
None,None,None,None,None,2025-07-11 23:41:49.551185
None,None,None,None,None,2025-07-11 23:41:50.756228
None,None,None,None,None,2025-07-11 23:41:51.959984
