心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-14 22:01:24.644795
76.63,None,None,None,None,2025-07-14 22:01:25.754572
81.08,None,None,None,None,2025-07-14 22:01:26.831158
80.97,None,None,None,None,2025-07-14 22:01:27.875531
81.3,None,None,None,None,2025-07-14 22:01:28.970089
81.08,None,None,None,None,2025-07-14 22:01:30.015407
81.08,None,None,None,None,2025-07-14 22:01:31.060958
81.08,None,None,None,None,2025-07-14 22:01:32.128928
81.08,None,None,None,None,2025-07-14 22:01:33.172919
80.97,None,None,None,None,2025-07-14 22:01:34.219619
81.19,None,None,None,None,2025-07-14 22:01:35.298848
81.08,None,None,None,None,2025-07-14 22:01:36.350550
81.19,None,None,None,None,2025-07-14 22:01:37.411080
81.08,None,None,None,None,2025-07-14 22:01:38.508536
81.08,None,None,None,None,2025-07-14 22:01:39.547846
81.08,None,None,None,None,2025-07-14 22:01:40.591371
