心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 00:13:41.380248
76.63,-1,0,-3,0,2025-07-12 00:13:42.268302
81.08,None,None,None,None,2025-07-12 00:13:43.124209
81.19,3,0,0,1,2025-07-12 00:13:44.006786
83.33,2,0,-1,0,2025-07-12 00:13:44.886377
81.08,1,0,1,-1,2025-07-12 00:13:45.781882
81.08,1,0,1,-1,2025-07-12 00:13:46.665591
81.3,1,0,-1,0,2025-07-12 00:13:47.546300
80.97,3,0,-1,1,2025-07-12 00:13:48.424225
None,1,0,0,-1,2025-07-12 00:13:50.433000
None,None,None,None,None,2025-07-12 00:13:52.448628
None,None,None,None,None,2025-07-12 00:13:54.459550
None,None,None,None,None,2025-07-12 00:13:56.475882
None,2,0,1,-1,2025-07-12 00:13:58.482934
