心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
80.97,None,None,None,None,2025-07-11 20:55:21.111772
81.08,None,None,None,None,2025-07-11 20:55:21.930419
81.19,0,0,2,-1,2025-07-11 20:55:22.753834
80.97,0,0,2,-1,2025-07-11 20:55:23.538924
81.19,None,None,None,None,2025-07-11 20:55:24.352649
80.97,None,None,None,None,2025-07-11 20:55:25.145448
81.19,None,None,None,None,2025-07-11 20:55:25.929583
80.97,None,None,None,None,2025-07-11 20:55:26.747120
81.19,None,None,None,None,2025-07-11 20:55:27.557529
80.97,None,None,None,None,2025-07-11 20:55:28.379805
81.19,None,None,None,None,2025-07-11 20:55:29.195861
80.97,None,None,None,None,2025-07-11 20:55:29.977535
81.08,None,None,None,None,2025-07-11 20:55:30.795419
81.08,None,None,None,None,2025-07-11 20:55:31.609563
81.3,None,None,None,None,2025-07-11 20:55:32.435818
80.86,None,None,None,None,2025-07-11 20:55:33.217414
81.08,None,None,None,None,2025-07-11 20:55:34.036206
81.3,None,None,None,None,2025-07-11 20:55:34.815566
80.97,None,None,None,None,2025-07-11 20:55:35.605922
81.19,0,0,0,-1,2025-07-11 20:55:36.420958
81.08,0,0,0,-1,2025-07-11 20:55:37.205180
80.97,0,0,0,-1,2025-07-11 20:55:37.987611
81.19,0,0,0,-1,2025-07-11 20:55:38.781766
81.08,0,0,0,-1,2025-07-11 20:55:39.559536
80.97,0,0,0,-1,2025-07-11 20:55:40.341455
81.19,0,0,0,-1,2025-07-11 20:55:41.123344
81.08,0,0,0,-1,2025-07-11 20:55:41.917760
80.97,0,0,0,-1,2025-07-11 20:55:42.701292
81.19,0,0,0,-1,2025-07-11 20:55:43.486154
81.08,0,0,0,-1,2025-07-11 20:55:44.268350
81.08,0,0,0,-1,2025-07-11 20:55:45.061517
81.08,0,0,0,-1,2025-07-11 20:55:45.842004
80.86,0,0,0,-1,2025-07-11 20:55:46.626170
81.3,0,0,0,-1,2025-07-11 20:55:47.403713
80.97,0,0,0,-1,2025-07-11 20:55:48.198137
81.19,2,-1,-5,1,2025-07-11 20:55:49.013870
80.97,2,-1,-5,1,2025-07-11 20:55:49.764375
81.3,2,-1,-5,1,2025-07-11 20:55:50.547828
80.86,2,-1,-5,1,2025-07-11 20:55:51.357802
81.08,2,-1,-5,1,2025-07-11 20:55:52.141900
81.19,2,-1,-5,1,2025-07-11 20:55:52.927227
80.97,2,-1,-5,1,2025-07-11 20:55:53.707796
81.19,2,-1,-5,1,2025-07-11 20:55:54.499026
81.08,2,-1,-5,1,2025-07-11 20:55:55.282535
81.08,2,-1,-5,1,2025-07-11 20:55:56.067024
81.08,2,-1,-5,1,2025-07-11 20:55:56.847879
81.19,2,-1,-5,1,2025-07-11 20:55:57.637868
80.97,2,-1,-5,1,2025-07-11 20:55:58.422159
81.19,2,-1,-5,1,2025-07-11 20:55:59.205847
81.08,2,-1,-5,1,2025-07-11 20:55:59.988295
80.97,2,-1,-5,1,2025-07-11 20:56:00.786689
81.19,2,-1,-5,1,2025-07-11 20:56:01.571511
81.08,2,-1,-5,1,2025-07-11 20:56:02.354496
81.08,2,-1,-5,1,2025-07-11 20:56:03.138820
81.08,2,-1,-5,1,2025-07-11 20:56:03.920626
81.19,2,-1,-5,1,2025-07-11 20:56:04.714497
80.97,2,-1,-5,1,2025-07-11 20:56:05.497612
81.19,2,-1,-5,1,2025-07-11 20:56:06.279701
81.19,2,-1,-5,1,2025-07-11 20:56:07.060674
80.86,2,-1,-5,1,2025-07-11 20:56:07.854527
81.19,2,-1,-5,1,2025-07-11 20:56:08.638669
81.08,2,-1,-5,1,2025-07-11 20:56:09.422387
81.08,2,-1,-5,1,2025-07-11 20:56:10.203941
81.08,2,-1,-5,1,2025-07-11 20:56:10.998225
81.19,None,None,None,None,2025-07-11 20:56:11.816944
80.97,None,None,None,None,2025-07-11 20:56:12.632604
81.19,None,None,None,None,2025-07-11 20:56:13.413172
81.19,None,None,None,None,2025-07-11 20:56:14.203163
80.86,None,None,None,None,2025-07-11 20:56:15.018956
81.19,None,None,None,None,2025-07-11 20:56:15.835498
80.97,None,None,None,None,2025-07-11 20:56:16.620890
81.19,None,None,None,None,2025-07-11 20:56:17.424668
81.08,None,None,None,None,2025-07-11 20:56:18.209336
81.08,0,0,0,-1,2025-07-11 20:56:19.067438
81.19,0,0,-2,-1,2025-07-11 20:56:19.881750
81.08,1,0,-1,-1,2025-07-11 20:56:20.743608
81.08,None,None,None,None,2025-07-11 20:56:21.560979
80.97,None,None,None,None,2025-07-11 20:56:22.343169
None,None,None,None,None,2025-07-11 20:56:23.159208
40.54,None,None,None,None,2025-07-11 20:56:23.955225
None,None,None,None,None,2025-07-11 20:56:24.738776
40.57,None,None,None,None,2025-07-11 20:56:25.556645
None,None,None,None,None,2025-07-11 20:56:26.336450
None,None,None,None,None,2025-07-11 20:56:27.161416
None,None,None,None,None,2025-07-11 20:56:27.974426
None,None,None,None,None,2025-07-11 20:56:28.796702
None,None,None,None,None,2025-07-11 20:56:29.615483
None,None,None,None,None,2025-07-11 20:56:30.449144
40.51,None,None,None,None,2025-07-11 20:56:31.265439
None,None,None,None,None,2025-07-11 20:56:32.079449
None,None,None,None,None,2025-07-11 20:56:32.861498
None,None,None,None,None,2025-07-11 20:56:33.658990
None,None,None,None,None,2025-07-11 20:56:34.443578
None,None,None,None,None,2025-07-11 20:56:35.227876
40.51,None,None,None,None,2025-07-11 20:56:36.009051
None,None,None,None,None,2025-07-11 20:56:36.801993
None,None,None,None,None,2025-07-11 20:56:37.620407
None,None,None,None,None,2025-07-11 20:56:38.442466
None,None,None,None,None,2025-07-11 20:56:39.258910
None,None,None,None,None,2025-07-11 20:56:40.092951
None,None,None,None,None,2025-07-11 20:56:40.874896
None,None,None,None,None,2025-07-11 20:56:41.659523
None,None,None,None,None,2025-07-11 20:56:42.441814
None,None,None,None,None,2025-07-11 20:56:43.232583
None,None,None,None,None,2025-07-11 20:56:44.015229
None,None,None,None,None,2025-07-11 20:56:44.799623
None,None,None,None,None,2025-07-11 20:56:45.581478
None,None,None,None,None,2025-07-11 20:56:46.371544
None,None,None,None,None,2025-07-11 20:56:47.155036
None,None,None,None,None,2025-07-11 20:56:47.939469
None,None,None,None,None,2025-07-11 20:56:48.720637
None,None,None,None,None,2025-07-11 20:56:49.539636
None,None,None,None,None,2025-07-11 20:56:50.327333
None,None,None,None,None,2025-07-11 20:56:51.111464
None,None,None,None,None,2025-07-11 20:56:51.895435
