心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 22:13:34.795774
76.63,None,None,None,None,2025-07-11 22:13:35.614687
81.19,None,None,None,None,2025-07-11 22:13:36.449510
80.97,None,None,None,None,2025-07-11 22:13:37.296542
81.19,None,None,None,None,2025-07-11 22:13:38.112236
81.19,0,0,2,0,2025-07-11 22:13:38.927955
80.86,None,None,None,None,2025-07-11 22:13:39.782496
81.19,None,None,None,None,2025-07-11 22:13:40.636520
81.08,0,0,1,1,2025-07-11 22:13:41.451981
81.08,1,0,-2,-1,2025-07-11 22:13:42.272491
81.08,1,0,-2,-1,2025-07-11 22:13:43.095126
81.08,1,0,-2,-1,2025-07-11 22:13:43.914564
81.08,1,0,-2,-1,2025-07-11 22:13:44.731495
81.08,None,None,None,None,2025-07-11 22:13:45.561975
81.08,3,0,3,0,2025-07-11 22:13:46.387947
81.08,0,0,0,0,2025-07-11 22:13:47.242927
81.08,0,0,0,0,2025-07-11 22:13:48.061919
81.08,0,0,0,0,2025-07-11 22:13:48.877180
81.08,None,None,None,None,2025-07-11 22:13:49.753965
81.19,None,None,None,None,2025-07-11 22:13:50.574277
81.19,None,None,None,None,2025-07-11 22:13:51.391352
81.19,None,None,None,None,2025-07-11 22:13:52.208939
81.19,None,None,None,None,2025-07-11 22:13:53.027367
81.19,None,None,None,None,2025-07-11 22:13:53.844205
81.19,None,None,None,None,2025-07-11 22:13:54.665920
81.19,3,0,1,2,2025-07-11 22:13:55.505166
81.19,None,None,None,None,2025-07-11 22:13:56.326584
81.19,None,None,None,None,2025-07-11 22:13:57.142930
81.19,None,None,None,None,2025-07-11 22:13:57.957492
81.19,None,None,None,None,2025-07-11 22:13:58.799799
81.19,0,0,3,0,2025-07-11 22:13:59.615980
81.19,0,0,3,0,2025-07-11 22:14:00.439248
81.19,0,0,2,-1,2025-07-11 22:14:01.257155
81.19,None,None,None,None,2025-07-11 22:14:02.106800
81.19,0,0,0,-2,2025-07-11 22:14:02.936602
81.19,2,0,-4,-1,2025-07-11 22:14:03.753907
81.19,3,0,0,0,2025-07-11 22:14:04.573897
81.19,None,None,None,None,2025-07-11 22:14:05.389276
81.19,0,0,0,0,2025-07-11 22:14:06.229399
80.97,None,None,None,None,2025-07-11 22:14:07.044930
80.97,None,None,None,None,2025-07-11 22:14:07.894475
80.97,3,0,0,1,2025-07-11 22:14:08.710217
80.97,0,0,-1,1,2025-07-11 22:14:09.537233
80.97,1,-1,0,-1,2025-07-11 22:14:10.360466
80.97,0,0,1,-1,2025-07-11 22:14:11.177786
80.97,0,0,1,-1,2025-07-11 22:14:11.996141
80.97,3,0,0,1,2025-07-11 22:14:12.867649
80.97,0,0,2,0,2025-07-11 22:14:13.685455
80.97,1,0,1,-1,2025-07-11 22:14:14.504576
81.19,1,-1,0,2,2025-07-11 22:14:15.321988
81.19,0,0,1,-1,2025-07-11 22:14:16.138297
81.19,1,-1,-2,2,2025-07-11 22:14:16.953608
81.19,2,0,0,0,2025-07-11 22:14:17.769076
81.19,3,0,1,-2,2025-07-11 22:14:18.584853
81.19,2,0,-1,-2,2025-07-11 22:14:19.429493
81.19,1,-1,0,0,2025-07-11 22:14:20.244891
81.19,2,0,-1,-2,2025-07-11 22:14:21.062149
81.19,0,0,1,-2,2025-07-11 22:14:21.915024
81.19,1,-1,1,-1,2025-07-11 22:14:22.733081
80.97,3,0,4,-1,2025-07-11 22:14:23.549736
80.97,1,0,-3,1,2025-07-11 22:14:24.411389
80.97,2,0,1,-1,2025-07-11 22:14:25.250354
80.97,0,0,0,-1,2025-07-11 22:14:26.065869
80.97,3,0,1,-2,2025-07-11 22:14:26.885776
80.97,1,-1,-1,2,2025-07-11 22:14:27.706990
80.97,3,0,1,-2,2025-07-11 22:14:28.551632
80.97,1,-1,-2,-1,2025-07-11 22:14:29.381170
80.97,3,0,0,-1,2025-07-11 22:14:30.202475
80.97,3,0,0,-1,2025-07-11 22:14:31.023900
81.08,3,0,0,1,2025-07-11 22:14:31.875328
81.08,None,None,None,None,2025-07-11 22:14:32.695299
81.08,2,0,2,1,2025-07-11 22:14:33.526038
81.08,0,0,-1,-1,2025-07-11 22:14:34.342860
81.08,0,0,4,-1,2025-07-11 22:14:35.161887
81.08,0,0,1,-1,2025-07-11 22:14:35.980443
81.08,0,0,-1,0,2025-07-11 22:14:36.820513
81.08,0,0,3,0,2025-07-11 22:14:37.638882
81.08,0,0,2,0,2025-07-11 22:14:38.454332
81.08,None,None,None,None,2025-07-11 22:14:39.306284
81.08,1,0,-2,1,2025-07-11 22:14:40.172234
81.08,1,0,-4,1,2025-07-11 22:14:40.991140
81.08,None,None,None,None,2025-07-11 22:14:41.806352
81.08,None,None,None,None,2025-07-11 22:14:42.626622
81.08,3,-1,0,0,2025-07-11 22:14:43.458146
81.08,None,None,None,None,2025-07-11 22:14:44.279387
81.08,None,None,None,None,2025-07-11 22:14:45.134163
81.08,1,0,-1,2,2025-07-11 22:14:45.949167
81.08,3,0,2,1,2025-07-11 22:14:46.781230
81.08,3,0,1,1,2025-07-11 22:14:47.602528
81.19,3,0,2,0,2025-07-11 22:14:48.422198
81.19,3,0,0,-1,2025-07-11 22:14:49.272785
81.19,None,None,None,None,2025-07-11 22:14:50.108481
81.19,None,None,None,None,2025-07-11 22:14:50.957863
81.19,2,0,0,-2,2025-07-11 22:14:51.773326
81.19,None,None,None,None,2025-07-11 22:14:52.633853
81.19,2,0,0,-2,2025-07-11 22:14:53.446363
81.19,3,-1,0,2,2025-07-11 22:14:54.267723
81.19,None,None,None,None,2025-07-11 22:14:55.087842
81.19,4,0,0,1,2025-07-11 22:14:55.934776
81.08,1,-1,-3,1,2025-07-11 22:14:56.754000
81.08,4,0,1,2,2025-07-11 22:14:57.573879
81.08,4,0,-1,2,2025-07-11 22:14:58.390717
81.08,None,None,None,None,2025-07-11 22:14:59.269769
81.08,None,None,None,None,2025-07-11 22:15:00.088894
81.08,None,None,None,None,2025-07-11 22:15:00.902935
81.08,None,None,None,None,2025-07-11 22:15:01.719541
81.08,0,0,-4,-2,2025-07-11 22:15:02.533902
81.08,None,None,None,None,2025-07-11 22:15:03.369054
81.08,None,None,None,None,2025-07-11 22:15:04.188722
81.08,None,None,None,None,2025-07-11 22:15:05.004716
81.08,None,None,None,None,2025-07-11 22:15:05.817909
81.08,None,None,None,None,2025-07-11 22:15:06.664187
81.08,None,None,None,None,2025-07-11 22:15:07.484911
81.08,None,None,None,None,2025-07-11 22:15:08.298625
81.08,None,None,None,None,2025-07-11 22:15:09.154654
81.08,None,None,None,None,2025-07-11 22:15:09.986914
81.08,None,None,None,None,2025-07-11 22:15:10.807319
81.08,None,None,None,None,2025-07-11 22:15:11.647244
81.08,None,None,None,None,2025-07-11 22:15:12.462359
81.19,1,-1,-2,2,2025-07-11 22:15:13.265162
81.19,None,None,None,None,2025-07-11 22:15:14.076744
81.19,None,None,None,None,2025-07-11 22:15:14.931952
81.19,None,None,None,None,2025-07-11 22:15:15.780983
81.19,None,None,None,None,2025-07-11 22:15:16.611187
81.19,None,None,None,None,2025-07-11 22:15:17.432235
81.19,None,None,None,None,2025-07-11 22:15:18.252626
81.19,None,None,None,None,2025-07-11 22:15:19.071861
81.19,None,None,None,None,2025-07-11 22:15:19.907655
81.19,None,None,None,None,2025-07-11 22:15:20.740801
80.97,None,None,None,None,2025-07-11 22:15:21.595343
80.97,None,None,None,None,2025-07-11 22:15:22.410552
80.97,None,None,None,None,2025-07-11 22:15:23.249151
80.97,1,-1,1,-1,2025-07-11 22:15:24.066498
80.97,0,0,0,2,2025-07-11 22:15:24.886880
80.97,0,0,2,0,2025-07-11 22:15:25.713366
80.97,0,0,1,1,2025-07-11 22:15:26.546296
80.97,0,0,2,-1,2025-07-11 22:15:27.408505
80.97,0,0,-1,-2,2025-07-11 22:15:28.227574
80.97,2,0,0,1,2025-07-11 22:15:29.041596
81.19,2,0,2,-1,2025-07-11 22:15:29.871723
81.19,3,0,1,1,2025-07-11 22:15:30.691859
81.19,0,0,1,-1,2025-07-11 22:15:31.511708
81.19,0,0,3,-1,2025-07-11 22:15:32.329625
81.19,0,0,-1,-1,2025-07-11 22:15:33.189364
81.19,None,None,None,None,2025-07-11 22:15:34.005905
81.19,None,None,None,None,2025-07-11 22:15:34.835043
81.19,None,None,None,None,2025-07-11 22:15:35.652486
81.19,None,None,None,None,2025-07-11 22:15:36.514847
81.19,None,None,None,None,2025-07-11 22:15:37.329057
81.08,None,None,None,None,2025-07-11 22:15:38.145108
81.08,None,None,None,None,2025-07-11 22:15:38.925342
81.08,None,None,None,None,2025-07-11 22:15:39.744830
81.08,3,0,-1,1,2025-07-11 22:15:40.559444
81.08,None,None,None,None,2025-07-11 22:15:41.414808
81.08,None,None,None,None,2025-07-11 22:15:42.231273
81.08,None,None,None,None,2025-07-11 22:15:43.051611
81.08,None,None,None,None,2025-07-11 22:15:43.872452
81.08,None,None,None,None,2025-07-11 22:15:44.687597
81.08,None,None,None,None,2025-07-11 22:15:45.505276
81.08,None,None,None,None,2025-07-11 22:15:46.332899
81.08,None,None,None,None,2025-07-11 22:15:47.153266
81.08,None,None,None,None,2025-07-11 22:15:47.939721
81.08,None,None,None,None,2025-07-11 22:15:48.756413
81.08,None,None,None,None,2025-07-11 22:15:49.574335
81.08,None,None,None,None,2025-07-11 22:15:50.390192
81.08,None,None,None,None,2025-07-11 22:15:51.169503
81.08,None,None,None,None,2025-07-11 22:15:51.983425
81.08,None,None,None,None,2025-07-11 22:15:52.767958
81.08,None,None,None,None,2025-07-11 22:15:53.584992
81.08,3,0,4,0,2025-07-11 22:15:54.400118
81.08,3,0,4,0,2025-07-11 22:15:55.220445
81.08,3,0,4,0,2025-07-11 22:15:56.003405
81.08,3,0,4,0,2025-07-11 22:15:56.821674
81.08,3,0,4,0,2025-07-11 22:15:57.604070
81.08,None,None,None,None,2025-07-11 22:15:58.419797
