心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 14:40:07.838537
0,-2,-3,-2,-3,2025-07-17 14:40:08.985112
0,1,3,-2,3,2025-07-17 14:40:10.136410
76.53,None,None,None,None,2025-07-17 14:40:11.288920
82.99,6,1,-5,1,2025-07-17 14:40:12.444659
81.08,-2,-2,2,-1,2025-07-17 14:40:13.584292
83.1,None,None,None,None,2025-07-17 14:40:14.736070
80.75,9,0,-5,1,2025-07-17 14:40:15.876384
81.08,None,None,None,None,2025-07-17 14:40:17.035293
82.99,-12,0,-3,0,2025-07-17 14:40:18.178333
81.08,-4,-2,-10,0,2025-07-17 14:40:19.320903
83.1,-4,-4,-4,-3,2025-07-17 14:40:20.474352
80.86,-4,-2,-3,0,2025-07-17 14:40:21.624957
80.97,3,2,-2,2,2025-07-17 14:40:22.800746
83.1,None,None,None,None,2025-07-17 14:40:23.909420
80.86,None,None,None,None,2025-07-17 14:40:24.994060
80.86,12,-1,2,1,2025-07-17 14:40:26.141619
80.97,0,1,-14,0,2025-07-17 14:40:27.282700
80.86,-3,2,1,3,2025-07-17 14:40:28.370127
80.97,1,1,-5,1,2025-07-17 14:40:29.530226
83.1,0,2,0,-3,2025-07-17 14:40:30.681635
78.84,None,None,None,None,2025-07-17 14:40:31.795474
80.75,10,1,2,0,2025-07-17 14:40:32.942308
80.97,-2,-1,3,-1,2025-07-17 14:40:34.092152
80.86,13,0,-3,3,2025-07-17 14:40:35.246162
80.97,None,None,None,None,2025-07-17 14:40:36.396540
81.08,None,None,None,None,2025-07-17 14:40:37.543343
82.99,None,None,None,None,2025-07-17 14:40:38.707690
80.75,None,None,None,None,2025-07-17 14:40:39.863240
80.97,-6,-1,-3,2,2025-07-17 14:40:41.002489
80.97,-6,-1,-3,2,2025-07-17 14:40:42.110684
80.86,-3,-2,1,-1,2025-07-17 14:40:43.193430
80.86,None,None,None,None,2025-07-17 14:40:44.287975
80.97,None,None,None,None,2025-07-17 14:40:45.432939
83.1,None,None,None,None,2025-07-17 14:40:46.546447
80.86,None,None,None,None,2025-07-17 14:40:47.593503
80.97,1,0,-2,-1,2025-07-17 14:40:48.674462
80.86,None,None,None,None,2025-07-17 14:40:49.788413
81.08,None,None,None,None,2025-07-17 14:40:50.872084
82.99,None,None,None,None,2025-07-17 14:40:51.947597
65.22,None,None,None,None,2025-07-17 14:40:53.102852
0,None,None,None,None,2025-07-17 14:40:54.271993
0,None,None,None,None,2025-07-17 14:40:55.410492
0,None,None,None,None,2025-07-17 14:40:56.492927
0,None,None,None,None,2025-07-17 14:40:57.640472
