心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-20 23:59:11.141340
0,None,None,None,None,2025-07-20 23:59:12.068777
0,-2,1,-1,0,2025-07-20 23:59:13.016697
78.53,-2,0,-5,-1,2025-07-20 23:59:13.940953
83.22,None,None,None,None,2025-07-20 23:59:14.867773
0,None,None,None,None,2025-07-20 23:59:15.814440
0,None,None,None,None,2025-07-20 23:59:16.741749
0,None,None,None,None,2025-07-20 23:59:17.659458
0,None,None,None,None,2025-07-20 23:59:18.582564
0,0,0,1,2,2025-07-20 23:59:19.504624
0,1,-1,-5,-1,2025-07-20 23:59:20.429846
0,2,0,-2,0,2025-07-20 23:59:21.359684
0,2,0,-2,0,2025-07-20 23:59:22.284815
