心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 21:27:22.985513
None,1,0,2,-1,2025-07-11 21:27:23.805900
None,None,None,None,None,2025-07-11 21:27:24.621675
None,None,None,None,None,2025-07-11 21:27:25.541937
None,None,None,None,None,2025-07-11 21:27:26.747693
None,None,None,None,None,2025-07-11 21:27:27.947801
None,None,None,None,None,2025-07-11 21:27:29.151410
None,None,None,None,None,2025-07-11 21:27:30.354598
None,3,-1,2,0,2025-07-11 21:27:31.560212
None,3,-1,2,0,2025-07-11 21:27:32.759642
None,3,-1,2,0,2025-07-11 21:27:33.576278
None,3,-1,2,0,2025-07-11 21:27:34.403044
None,3,-1,2,0,2025-07-11 21:27:35.219532
None,3,-1,2,0,2025-07-11 21:27:36.034944
None,3,-1,2,0,2025-07-11 21:27:36.855769
None,3,-1,2,0,2025-07-11 21:27:37.690475
None,3,-1,2,0,2025-07-11 21:27:38.507670
None,3,-1,2,0,2025-07-11 21:27:39.323876
None,3,-1,2,0,2025-07-11 21:27:40.137953
None,3,-1,2,0,2025-07-11 21:27:40.937471
None,3,-1,2,0,2025-07-11 21:27:41.720936
None,3,-1,2,0,2025-07-11 21:27:42.506747
None,3,-1,2,0,2025-07-11 21:27:43.323506
None,3,-1,2,0,2025-07-11 21:27:44.143723
None,3,-1,2,0,2025-07-11 21:27:44.963311
None,3,-1,2,0,2025-07-11 21:27:45.780254
None,3,-1,2,0,2025-07-11 21:27:46.594994
None,3,-1,2,0,2025-07-11 21:27:47.409905
None,3,-1,2,0,2025-07-11 21:27:48.227417
None,3,-1,2,0,2025-07-11 21:27:49.043652
None,3,-1,2,0,2025-07-11 21:27:49.859872
None,3,-1,2,0,2025-07-11 21:27:50.675874
None,3,-1,2,0,2025-07-11 21:27:51.491607
None,3,-1,2,0,2025-07-11 21:27:52.308371
None,3,-1,2,0,2025-07-11 21:27:53.126677
None,3,-1,2,0,2025-07-11 21:27:53.967909
None,3,-1,2,0,2025-07-11 21:27:54.789088
None,3,-1,2,0,2025-07-11 21:27:55.608175
None,None,None,None,None,2025-07-11 21:27:56.422417
