心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:03:03.557275
76.63,None,None,None,None,2025-07-11 23:03:04.439835
81.08,None,None,None,None,2025-07-11 23:03:05.318151
81.19,2,-1,1,-1,2025-07-11 23:03:06.197906
81.08,None,None,None,None,2025-07-11 23:03:07.078667
81.08,None,None,None,None,2025-07-11 23:03:07.959897
81.08,None,None,None,None,2025-07-11 23:03:08.846860
81.08,None,None,None,None,2025-07-11 23:03:09.727897
81.08,None,None,None,None,2025-07-11 23:03:10.576694
81.08,None,None,None,None,2025-07-11 23:03:11.493917
81.08,None,None,None,None,2025-07-11 23:03:12.380342
81.08,None,None,None,None,2025-07-11 23:03:13.267495
81.19,None,None,None,None,2025-07-11 23:03:14.153658
81.08,None,None,None,None,2025-07-11 23:03:15.038332
81.19,None,None,None,None,2025-07-11 23:03:15.923380
80.97,None,None,None,None,2025-07-11 23:03:16.807099
81.08,1,0,1,-1,2025-07-11 23:03:17.690283
81.19,None,None,None,None,2025-07-11 23:03:18.570599
80.97,None,None,None,None,2025-07-11 23:03:19.454268
81.08,4,0,4,-1,2025-07-11 23:03:20.338570
81.3,4,0,4,-1,2025-07-11 23:03:21.232667
80.86,4,0,4,-1,2025-07-11 23:03:22.156622
81.3,4,0,4,-1,2025-07-11 23:03:23.040348
81.08,4,0,4,-1,2025-07-11 23:03:23.931397
80.97,4,0,4,-1,2025-07-11 23:03:24.816514
81.19,4,0,4,-1,2025-07-11 23:03:25.726700
81.08,4,0,4,-1,2025-07-11 23:03:26.615080
80.97,4,0,4,-1,2025-07-11 23:03:27.496340
81.19,4,0,4,-1,2025-07-11 23:03:28.415454
81.08,4,0,4,-1,2025-07-11 23:03:29.314069
80.97,4,0,4,-1,2025-07-11 23:03:30.199443
81.3,0,0,3,-1,2025-07-11 23:03:31.104674
81.08,0,0,2,-1,2025-07-11 23:03:32.024647
80.97,1,0,2,-2,2025-07-11 23:03:32.924809
81.19,None,None,None,None,2025-07-11 23:03:33.807620
81.08,3,0,5,-1,2025-07-11 23:03:34.697426
80.97,None,None,None,None,2025-07-11 23:03:35.578509
81.19,3,0,2,-1,2025-07-11 23:03:36.461518
81.08,3,0,2,-1,2025-07-11 23:03:37.347029
80.97,None,None,None,None,2025-07-11 23:03:38.239632
81.3,None,None,None,None,2025-07-11 23:03:39.118893
81.08,None,None,None,None,2025-07-11 23:03:40.032468
80.97,2,0,3,-2,2025-07-11 23:03:40.914102
81.19,None,None,None,None,2025-07-11 23:03:41.797150
80.97,None,None,None,None,2025-07-11 23:03:42.681869
81.08,None,None,None,None,2025-07-11 23:03:43.568719
81.19,None,None,None,None,2025-07-11 23:03:44.452310
80.97,None,None,None,None,2025-07-11 23:03:45.331726
81.08,None,None,None,None,2025-07-11 23:03:46.238151
81.3,None,None,None,None,2025-07-11 23:03:47.121014
80.97,None,None,None,None,2025-07-11 23:03:48.005535
81.08,None,None,None,None,2025-07-11 23:03:48.887380
81.19,None,None,None,None,2025-07-11 23:03:49.784836
80.97,None,None,None,None,2025-07-11 23:03:50.664832
81.08,None,None,None,None,2025-07-11 23:03:51.545459
81.19,1,0,4,-1,2025-07-11 23:03:52.455731
80.97,None,None,None,None,2025-07-11 23:03:53.343744
81.08,None,None,None,None,2025-07-11 23:03:54.223290
81.19,1,0,4,-1,2025-07-11 23:03:55.106320
80.97,None,None,None,None,2025-07-11 23:03:56.005173
81.08,None,None,None,None,2025-07-11 23:03:56.885571
81.3,None,None,None,None,2025-07-11 23:03:57.768874
80.97,None,None,None,None,2025-07-11 23:03:58.685015
