心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 11:30:46.969481
0,-1,-2,-3,1,2025-07-21 11:30:47.863375
0,None,None,None,None,2025-07-21 11:30:48.747309
76.43,None,None,None,None,2025-07-21 11:30:49.651881
80.86,None,None,None,None,2025-07-21 11:30:50.508466
80.86,None,None,None,None,2025-07-21 11:30:51.368924
80.97,None,None,None,None,2025-07-21 11:30:52.229244
81.08,0,1,3,0,2025-07-21 11:30:53.088834
82.99,1,-2,2,-1,2025-07-21 11:30:53.948225
80.86,None,None,None,None,2025-07-21 11:30:54.803984
80.86,1,-1,-2,-1,2025-07-21 11:30:55.662460
80.86,None,None,None,None,2025-07-21 11:30:56.526433
80.97,None,None,None,None,2025-07-21 11:30:57.385962
80.86,None,None,None,None,2025-07-21 11:30:58.245118
80.86,None,None,None,None,2025-07-21 11:30:59.103254
80.97,-4,1,-10,0,2025-07-21 11:30:59.999703
80.97,0,0,-1,0,2025-07-21 11:31:00.860784
80.75,None,None,None,None,2025-07-21 11:31:01.754374
81.08,-1,-3,-5,0,2025-07-21 11:31:02.612631
83.1,None,None,None,None,2025-07-21 11:31:03.465924
80.86,0,1,-4,0,2025-07-21 11:31:04.321533
80.86,None,None,None,None,2025-07-21 11:31:05.224671
80.97,1,1,-6,-1,2025-07-21 11:31:06.119620
80.75,-2,1,-1,-3,2025-07-21 11:31:06.976792
80.97,0,1,-1,-1,2025-07-21 11:31:07.835792
81.08,0,-1,1,-1,2025-07-21 11:31:08.726016
82.99,None,None,None,None,2025-07-21 11:31:09.593434
80.86,0,-3,-6,-1,2025-07-21 11:31:10.484248
80.97,9,1,-2,1,2025-07-21 11:31:11.371165
80.86,None,None,None,None,2025-07-21 11:31:12.272196
80.86,None,None,None,None,2025-07-21 11:31:13.133046
80.97,None,None,None,None,2025-07-21 11:31:14.026649
80.75,-1,0,-2,-3,2025-07-21 11:31:14.874259
80.97,None,None,None,None,2025-07-21 11:31:15.730694
80.97,None,None,None,None,2025-07-21 11:31:16.628781
80.75,None,None,None,None,2025-07-21 11:31:17.477563
80.97,2,1,-3,0,2025-07-21 11:31:18.383465
80.86,None,None,None,None,2025-07-21 11:31:19.276596
80.86,None,None,None,None,2025-07-21 11:31:20.132787
80.97,None,None,None,None,2025-07-21 11:31:20.989843
80.86,None,None,None,None,2025-07-21 11:31:21.848954
80.97,None,None,None,None,2025-07-21 11:31:22.709449
80.86,None,None,None,None,2025-07-21 11:31:23.604265
80.86,None,None,None,None,2025-07-21 11:31:24.464773
80.97,None,None,None,None,2025-07-21 11:31:25.325191
80.75,None,None,None,None,2025-07-21 11:31:26.184450
80.97,None,None,None,None,2025-07-21 11:31:27.045064
81.08,-6,-1,2,-3,2025-07-21 11:31:27.901098
82.99,0,-3,-1,0,2025-07-21 11:31:28.761153
80.86,None,None,None,None,2025-07-21 11:31:29.619327
80.97,None,None,None,None,2025-07-21 11:31:30.475387
80.86,None,None,None,None,2025-07-21 11:31:31.337944
80.86,5,-1,-2,-1,2025-07-21 11:31:32.231766
81.08,None,None,None,None,2025-07-21 11:31:33.089059
82.99,-1,0,0,1,2025-07-21 11:31:33.949248
81.08,-3,-1,3,-2,2025-07-21 11:31:34.804463
82.99,0,-1,3,0,2025-07-21 11:31:35.698096
80.97,0,-1,3,0,2025-07-21 11:31:36.556987
83.1,None,None,None,None,2025-07-21 11:31:37.421701
81.08,None,None,None,None,2025-07-21 11:31:38.315930
82.99,0,0,-1,-2,2025-07-21 11:31:39.160497
