心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-20 23:31:05.639568
0,1,2,-4,2,2025-07-20 23:31:06.592722
0,None,None,None,None,2025-07-20 23:31:07.547383
76.53,None,None,None,None,2025-07-20 23:31:08.476610
83.22,-1,-1,-6,0,2025-07-20 23:31:09.398096
83.1,-1,-1,-6,0,2025-07-20 23:31:10.352284
83.22,-1,-1,-6,0,2025-07-20 23:31:11.279029
82.99,None,None,None,None,2025-07-20 23:31:12.207326
81.08,None,None,None,None,2025-07-20 23:31:13.139593
83.22,None,None,None,None,2025-07-20 23:31:14.063383
82.99,None,None,None,None,2025-07-20 23:31:14.944522
81.08,None,None,None,None,2025-07-20 23:31:15.875201
0,None,None,None,None,2025-07-20 23:31:16.759191
0,None,None,None,None,2025-07-20 23:31:17.687652
0,None,None,None,None,2025-07-20 23:31:18.616990
0,None,None,None,None,2025-07-20 23:31:19.534999
0,None,None,None,None,2025-07-20 23:31:20.459219
0,-2,1,2,0,2025-07-20 23:31:21.419984
0,0,0,-4,0,2025-07-20 23:31:22.343249
0,-2,0,-2,0,2025-07-20 23:31:23.269511
0,None,None,None,None,2025-07-20 23:31:24.204275
0,None,None,None,None,2025-07-20 23:31:25.129282
0,None,None,None,None,2025-07-20 23:31:26.054295
0,None,None,None,None,2025-07-20 23:31:26.988035
0,None,None,None,None,2025-07-20 23:31:27.920641
0,None,None,None,None,2025-07-20 23:31:28.842318
0,-4,0,-1,0,2025-07-20 23:31:29.765947
0,-4,0,-1,0,2025-07-20 23:31:30.682479
0,-4,0,-1,0,2025-07-20 23:31:31.575351
0,-4,0,-1,0,2025-07-20 23:31:32.498563
0,None,None,None,None,2025-07-20 23:31:33.438361
0,None,None,None,None,2025-07-20 23:31:34.400624
0,None,None,None,None,2025-07-20 23:31:35.326389
0,None,None,None,None,2025-07-20 23:31:36.250145
0,None,None,None,None,2025-07-20 23:31:37.170934
0,None,None,None,None,2025-07-20 23:31:38.094248
0,None,None,None,None,2025-07-20 23:31:39.029034
0,None,None,None,None,2025-07-20 23:31:39.970395
0,None,None,None,None,2025-07-20 23:31:40.918812
0,None,None,None,None,2025-07-20 23:31:41.844250
0,None,None,None,None,2025-07-20 23:31:42.769699
0,None,None,None,None,2025-07-20 23:31:43.692871
0,None,None,None,None,2025-07-20 23:31:44.615183
0,None,None,None,None,2025-07-20 23:31:45.537435
0,None,None,None,None,2025-07-20 23:31:46.464739
0,None,None,None,None,2025-07-20 23:31:47.396830
0,16,0,2,0,2025-07-20 23:31:48.318927
0,-3,1,-4,1,2025-07-20 23:31:49.242179
0,-3,1,-4,1,2025-07-20 23:31:50.164282
0,0,-1,-2,-1,2025-07-20 23:31:51.092333
0,0,-1,-2,-1,2025-07-20 23:31:51.985345
0,0,-1,-2,-1,2025-07-20 23:31:52.908871
0,None,None,None,None,2025-07-20 23:31:53.827875
0,None,None,None,None,2025-07-20 23:31:54.755854
0,None,None,None,None,2025-07-20 23:31:55.685827
0,None,None,None,None,2025-07-20 23:31:56.571413
0,None,None,None,None,2025-07-20 23:31:57.496770
0,None,None,None,None,2025-07-20 23:31:58.390008
0,-1,1,-6,1,2025-07-20 23:31:59.318084
0,None,None,None,None,2025-07-20 23:32:00.242901
0,None,None,None,None,2025-07-20 23:32:01.171143
0,None,None,None,None,2025-07-20 23:32:02.107383
0,None,None,None,None,2025-07-20 23:32:03.028494
0,None,None,None,None,2025-07-20 23:32:03.946098
0,None,None,None,None,2025-07-20 23:32:04.841946
