心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 11:30:35.581346
76.73,1,0,-3,1,2025-07-12 11:30:36.703449
80.97,-4,-1,0,1,2025-07-12 11:30:37.753436
80.97,0,0,1,-1,2025-07-12 11:30:38.817051
81.3,None,None,None,None,2025-07-12 11:30:39.907248
81.08,0,0,4,-1,2025-07-12 11:30:40.953645
80.97,None,None,None,None,2025-07-12 11:30:42.012366
81.08,None,None,None,None,2025-07-12 11:30:43.056076
81.19,None,None,None,None,2025-07-12 11:30:44.127059
80.97,None,None,None,None,2025-07-12 11:30:45.247848
81.08,None,None,None,None,2025-07-12 11:30:46.302777
81.19,None,None,None,None,2025-07-12 11:30:47.353026
80.97,None,None,None,None,2025-07-12 11:30:48.453726
81.19,None,None,None,None,2025-07-12 11:30:49.508725
81.08,None,None,None,None,2025-07-12 11:30:50.558577
81.08,0,-1,-4,0,2025-07-12 11:30:51.603255
81.08,None,None,None,None,2025-07-12 11:30:52.710104
81.19,None,None,None,None,2025-07-12 11:30:53.816594
80.97,None,None,None,None,2025-07-12 11:30:54.862572
81.08,None,None,None,None,2025-07-12 11:30:55.909516
81.19,-1,0,-4,-1,2025-07-12 11:30:56.999140
80.97,None,None,None,None,2025-07-12 11:30:58.054903
81.19,None,None,None,None,2025-07-12 11:30:59.119958
81.08,None,None,None,None,2025-07-12 11:31:00.168084
81.08,7,0,-6,-1,2025-07-12 11:31:01.242312
81.08,None,None,None,None,2025-07-12 11:31:02.294051
81.08,5,0,-3,0,2025-07-12 11:31:03.341088
81.08,-3,-1,4,0,2025-07-12 11:31:04.390649
81.08,-3,-2,7,0,2025-07-12 11:31:05.483528
81.08,-1,-1,4,0,2025-07-12 11:31:06.589845
80.97,None,None,None,None,2025-07-12 11:31:07.644610
81.19,None,None,None,None,2025-07-12 11:31:08.693264
81.19,0,0,4,0,2025-07-12 11:31:09.766331
None,None,None,None,None,2025-07-12 11:31:11.774861
None,-2,-1,6,-1,2025-07-12 11:31:13.781210
None,0,0,4,0,2025-07-12 11:31:15.786040
None,0,0,-2,1,2025-07-12 11:31:17.789372
