心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 21:55:01.445969
None,None,None,None,None,2025-07-11 21:55:02.273762
None,None,None,None,None,2025-07-11 21:55:03.088605
None,None,None,None,None,2025-07-11 21:55:03.994491
None,4,0,-4,0,2025-07-11 21:55:05.196847
None,None,None,None,None,2025-07-11 21:55:06.397783
None,0,0,0,0,2025-07-11 21:55:07.602052
None,3,0,-3,0,2025-07-11 21:55:08.804825
None,3,0,-3,2,2025-07-11 21:55:10.007077
None,3,0,-3,-1,2025-07-11 21:55:11.211290
None,0,0,-1,0,2025-07-11 21:55:12.025159
None,0,0,-1,0,2025-07-11 21:55:12.845581
None,0,0,2,0,2025-07-11 21:55:13.663078
None,None,None,None,None,2025-07-11 21:55:14.485432
None,None,None,None,None,2025-07-11 21:55:15.303212
None,None,None,None,None,2025-07-11 21:55:16.169644
None,None,None,None,None,2025-07-11 21:55:16.988567
None,None,None,None,None,2025-07-11 21:55:17.839517
None,0,0,3,0,2025-07-11 21:55:18.654776
None,None,None,None,None,2025-07-11 21:55:19.481553
None,None,None,None,None,2025-07-11 21:55:20.301605
None,3,0,-2,0,2025-07-11 21:55:21.119813
None,3,-1,-2,2,2025-07-11 21:55:21.933314
None,3,-1,-2,2,2025-07-11 21:55:22.769426
None,4,0,3,0,2025-07-11 21:55:23.620824
None,3,0,4,0,2025-07-11 21:55:24.473553
None,2,0,3,0,2025-07-11 21:55:25.291408
None,3,0,4,0,2025-07-11 21:55:26.162319
None,3,0,4,0,2025-07-11 21:55:26.979699
None,3,0,4,0,2025-07-11 21:55:27.798206
None,None,None,None,None,2025-07-11 21:55:28.648051
None,None,None,None,None,2025-07-11 21:55:29.479473
None,None,None,None,None,2025-07-11 21:55:30.300938
None,None,None,None,None,2025-07-11 21:55:31.125196
None,None,None,None,None,2025-07-11 21:55:31.979407
None,2,0,2,-2,2025-07-11 21:55:32.812544
None,None,None,None,None,2025-07-11 21:55:33.634782
None,None,None,None,None,2025-07-11 21:55:34.452572
None,0,0,-2,-1,2025-07-11 21:55:35.266359
None,2,-1,-3,0,2025-07-11 21:55:36.137645
None,None,None,None,None,2025-07-11 21:55:36.957921
None,None,None,None,None,2025-07-11 21:55:37.777798
None,None,None,None,None,2025-07-11 21:55:38.595317
None,None,None,None,None,2025-07-11 21:55:39.440802
None,2,-1,0,0,2025-07-11 21:55:40.254497
None,None,None,None,None,2025-07-11 21:55:41.082469
None,None,None,None,None,2025-07-11 21:55:41.934261
None,None,None,None,None,2025-07-11 21:55:42.761989
None,None,None,None,None,2025-07-11 21:55:43.580436
None,None,None,None,None,2025-07-11 21:55:44.396013
None,None,None,None,None,2025-07-11 21:55:45.241908
None,None,None,None,None,2025-07-11 21:55:46.057247
None,None,None,None,None,2025-07-11 21:55:46.882814
None,None,None,None,None,2025-07-11 21:55:47.701411
None,None,None,None,None,2025-07-11 21:55:48.520362
