心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:06:58.472052
0,None,None,None,None,2025-07-21 10:06:59.331350
0,None,None,None,None,2025-07-21 10:07:00.192931
76.43,None,None,None,None,2025-07-21 10:07:01.051874
80.86,None,None,None,None,2025-07-21 10:07:01.908581
80.86,None,None,None,None,2025-07-21 10:07:02.768839
80.97,0,-2,-12,-1,2025-07-21 10:07:03.629044
80.86,2,3,-1,-2,2025-07-21 10:07:04.488593
80.86,-2,-2,-7,1,2025-07-21 10:07:05.377598
80.97,-1,3,0,0,2025-07-21 10:07:06.267961
80.86,2,1,-7,0,2025-07-21 10:07:07.132607
78.84,None,None,None,None,2025-07-21 10:07:07.991872
80.75,2,-2,-9,-1,2025-07-21 10:07:08.841570
80.86,-1,-3,-1,1,2025-07-21 10:07:09.759820
80.86,1,0,-6,0,2025-07-21 10:07:10.652869
80.97,1,-2,-7,0,2025-07-21 10:07:11.509686
80.97,None,None,None,None,2025-07-21 10:07:12.369061
80.75,-1,2,-6,-2,2025-07-21 10:07:13.232704
83.22,1,1,-10,0,2025-07-21 10:07:14.091398
59.82,None,None,None,None,2025-07-21 10:07:14.952859
80.86,-4,0,9,-1,2025-07-21 10:07:15.812962
82.99,4,1,-8,-2,2025-07-21 10:07:16.659968
80.97,4,1,-8,-2,2025-07-21 10:07:17.567018
80.97,14,-1,1,-1,2025-07-21 10:07:18.425233
80.75,14,-1,1,-1,2025-07-21 10:07:19.309771
80.97,14,-1,1,-1,2025-07-21 10:07:20.209532
80.97,None,None,None,None,2025-07-21 10:07:21.106972
80.75,None,None,None,None,2025-07-21 10:07:21.964641
80.97,0,0,3,2,2025-07-21 10:07:22.825099
78.84,None,None,None,None,2025-07-21 10:07:23.671498
76.63,1,0,-2,1,2025-07-21 10:07:24.538098
80.86,0,1,-9,0,2025-07-21 10:07:25.395829
80.97,0,1,-9,0,2025-07-21 10:07:26.288098
80.86,0,1,-9,0,2025-07-21 10:07:27.144626
83.22,0,1,-9,0,2025-07-21 10:07:28.040126
82.99,0,1,-9,0,2025-07-21 10:07:28.902179
80.86,0,1,-9,0,2025-07-21 10:07:29.761043
80.97,None,None,None,None,2025-07-21 10:07:30.655782
80.75,None,None,None,None,2025-07-21 10:07:31.551695
80.97,None,None,None,None,2025-07-21 10:07:32.445593
80.97,-6,-3,-8,-2,2025-07-21 10:07:33.343211
83.1,None,None,None,None,2025-07-21 10:07:34.234954
83.1,None,None,None,None,2025-07-21 10:07:35.092480
80.75,None,None,None,None,2025-07-21 10:07:35.952268
80.97,None,None,None,None,2025-07-21 10:07:36.813759
80.97,None,None,None,None,2025-07-21 10:07:37.673037
80.75,None,None,None,None,2025-07-21 10:07:38.529514
80.97,None,None,None,None,2025-07-21 10:07:39.385016
80.97,5,0,-5,-1,2025-07-21 10:07:40.280032
82.99,3,1,-7,1,2025-07-21 10:07:41.171642
80.86,3,1,-7,1,2025-07-21 10:07:42.065793
80.97,3,1,-7,1,2025-07-21 10:07:42.925181
80.75,3,1,-7,1,2025-07-21 10:07:43.818946
80.97,3,1,-7,1,2025-07-21 10:07:44.678834
80.97,3,1,-7,1,2025-07-21 10:07:45.535660
80.75,None,None,None,None,2025-07-21 10:07:46.396527
80.97,1,-2,-2,0,2025-07-21 10:07:47.256870
80.97,None,None,None,None,2025-07-21 10:07:48.151484
80.75,None,None,None,None,2025-07-21 10:07:49.047972
0,None,None,None,None,2025-07-21 10:07:49.907820
0,None,None,None,None,2025-07-21 10:07:50.770353
0,None,None,None,None,2025-07-21 10:07:51.629977
