心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
81.08,None,None,None,None,2025-07-11 21:12:31.073774
81.08,None,None,None,None,2025-07-11 21:12:31.890725
81.19,2,-1,-1,-3,2025-07-11 21:12:32.724986
80.97,2,-1,-1,-3,2025-07-11 21:12:33.513209
81.08,None,None,None,None,2025-07-11 21:12:34.331122
81.08,1,0,0,0,2025-07-11 21:12:35.143977
80.97,None,None,None,None,2025-07-11 21:12:35.938094
81.19,None,None,None,None,2025-07-11 21:12:36.754497
81.08,None,None,None,None,2025-07-11 21:12:37.568031
80.97,None,None,None,None,2025-07-11 21:12:38.381171
81.08,None,None,None,None,2025-07-11 21:12:39.206685
81.3,None,None,None,None,2025-07-11 21:12:39.988914
80.97,None,None,None,None,2025-07-11 21:12:40.806659
81.08,None,None,None,None,2025-07-11 21:12:41.622616
81.08,None,None,None,None,2025-07-11 21:12:42.399238
81.08,None,None,None,None,2025-07-11 21:12:43.253293
81.08,None,None,None,None,2025-07-11 21:12:44.045493
81.08,None,None,None,None,2025-07-11 21:12:44.896772
81.08,None,None,None,None,2025-07-11 21:12:45.680108
81.08,None,None,None,None,2025-07-11 21:12:46.500286
81.08,None,None,None,None,2025-07-11 21:12:47.281597
80.97,None,None,None,None,2025-07-11 21:12:48.066299
81.3,None,None,None,None,2025-07-11 21:12:48.883596
81.08,None,None,None,None,2025-07-11 21:12:49.664164
80.97,None,None,None,None,2025-07-11 21:12:50.450247
81.19,None,None,None,None,2025-07-11 21:12:51.268065
81.08,None,None,None,None,2025-07-11 21:12:52.052858
80.97,None,None,None,None,2025-07-11 21:12:52.868512
81.08,None,None,None,None,2025-07-11 21:12:53.686944
81.08,None,None,None,None,2025-07-11 21:12:54.502205
81.08,None,None,None,None,2025-07-11 21:12:55.318747
81.08,None,None,None,None,2025-07-11 21:12:56.135817
81.19,None,None,None,None,2025-07-11 21:12:56.971127
81.08,None,None,None,None,2025-07-11 21:12:57.786999
80.97,None,None,None,None,2025-07-11 21:12:58.601670
80.97,None,None,None,None,2025-07-11 21:12:59.453585
81.3,None,None,None,None,2025-07-11 21:13:00.283629
None,None,None,None,None,2025-07-11 21:13:01.099751
40.51,None,None,None,None,2025-07-11 21:13:01.916039
81.08,None,None,None,None,2025-07-11 21:13:02.733192
81.19,None,None,None,None,2025-07-11 21:13:03.571105
80.97,None,None,None,None,2025-07-11 21:13:04.357550
81.08,None,None,None,None,2025-07-11 21:13:05.170970
81.3,None,None,None,None,2025-07-11 21:13:05.985237
80.97,2,-1,0,-2,2025-07-11 21:13:06.810221
81.08,2,-1,0,-2,2025-07-11 21:13:07.598566
81.19,2,-1,0,-2,2025-07-11 21:13:08.415640
80.97,2,-1,0,-2,2025-07-11 21:13:09.229223
81.08,2,-1,0,-2,2025-07-11 21:13:10.033606
81.08,None,None,None,None,2025-07-11 21:13:10.852251
81.08,None,None,None,None,2025-07-11 21:13:11.667986
81.08,None,None,None,None,2025-07-11 21:13:12.481401
81.08,None,None,None,None,2025-07-11 21:13:13.311112
81.19,None,None,None,None,2025-07-11 21:13:14.126462
81.08,None,None,None,None,2025-07-11 21:13:14.947656
None,None,None,None,None,2025-07-11 21:13:15.763143
None,None,None,None,None,2025-07-11 21:13:16.591990
None,None,None,None,None,2025-07-11 21:13:17.412037
None,None,None,None,None,2025-07-11 21:13:18.232004
None,None,None,None,None,2025-07-11 21:13:19.045512
None,None,None,None,None,2025-07-11 21:13:19.830769
None,0,0,0,0,2025-07-11 21:13:20.647054
None,0,0,0,0,2025-07-11 21:13:21.430087
None,0,0,0,0,2025-07-11 21:13:22.282442
None,0,0,0,0,2025-07-11 21:13:23.112356
None,0,0,0,0,2025-07-11 21:13:23.898492
None,0,0,0,0,2025-07-11 21:13:24.682930
None,0,0,0,0,2025-07-11 21:13:25.499316
None,0,0,0,0,2025-07-11 21:13:26.285604
None,0,0,0,0,2025-07-11 21:13:27.070032
None,0,0,0,0,2025-07-11 21:13:27.854817
None,0,0,0,0,2025-07-11 21:13:28.670380
None,0,0,0,0,2025-07-11 21:13:29.465662
None,0,0,0,0,2025-07-11 21:13:30.254051
None,0,0,0,0,2025-07-11 21:13:31.037904
None,0,0,0,0,2025-07-11 21:13:31.856017
None,0,0,0,0,2025-07-11 21:13:32.918302
None,0,0,0,0,2025-07-11 21:13:34.118201
None,0,0,0,0,2025-07-11 21:13:35.321854
None,0,0,0,0,2025-07-11 21:13:36.525881
None,None,None,None,None,2025-07-11 21:13:37.730042
