心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 00:18:17.084016
0,-2,1,0,0,2025-07-21 00:18:18.010078
0,-4,2,-8,-1,2025-07-21 00:18:18.946248
76.53,None,None,None,None,2025-07-21 00:18:19.869879
82.99,None,None,None,None,2025-07-21 00:18:20.797465
80.97,-2,-1,-4,-2,2025-07-21 00:18:21.727171
80.75,-4,-3,-3,-1,2025-07-21 00:18:22.682096
81.08,None,None,None,None,2025-07-21 00:18:23.610374
83.1,None,None,None,None,2025-07-21 00:18:24.538085
81.08,None,None,None,None,2025-07-21 00:18:25.469702
82.99,-1,0,-3,1,2025-07-21 00:18:26.398040
80.75,-1,0,-3,1,2025-07-21 00:18:27.319497
80.97,None,None,None,None,2025-07-21 00:18:28.243240
81.08,None,None,None,None,2025-07-21 00:18:29.167223
82.99,None,None,None,None,2025-07-21 00:18:30.097662
80.86,None,None,None,None,2025-07-21 00:18:31.020486
80.97,None,None,None,None,2025-07-21 00:18:31.956493
80.86,None,None,None,None,2025-07-21 00:18:32.905574
80.86,None,None,None,None,2025-07-21 00:18:33.795983
80.97,None,None,None,None,2025-07-21 00:18:34.723415
80.75,None,None,None,None,2025-07-21 00:18:35.651025
80.97,None,None,None,None,2025-07-21 00:18:36.573611
81.08,None,None,None,None,2025-07-21 00:18:37.505965
82.99,None,None,None,None,2025-07-21 00:18:38.429338
80.86,-4,0,0,1,2025-07-21 00:18:39.353778
80.97,-4,0,0,1,2025-07-21 00:18:40.277787
80.86,4,2,-1,-2,2025-07-21 00:18:41.201755
80.97,4,2,-1,-2,2025-07-21 00:18:42.136681
83.1,None,None,None,None,2025-07-21 00:18:43.056784
80.86,None,None,None,None,2025-07-21 00:18:43.985921
80.97,None,None,None,None,2025-07-21 00:18:44.915035
80.86,None,None,None,None,2025-07-21 00:18:45.838653
80.86,None,None,None,None,2025-07-21 00:18:46.761516
80.86,-5,-2,-8,-1,2025-07-21 00:18:47.700485
80.97,-5,-2,-8,-1,2025-07-21 00:18:48.627816
80.86,None,None,None,None,2025-07-21 00:18:49.551277
80.86,7,-1,0,-1,2025-07-21 00:18:50.482762
80.97,7,-1,0,-1,2025-07-21 00:18:51.413193
80.97,7,-1,0,-1,2025-07-21 00:18:52.335949
80.75,7,-1,0,-1,2025-07-21 00:18:53.264313
80.97,-2,-1,-7,-1,2025-07-21 00:18:54.187360
80.86,3,0,-9,0,2025-07-21 00:18:55.116156
80.86,None,None,None,None,2025-07-21 00:18:56.036581
80.97,None,None,None,None,2025-07-21 00:18:56.961518
80.86,5,-2,1,0,2025-07-21 00:18:57.890237
80.86,None,None,None,None,2025-07-21 00:18:58.810072
80.86,None,None,None,None,2025-07-21 00:18:59.734970
80.97,-2,-2,-8,-2,2025-07-21 00:19:00.627450
80.86,-1,1,-3,-1,2025-07-21 00:19:01.554243
80.86,None,None,None,None,2025-07-21 00:19:02.482374
80.97,None,None,None,None,2025-07-21 00:19:03.405878
80.97,None,None,None,None,2025-07-21 00:19:04.331244
80.75,None,None,None,None,2025-07-21 00:19:05.258989
80.97,None,None,None,None,2025-07-21 00:19:06.187264
80.97,5,-1,1,0,2025-07-21 00:19:07.106090
82.99,5,-1,1,0,2025-07-21 00:19:08.035315
80.97,None,None,None,None,2025-07-21 00:19:08.956802
80.97,None,None,None,None,2025-07-21 00:19:09.848736
80.75,None,None,None,None,2025-07-21 00:19:10.775412
81.08,None,None,None,None,2025-07-21 00:19:11.699964
83.1,None,None,None,None,2025-07-21 00:19:12.627230
80.86,None,None,None,None,2025-07-21 00:19:13.550957
80.97,14,0,-10,1,2025-07-21 00:19:14.477952
82.99,-2,1,-6,-1,2025-07-21 00:19:15.402274
80.97,-8,-1,-9,-2,2025-07-21 00:19:16.323060
80.97,-8,-1,-9,-2,2025-07-21 00:19:17.258961
80.75,-5,-2,-11,-2,2025-07-21 00:19:18.182976
81.08,2,0,-3,0,2025-07-21 00:19:19.112950
83.1,2,0,-3,0,2025-07-21 00:19:20.033857
80.86,7,0,2,0,2025-07-21 00:19:20.961766
80.86,-3,0,-5,0,2025-07-21 00:19:21.882637
80.97,None,None,None,None,2025-07-21 00:19:22.801945
80.75,None,None,None,None,2025-07-21 00:19:23.726493
0,None,None,None,None,2025-07-21 00:19:24.664324
0,-3,0,-10,-1,2025-07-21 00:19:25.587341
0,None,None,None,None,2025-07-21 00:19:26.506977
0,None,None,None,None,2025-07-21 00:19:27.429249
