心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-14 22:22:34.108905
0,None,None,None,None,2025-07-14 22:22:35.176719
0,-13,-1,-3,1,2025-07-14 22:22:36.389675
0,3,0,7,-1,2025-07-14 22:22:37.500696
0,None,None,None,None,2025-07-14 22:22:38.574502
0,2,2,-4,1,2025-07-14 22:22:39.636604
0,None,None,None,None,2025-07-14 22:22:40.718243
0,2,0,-2,1,2025-07-14 22:22:41.831495
0,0,0,11,-1,2025-07-14 22:22:42.910046
0,-2,-1,7,1,2025-07-14 22:22:43.957065
0,-2,-1,7,1,2025-07-14 22:22:45.014983
0,-2,-1,7,1,2025-07-14 22:22:46.111606
0,-2,-1,7,1,2025-07-14 22:22:47.232763
0,-2,-1,7,1,2025-07-14 22:22:48.270215
0,-2,-1,7,1,2025-07-14 22:22:49.349850
0,-2,-1,7,1,2025-07-14 22:22:50.409469
0,-2,-1,7,1,2025-07-14 22:22:51.456396
0,-2,-1,7,1,2025-07-14 22:22:52.603199
0,-2,-1,7,1,2025-07-14 22:22:53.715571
0,-2,-1,7,1,2025-07-14 22:22:54.815461
0,-2,-1,7,1,2025-07-14 22:22:55.945124
0,-2,-1,7,1,2025-07-14 22:22:56.997940
0,-2,-1,7,1,2025-07-14 22:22:58.045304
0,-2,-1,7,1,2025-07-14 22:22:59.121347
0,1,2,3,4,2025-07-14 22:23:00.171038
0,1,2,3,4,2025-07-14 22:23:01.220921
0,1,2,3,4,2025-07-14 22:23:02.304443
0,1,2,3,4,2025-07-14 22:23:03.416989
0,1,2,3,4,2025-07-14 22:23:04.458751
0,1,2,3,4,2025-07-14 22:23:05.560413
80.97,1,2,3,4,2025-07-14 22:23:06.711195
81.19,1,2,3,4,2025-07-14 22:23:07.869992
81.08,1,2,3,4,2025-07-14 22:23:09.041786
81.08,1,2,3,4,2025-07-14 22:23:10.167058
81.08,1,2,3,4,2025-07-14 22:23:11.294848
81.19,1,2,3,4,2025-07-14 22:23:12.443358
80.97,1,2,3,4,2025-07-14 22:23:13.498647
81.08,1,2,3,4,2025-07-14 22:23:14.558698
81.3,1,2,3,4,2025-07-14 22:23:15.619035
80.97,1,2,3,4,2025-07-14 22:23:16.684773
81.19,1,2,3,4,2025-07-14 22:23:17.761693
81.08,1,2,3,4,2025-07-14 22:23:18.816749
80.97,1,2,3,4,2025-07-14 22:23:19.946819
81.19,1,2,3,4,2025-07-14 22:23:21.120843
81.08,1,2,3,4,2025-07-14 22:23:22.266989
80.97,1,2,3,4,2025-07-14 22:23:23.340075
81.08,1,2,3,4,2025-07-14 22:23:25.600380
80.97,1,2,3,4,2025-07-14 22:23:26.650035
0,1,2,3,4,2025-07-14 22:23:27.696548
0,1,2,3,4,2025-07-14 22:23:28.863074
