心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
81.08,None,None,None,None,2025-07-06 14:43:37.909262
81.08,None,None,None,None,2025-07-06 14:43:38.802805
80.97,4,0,0,0,2025-07-06 14:43:39.617335
81.08,0,1,-2,0,2025-07-06 14:43:40.433137
81.08,2,0,-2,0,2025-07-06 14:43:41.245095
81.19,None,None,None,None,2025-07-06 14:43:42.059251
80.86,None,None,None,None,2025-07-06 14:43:42.875355
81.19,0,0,0,0,2025-07-06 14:43:43.690393
81.08,-1,1,-4,0,2025-07-06 14:43:44.506955
81.08,-1,0,-2,-1,2025-07-06 14:43:45.323063
80.97,None,None,None,None,2025-07-06 14:43:46.137637
81.19,None,None,None,None,2025-07-06 14:43:46.952019
80.97,-1,-1,-3,1,2025-07-06 14:43:47.765394
81.19,0,0,-1,-3,2025-07-06 14:43:48.578089
81.08,7,-1,-1,2,2025-07-06 14:43:49.394763
80.97,0,2,-7,1,2025-07-06 14:43:50.210606
80.97,3,0,9,0,2025-07-06 14:43:51.024779
81.3,3,1,7,-2,2025-07-06 14:43:51.842382
80.86,-3,1,7,1,2025-07-06 14:43:52.657451
81.3,1,1,8,0,2025-07-06 14:43:53.472143
80.97,1,1,8,0,2025-07-06 14:43:54.255664
80.97,2,1,-3,1,2025-07-06 14:43:55.073188
81.19,6,0,1,2,2025-07-06 14:43:55.855136
80.97,2,-1,1,1,2025-07-06 14:43:56.638673
81.08,1,-1,-6,-1,2025-07-06 14:43:57.458338
81.19,4,0,0,0,2025-07-06 14:43:58.241359
80.97,0,0,4,1,2025-07-06 14:43:59.055580
81.08,1,0,2,1,2025-07-06 14:43:59.871505
81.19,2,0,2,1,2025-07-06 14:44:00.687078
80.97,-3,-1,4,1,2025-07-06 14:44:01.503568
81.19,None,None,None,None,2025-07-06 14:44:02.316052
80.97,None,None,None,None,2025-07-06 14:44:03.134949
81.08,3,0,0,0,2025-07-06 14:44:03.948084
81.08,None,None,None,None,2025-07-06 14:44:04.766876
81.19,None,None,None,None,2025-07-06 14:44:05.583468
80.97,None,None,None,None,2025-07-06 14:44:06.399017
81.19,0,0,0,1,2025-07-06 14:44:07.213313
80.97,-7,-2,8,1,2025-07-06 14:44:08.030747
80.97,-7,-2,8,1,2025-07-06 14:44:08.814339
81.19,-7,-2,8,1,2025-07-06 14:44:09.628137
81.08,-7,-2,8,1,2025-07-06 14:44:10.409572
81.08,-7,-2,8,1,2025-07-06 14:44:11.229326
80.97,-7,-2,8,1,2025-07-06 14:44:12.010946
81.19,-7,-2,8,1,2025-07-06 14:44:12.791969
81.08,-7,-2,8,1,2025-07-06 14:44:13.570397
80.97,-7,-2,8,1,2025-07-06 14:44:14.350152
81.19,-4,-1,2,1,2025-07-06 14:44:15.165981
81.08,6,0,0,-1,2025-07-06 14:44:15.983513
80.97,None,None,None,None,2025-07-06 14:44:16.801009
81.19,4,-1,1,1,2025-07-06 14:44:17.614459
81.08,0,0,-2,-2,2025-07-06 14:44:18.430564
80.97,3,1,-2,2,2025-07-06 14:44:19.212329
81.08,3,1,0,2,2025-07-06 14:44:20.027071
81.08,1,1,-5,1,2025-07-06 14:44:20.843289
81.19,2,1,-4,1,2025-07-06 14:44:21.656178
80.97,None,None,None,None,2025-07-06 14:44:22.474836
81.19,0,0,-1,-2,2025-07-06 14:44:23.291414
81.08,3,1,-3,0,2025-07-06 14:44:24.107241
81.08,-4,-1,-3,-1,2025-07-06 14:44:24.923157
81.08,-1,0,-1,-2,2025-07-06 14:44:25.740758
81.08,None,None,None,None,2025-07-06 14:44:26.558535
80.97,9,0,-1,0,2025-07-06 14:44:27.375380
81.08,8,0,-1,0,2025-07-06 14:44:28.191921
81.08,4,1,5,-2,2025-07-06 14:44:29.005963
81.08,2,2,-3,1,2025-07-06 14:44:29.822615
81.19,-1,1,-8,-1,2025-07-06 14:44:30.640729
81.08,3,1,0,-2,2025-07-06 14:44:31.418910
None,1,1,-7,1,2025-07-06 14:44:32.239196
40.51,2,2,0,1,2025-07-06 14:44:33.055086
81.08,1,1,-5,0,2025-07-06 14:44:33.870627
81.08,-1,2,-3,1,2025-07-06 14:44:34.687702
81.08,5,0,0,0,2025-07-06 14:44:35.503352
81.19,1,1,-1,2,2025-07-06 14:44:36.319817
None,5,0,-2,1,2025-07-06 14:44:37.135753
40.54,4,1,-1,1,2025-07-06 14:44:37.946976
81.08,4,1,1,1,2025-07-06 14:44:38.767294
80.97,2,1,-1,-3,2025-07-06 14:44:39.580920
None,None,None,None,None,2025-07-06 14:44:40.400213
40.54,None,None,None,None,2025-07-06 14:44:41.215051
None,4,1,3,0,2025-07-06 14:44:42.028145
40.57,3,0,6,-3,2025-07-06 14:44:42.846793
None,None,None,None,None,2025-07-06 14:44:43.676451
40.54,4,2,6,-1,2025-07-06 14:44:44.492690
None,None,None,None,None,2025-07-06 14:44:45.309018
None,None,None,None,None,2025-07-06 14:44:46.089303
None,None,None,None,None,2025-07-06 14:44:46.907096
None,None,None,None,None,2025-07-06 14:44:47.725285
None,None,None,None,None,2025-07-06 14:44:48.506437
None,None,None,None,None,2025-07-06 14:44:49.288234
None,None,None,None,None,2025-07-06 14:44:50.071683
None,None,None,None,None,2025-07-06 14:44:52.077602
None,None,None,None,None,2025-07-06 14:44:54.081577
None,0,2,-4,0,2025-07-06 14:44:56.084428
None,0,2,-4,0,2025-07-06 14:44:58.090000
None,-6,2,6,-2,2025-07-06 14:44:59.832292
None,-4,0,5,-1,2025-07-06 14:45:01.355684
None,-4,0,5,-1,2025-07-06 14:45:02.559286
None,-4,0,5,-1,2025-07-06 14:45:04.566212
None,-4,0,5,-1,2025-07-06 14:45:05.416752
