心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 00:52:56.033081
76.63,2,0,-1,-1,2025-07-12 00:52:56.917337
81.08,None,None,None,None,2025-07-12 00:52:57.810778
81.19,None,None,None,None,2025-07-12 00:52:58.694239
81.08,None,None,None,None,2025-07-12 00:52:59.574288
81.08,None,None,None,None,2025-07-12 00:53:00.480807
81.08,None,None,None,None,2025-07-12 00:53:01.361539
81.08,None,None,None,None,2025-07-12 00:53:02.240996
81.08,None,None,None,None,2025-07-12 00:53:03.130918
81.08,None,None,None,None,2025-07-12 00:53:04.009705
81.08,None,None,None,None,2025-07-12 00:53:04.888787
81.08,None,None,None,None,2025-07-12 00:53:05.765265
81.19,None,None,None,None,2025-07-12 00:53:06.650754
81.08,None,None,None,None,2025-07-12 00:53:07.530709
81.08,None,None,None,None,2025-07-12 00:53:08.408912
81.08,None,None,None,None,2025-07-12 00:53:09.290228
81.08,None,None,None,None,2025-07-12 00:53:10.186274
81.08,0,0,1,1,2025-07-12 00:53:11.065230
81.08,0,0,1,1,2025-07-12 00:53:11.945636
81.08,2,-1,2,-1,2025-07-12 00:53:12.825805
81.08,0,0,-1,-1,2025-07-12 00:53:13.704084
81.19,None,None,None,None,2025-07-12 00:53:14.586370
80.97,1,0,1,0,2025-07-12 00:53:15.465130
81.3,None,None,None,None,2025-07-12 00:53:16.345406
80.97,0,0,0,1,2025-07-12 00:53:17.226336
81.08,3,-1,4,-1,2025-07-12 00:53:18.109051
81.19,3,-1,6,-1,2025-07-12 00:53:18.989009
80.97,5,-2,3,-1,2025-07-12 00:53:19.867908
81.08,4,-1,3,-1,2025-07-12 00:53:20.749470
81.19,4,-1,3,-1,2025-07-12 00:53:21.631410
80.97,4,-1,2,-1,2025-07-12 00:53:22.510103
81.08,0,0,6,-1,2025-07-12 00:53:23.387103
81.3,0,0,6,-1,2025-07-12 00:53:24.275022
80.97,4,-1,7,-1,2025-07-12 00:53:25.152716
81.08,7,-1,4,-1,2025-07-12 00:53:26.032175
81.19,7,-1,9,-2,2025-07-12 00:53:26.913359
62.31,7,-1,10,-2,2025-07-12 00:53:27.812413
81.3,9,-2,10,-2,2025-07-12 00:53:28.693355
81.19,1,-1,6,-1,2025-07-12 00:53:29.573634
81.08,8,-2,9,-2,2025-07-12 00:53:30.453024
81.08,10,-2,11,-2,2025-07-12 00:53:31.350079
81.08,9,-2,12,-3,2025-07-12 00:53:32.229005
81.08,0,0,6,-1,2025-07-12 00:53:33.112660
81.19,0,0,4,-1,2025-07-12 00:53:33.996068
80.97,0,0,4,-1,2025-07-12 00:53:34.898885
81.08,0,0,6,-1,2025-07-12 00:53:35.798231
81.19,2,-1,12,-3,2025-07-12 00:53:36.677834
80.97,6,-1,-1,-1,2025-07-12 00:53:37.576519
81.08,10,-2,9,-2,2025-07-12 00:53:38.456535
81.3,10,-2,9,-2,2025-07-12 00:53:39.341007
80.97,9,-2,6,-2,2025-07-12 00:53:40.242374
81.08,2,-1,6,-1,2025-07-12 00:53:41.121178
81.19,3,-1,10,-2,2025-07-12 00:53:42.001173
80.97,2,0,6,-1,2025-07-12 00:53:42.881085
81.08,4,-1,8,-1,2025-07-12 00:53:43.771899
81.19,4,-1,8,-1,2025-07-12 00:53:44.662206
80.97,5,-1,10,-1,2025-07-12 00:53:45.541186
81.08,5,-1,10,-1,2025-07-12 00:53:46.422557
81.3,5,-1,10,-1,2025-07-12 00:53:47.326370
80.97,3,-1,9,-2,2025-07-12 00:53:48.206046
81.08,3,-1,9,-2,2025-07-12 00:53:49.086735
81.08,None,None,None,None,2025-07-12 00:53:49.968231
81.19,None,None,None,None,2025-07-12 00:53:50.869574
81.08,None,None,None,None,2025-07-12 00:53:51.754922
80.97,None,None,None,None,2025-07-12 00:53:52.635472
81.19,6,-1,11,-2,2025-07-12 00:53:53.525686
81.08,0,0,11,-2,2025-07-12 00:53:54.409936
81.08,3,0,-3,0,2025-07-12 00:53:55.285304
85.11,3,0,-2,0,2025-07-12 00:53:56.166240
79.47,5,-1,8,-2,2025-07-12 00:53:57.046121
79.05,2,0,0,0,2025-07-12 00:53:57.926710
81.08,5,-1,-4,0,2025-07-12 00:53:58.805890
81.08,1,-1,6,-1,2025-07-12 00:53:59.685505
81.08,6,-1,-1,0,2025-07-12 00:54:00.573227
81.08,0,0,5,-1,2025-07-12 00:54:01.456788
81.08,0,0,5,-1,2025-07-12 00:54:02.338012
None,1,-1,5,-1,2025-07-12 00:54:03.217633
40.57,3,-1,-2,0,2025-07-12 00:54:04.097510
None,4,-1,-4,1,2025-07-12 00:54:04.977359
40.54,3,0,2,0,2025-07-12 00:54:05.857595
None,2,0,-1,0,2025-07-12 00:54:06.736214
40.57,2,0,-1,0,2025-07-12 00:54:07.617743
None,0,-1,4,-1,2025-07-12 00:54:08.499091
40.54,4,0,0,-1,2025-07-12 00:54:09.381937
None,1,-1,1,-1,2025-07-12 00:54:10.262775
40.54,4,-1,-5,0,2025-07-12 00:54:11.146024
None,1,-1,1,0,2025-07-12 00:54:12.027056
40.57,6,-1,0,1,2025-07-12 00:54:12.918113
None,2,0,3,-2,2025-07-12 00:54:13.796767
40.57,2,0,3,-2,2025-07-12 00:54:14.674061
None,0,0,9,-2,2025-07-12 00:54:15.569911
None,3,0,-1,-3,2025-07-12 00:54:16.450524
None,None,None,None,None,2025-07-12 00:54:17.326604
None,5,-1,12,-2,2025-07-12 00:54:18.201254
None,3,-1,9,-2,2025-07-12 00:54:19.099367
None,3,-1,-2,1,2025-07-12 00:54:19.990491
None,0,0,11,-2,2025-07-12 00:54:20.870473
None,0,0,2,-1,2025-07-12 00:54:21.754966
