心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 01:01:28.919031

76.63,0,0,0,0,2025-07-12 01:01:29.801373

81.08,0,0,0,-1,2025-07-12 01:01:30.687501

81.19,None,None,None,None,2025-07-12 01:01:31.570146

81.08,1,-1,-2,-1,2025-07-12 01:01:32.483833

81.08,None,None,None,None,2025-07-12 01:01:33.387526

81.08,None,None,None,None,2025-07-12 01:01:34.268920

81.08,None,None,None,None,2025-07-12 01:01:35.151546

81.19,None,None,None,None,2025-07-12 01:01:36.034795

80.97,None,None,None,None,2025-07-12 01:01:36.921653

81.19,None,None,None,None,2025-07-12 01:01:37.805269

81.08,None,None,None,None,2025-07-12 01:01:38.692373

80.97,None,None,None,None,2025-07-12 01:01:39.591279

81.19,0,0,2,-1,2025-07-12 01:01:40.472192   1

81.08,0,0,3,-1,2025-07-12 01:01:41.352378   2

81.19,1,-1,-5,-1,2025-07-12 01:01:42.231386 3

79.05,1,-1,2,0,2025-07-12 01:01:43.128384   4

66.52,0,0,0,0,2025-07-12 01:01:44.012681    5

81.3,0,0,-2,1,2025-07-12 01:01:44.891381 6

81.08,0,0,1,1,2025-07-12 01:01:45.772288 7

80.97,0,0,-3,1,2025-07-12 01:01:46.672249

81.19,None,None,None,None,2025-07-12 01:01:47.557990

81.08,0,0,1,1,2025-07-12 01:01:48.440535

80.97,0,0,0,-1,2025-07-12 01:01:49.321148

81.19,None,None,None,None,2025-07-12 01:01:50.224360

81.08,0,0,-2,0,2025-07-12 01:01:51.104044

81.19,1,-1,-5,0,2025-07-12 01:01:51.980152

81.08,None,None,None,None,2025-07-12 01:01:52.859316

81.08,0,0,4,-1,2025-07-12 01:01:53.743968

81.08,0,0,0,-1,2025-07-12 01:01:54.624380

81.08,0,0,0,0,2025-07-12 01:01:55.503920

81.08,0,0,5,-1,2025-07-12 01:01:56.400743

81.08,0,0,2,-1,2025-07-12 01:01:57.280192

81.08,1,-1,0,-1,2025-07-12 01:01:58.160738

81.08,0,0,1,0,2025-07-12 01:01:59.044718

81.08,0,0,-3,0,2025-07-12 01:01:59.940842

81.08,1,-1,-3,1,2025-07-12 01:02:00.821271

81.08,0,0,-2,0,2025-07-12 01:02:01.703103

81.19,0,0,-2,0,2025-07-12 01:02:02.585434

80.97,0,0,-2,0,2025-07-12 01:02:03.469343

81.3,0,0,2,-1,2025-07-12 01:02:04.348962

80.86,0,0,-2,1,2025-07-12 01:02:05.227852

81.3,None,None,None,None,2025-07-12 01:02:06.109150

80.97,0,0,2,0,2025-07-12 01:02:06.986945

81.19,None,None,None,None,2025-07-12 01:02:07.866969

80.97,1,0,4,0,2025-07-12 01:02:08.748485

81.3,2,0,-1,0,2025-07-12 01:02:09.628046

80.86,2,0,3,-1,2025-07-12 01:02:10.522860

81.3,None,None,None,None,2025-07-12 01:02:11.412178

80.97,0,0,-3,0,2025-07-12 01:02:12.293181

81.19,0,0,0,-1,2025-07-12 01:02:13.173309

80.97,1,-1,1,-1,2025-07-12 01:02:14.051823

81.3,0,0,-1,-1,2025-07-12 01:02:14.932931

80.86,0,0,-2,1,2025-07-12 01:02:15.813498

81.3,1,-1,0,-2,2025-07-12 01:02:16.692424

78.84,None,None,None,None,2025-07-12 01:02:17.572744

81.19,None,None,None,None,2025-07-12 01:02:18.458070

80.97,3,-1,2,-2,2025-07-12 01:02:19.337280

81.19,3,-1,2,-2,2025-07-12 01:02:20.218733

77.02,None,None,None,None,2025-07-12 01:02:21.098669

80.97,None,None,None,None,2025-07-12 01:02:21.979082

81.19,None,None,None,None,2025-07-12 01:02:22.862738

81.08,2,0,0,0,2025-07-12 01:02:23.741067

81.08,2,0,3,0,2025-07-12 01:02:24.620247

81.08,0,0,1,-1,2025-07-12 01:02:25.516661

81.19,None,None,None,None,2025-07-12 01:02:26.403470

80.86,None,None,None,None,2025-07-12 01:02:27.282018

81.3,2,0,-4,-1,2025-07-12 01:02:28.160782

76.92,2,-1,-6,0,2025-07-12 01:02:29.042940

80.97,0,0,3,0,2025-07-12 01:02:29.929747

81.19,None,None,None,None,2025-07-12 01:02:30.812933

None,1,-1,-3,-2,2025-07-12 01:02:31.693362

None,0,0,1,-2,2025-07-12 01:02:33.704242

None,1,-1,-3,-1,2025-07-12 01:02:35.706878

None,0,0,1,0,2025-07-12 01:02:37.710486

None,None,None,None,None,2025-07-12 01:02:39.715134

None,1,-1,0,-2,2025-07-12 01:02:41.723764

None,None,None,None,None,2025-07-12 01:02:43.738469

None,0,0,-1,1,2025-07-12 01:02:45.742453

None,1,-1,-2,-1,2025-07-12 01:02:47.745846

None,0,0,2,-1,2025-07-12 01:02:49.748946

None,None,None,None,None,2025-07-12 01:02:51.758244

