心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:42:16.048106
76.63,3,-1,2,1,2025-07-11 23:42:16.938016
81.08,None,None,None,None,2025-07-11 23:42:17.830923
80.97,None,None,None,None,2025-07-11 23:42:18.715203
81.3,None,None,None,None,2025-07-11 23:42:19.606049
81.08,None,None,None,None,2025-07-11 23:42:20.524226
81.08,None,None,None,None,2025-07-11 23:42:21.410447
81.08,None,None,None,None,2025-07-11 23:42:22.294200
81.08,None,None,None,None,2025-07-11 23:42:23.176130
81.08,None,None,None,None,2025-07-11 23:42:24.062248
81.08,None,None,None,None,2025-07-11 23:42:24.945510
81.08,None,None,None,None,2025-07-11 23:42:25.825994
81.19,None,None,None,None,2025-07-11 23:42:26.705989
81.08,None,None,None,None,2025-07-11 23:42:27.589911
81.08,None,None,None,None,2025-07-11 23:42:28.473065
81.08,None,None,None,None,2025-07-11 23:42:29.352128
81.08,None,None,None,None,2025-07-11 23:42:30.233099
81.08,None,None,None,None,2025-07-11 23:42:31.113343
80.75,None,None,None,None,2025-07-11 23:42:31.997732
None,None,None,None,None,2025-07-11 23:42:32.878445
None,None,None,None,None,2025-07-11 23:42:33.765069
None,None,None,None,None,2025-07-11 23:42:34.650439
None,None,None,None,None,2025-07-11 23:42:35.529674
None,None,None,None,None,2025-07-11 23:42:36.413239
None,4,0,-1,0,2025-07-11 23:42:37.292944
None,None,None,None,None,2025-07-11 23:42:38.174744
None,None,None,None,None,2025-07-11 23:42:39.052592
None,None,None,None,None,2025-07-11 23:42:40.201462
None,None,None,None,None,2025-07-11 23:42:41.401739
None,None,None,None,None,2025-07-11 23:42:42.606538
None,None,None,None,None,2025-07-11 23:42:43.805047
None,1,-1,-2,-2,2025-07-11 23:42:45.010590
None,3,0,-2,0,2025-07-11 23:42:46.215518
None,None,None,None,None,2025-07-11 23:42:47.414019
None,None,None,None,None,2025-07-11 23:42:48.619269
None,1,-1,2,0,2025-07-11 23:42:49.823278
None,0,0,5,-1,2025-07-11 23:42:51.023891
None,0,0,4,0,2025-07-11 23:42:52.227627
None,1,-1,2,0,2025-07-11 23:42:53.428094
None,0,0,2,0,2025-07-11 23:42:54.631090
None,4,0,-4,-2,2025-07-11 23:42:55.836388
None,1,-1,5,-1,2025-07-11 23:42:57.036382
None,None,None,None,None,2025-07-11 23:42:58.241399
None,4,0,-4,0,2025-07-11 23:42:59.444500
None,None,None,None,None,2025-07-11 23:43:00.645071
None,None,None,None,None,2025-07-11 23:43:01.847914
None,0,0,0,0,2025-07-11 23:43:02.754396
None,None,None,None,None,2025-07-11 23:43:03.958384
None,None,None,None,None,2025-07-11 23:43:05.161545
None,None,None,None,None,2025-07-11 23:43:06.363308
