心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 11:10:20.521617
None,None,None,None,None,2025-07-12 11:10:21.706386
None,None,None,None,None,2025-07-12 11:10:22.885129
None,None,None,None,None,2025-07-12 11:10:23.995525
None,None,None,None,None,2025-07-12 11:10:25.081561
None,None,None,None,None,2025-07-12 11:10:26.134202
None,-4,-2,-1,0,2025-07-12 11:10:27.181329
None,-7,-2,-8,0,2025-07-12 11:10:28.234009
None,-7,-2,-8,0,2025-07-12 11:10:29.336895
None,-7,-2,-8,0,2025-07-12 11:10:30.512313
None,-7,-2,-8,0,2025-07-12 11:10:31.733070
None,-7,-2,-8,0,2025-07-12 11:10:32.909011
None,-7,-2,-8,0,2025-07-12 11:10:34.021459
None,13,0,5,0,2025-07-12 11:10:35.077374
None,3,-2,-6,-1,2025-07-12 11:10:36.130821
None,3,-2,-6,-1,2025-07-12 11:10:37.232342
None,3,-2,-6,-1,2025-07-12 11:10:38.407998
