心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:15:58.107218
76.63,0,0,1,0,2025-07-11 23:15:58.988238
81.08,None,None,None,None,2025-07-11 23:15:59.882697
81.19,None,None,None,None,2025-07-11 23:16:00.784249
81.08,None,None,None,None,2025-07-11 23:16:01.668331
81.08,None,None,None,None,2025-07-11 23:16:02.583991
81.08,None,None,None,None,2025-07-11 23:16:03.477337
81.08,3,0,-4,1,2025-07-11 23:16:04.360541
81.08,None,None,None,None,2025-07-11 23:16:05.241533
81.08,None,None,None,None,2025-07-11 23:16:06.154236
81.08,None,None,None,None,2025-07-11 23:16:07.041008
81.08,None,None,None,None,2025-07-11 23:16:07.922084
81.19,None,None,None,None,2025-07-11 23:16:08.814889
81.08,0,0,-3,-1,2025-07-11 23:16:09.735344
81.08,0,0,1,-1,2025-07-11 23:16:10.615223
81.08,None,None,None,None,2025-07-11 23:16:11.500350
81.08,None,None,None,None,2025-07-11 23:16:12.387571
81.08,None,None,None,None,2025-07-11 23:16:13.268529
81.08,None,None,None,None,2025-07-11 23:16:14.149821
81.08,None,None,None,None,2025-07-11 23:16:15.042268
81.08,None,None,None,None,2025-07-11 23:16:15.925731
81.08,None,None,None,None,2025-07-11 23:16:16.808289
81.08,None,None,None,None,2025-07-11 23:16:17.682259
81.3,None,None,None,None,2025-07-11 23:16:18.565359
80.97,None,None,None,None,2025-07-11 23:16:19.477835
81.08,None,None,None,None,2025-07-11 23:16:20.361268
81.19,1,-1,-2,-2,2025-07-11 23:16:21.239975
80.97,None,None,None,None,2025-07-11 23:16:22.123491
81.08,None,None,None,None,2025-07-11 23:16:23.022489
81.19,2,0,-2,-1,2025-07-11 23:16:23.900455
80.97,None,None,None,None,2025-07-11 23:16:24.781197
81.08,None,None,None,None,2025-07-11 23:16:25.696727
81.3,0,0,1,-1,2025-07-11 23:16:26.580165
80.97,0,0,3,-1,2025-07-11 23:16:27.464199
81.08,None,None,None,None,2025-07-11 23:16:28.340263
81.19,None,None,None,None,2025-07-11 23:16:29.257764
80.97,None,None,None,None,2025-07-11 23:16:30.141458
81.08,None,None,None,None,2025-07-11 23:16:31.019447
81.19,None,None,None,None,2025-07-11 23:16:31.910892
80.97,None,None,None,None,2025-07-11 23:16:32.788337
81.3,None,None,None,None,2025-07-11 23:16:33.668981
81.08,1,0,3,-1,2025-07-11 23:16:34.556706
80.97,3,0,-5,1,2025-07-11 23:16:35.441348
81.19,None,None,None,None,2025-07-11 23:16:36.325785
80.97,None,None,None,None,2025-07-11 23:16:37.217770
81.08,None,None,None,None,2025-07-11 23:16:38.100043
81.19,None,None,None,None,2025-07-11 23:16:38.987396
80.97,None,None,None,None,2025-07-11 23:16:39.870014
81.08,None,None,None,None,2025-07-11 23:16:40.747904
81.3,None,None,None,None,2025-07-11 23:16:41.625539
80.97,None,None,None,None,2025-07-11 23:16:42.512580
81.08,None,None,None,None,2025-07-11 23:16:43.394068
81.19,None,None,None,None,2025-07-11 23:16:44.278257
80.97,None,None,None,None,2025-07-11 23:16:45.158383
81.08,None,None,None,None,2025-07-11 23:16:46.041384
81.19,None,None,None,None,2025-07-11 23:16:46.920821
80.97,1,-1,4,0,2025-07-11 23:16:47.799021
81.08,None,None,None,None,2025-07-11 23:16:48.681122
81.19,None,None,None,None,2025-07-11 23:16:49.585001
80.97,None,None,None,None,2025-07-11 23:16:50.466459
81.08,None,None,None,None,2025-07-11 23:16:51.350668
81.3,None,None,None,None,2025-07-11 23:16:52.233950
80.97,None,None,None,None,2025-07-11 23:16:53.116256
81.08,None,None,None,None,2025-07-11 23:16:54.010242
81.19,None,None,None,None,2025-07-11 23:16:54.895002
80.97,None,None,None,None,2025-07-11 23:16:55.771847
81.08,None,None,None,None,2025-07-11 23:16:56.688375
81.19,None,None,None,None,2025-07-11 23:16:57.577642
80.97,None,None,None,None,2025-07-11 23:16:58.471357
81.08,None,None,None,None,2025-07-11 23:16:59.354308
81.3,None,None,None,None,2025-07-11 23:17:00.269942
80.97,None,None,None,None,2025-07-11 23:17:01.157074
81.08,None,None,None,None,2025-07-11 23:17:02.038319
81.08,None,None,None,None,2025-07-11 23:17:02.916526
81.08,None,None,None,None,2025-07-11 23:17:03.821043
81.08,None,None,None,None,2025-07-11 23:17:04.701847
81.08,0,0,0,0,2025-07-11 23:17:05.588975
81.08,None,None,None,None,2025-07-11 23:17:06.468060
81.08,None,None,None,None,2025-07-11 23:17:07.350160
None,None,None,None,None,2025-07-11 23:17:08.230993
None,None,None,None,None,2025-07-11 23:17:09.111174
None,None,None,None,None,2025-07-11 23:17:09.995131
None,None,None,None,None,2025-07-11 23:17:10.872896
None,None,None,None,None,2025-07-11 23:17:11.754425
None,None,None,None,None,2025-07-11 23:17:12.643483
None,None,None,None,None,2025-07-11 23:17:13.522583
None,None,None,None,None,2025-07-11 23:17:14.401974
None,None,None,None,None,2025-07-11 23:17:15.283246
None,None,None,None,None,2025-07-11 23:17:16.167758
None,None,None,None,None,2025-07-11 23:17:17.051908
None,None,None,None,None,2025-07-11 23:17:17.929455
None,None,None,None,None,2025-07-11 23:17:18.811296
None,None,None,None,None,2025-07-11 23:17:19.691261
None,None,None,None,None,2025-07-11 23:17:20.569927
None,None,None,None,None,2025-07-11 23:17:21.452174
None,None,None,None,None,2025-07-11 23:17:22.349868
