心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 11:44:21.729467
0,None,None,None,None,2025-07-17 11:44:22.925446
0,None,None,None,None,2025-07-17 11:44:24.091595
0,-3,1,-4,0,2025-07-17 11:44:25.223259
0,None,None,None,None,2025-07-17 11:44:26.281386
0,0,1,1,-3,2025-07-17 11:44:27.383037
0,-6,1,-13,0,2025-07-17 11:44:28.540777
0,1,-1,-1,0,2025-07-17 11:44:29.712232
0,-1,0,-3,1,2025-07-17 11:44:30.831843
0,-3,1,-3,1,2025-07-17 11:44:31.892851
0,-3,2,-4,2,2025-07-17 11:44:32.971418
