心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-19 14:16:27.320056
0,None,None,None,None,2025-07-19 14:16:28.263773
0,None,None,None,None,2025-07-19 14:16:29.212480
0,None,None,None,None,2025-07-19 14:16:30.152093
0,None,None,None,None,2025-07-19 14:16:31.090489
0,None,None,None,None,2025-07-19 14:16:32.035782
80.97,None,None,None,None,2025-07-19 14:16:32.985219
83.1,None,None,None,None,2025-07-19 14:16:33.922041
83.33,1,-1,2,1,2025-07-19 14:16:34.900576
83.1,None,None,None,None,2025-07-19 14:16:35.855730
83.1,-3,0,-2,-1,2025-07-19 14:16:36.800797
83.1,None,None,None,None,2025-07-19 14:16:37.753323
83.1,4,1,-1,0,2025-07-19 14:16:38.728425
80.97,None,None,None,None,2025-07-19 14:16:39.700388
83.1,-1,0,-4,1,2025-07-19 14:16:40.645078
83.1,-1,1,-12,-1,2025-07-19 14:16:41.593537
80.75,None,None,None,None,2025-07-19 14:16:42.573642
80.97,None,None,None,None,2025-07-19 14:16:43.550540
80.75,None,None,None,None,2025-07-19 14:16:44.499997
81.08,None,None,None,None,2025-07-19 14:16:45.440373
82.99,None,None,None,None,2025-07-19 14:16:46.386133
81.08,None,None,None,None,2025-07-19 14:16:47.334172
80.75,7,-1,0,-3,2025-07-19 14:16:48.278589
80.97,None,None,None,None,2025-07-19 14:16:49.258170
80.86,-5,0,-8,1,2025-07-19 14:16:50.232066
80.97,None,None,None,None,2025-07-19 14:16:51.176318
80.86,-1,-1,-7,0,2025-07-19 14:16:52.154828
80.97,10,0,-3,2,2025-07-19 14:16:53.130918
83.22,0,1,-5,0,2025-07-19 14:16:54.073412
83.1,-6,0,-4,0,2025-07-19 14:16:55.026944
82.99,None,None,None,None,2025-07-19 14:16:55.978309
80.86,-4,-1,-3,1,2025-07-19 14:16:56.921162
80.86,None,None,None,None,2025-07-19 14:16:57.869053
80.97,None,None,None,None,2025-07-19 14:16:58.816660
80.97,None,None,None,None,2025-07-19 14:16:59.799120
82.99,-3,-2,5,-4,2025-07-19 14:17:00.742449
80.86,None,None,None,None,2025-07-19 14:17:01.697425
80.97,None,None,None,None,2025-07-19 14:17:02.641366
80.97,None,None,None,None,2025-07-19 14:17:03.588734
82.99,None,None,None,None,2025-07-19 14:17:04.533619
80.86,2,-1,-1,0,2025-07-19 14:17:05.477821
81.08,-12,0,3,-1,2025-07-19 14:17:06.449664
82.99,None,None,None,None,2025-07-19 14:17:07.402782
80.86,None,None,None,None,2025-07-19 14:17:08.345819
80.86,-4,1,-7,0,2025-07-19 14:17:09.322349
80.86,2,0,0,1,2025-07-19 14:17:10.265377
80.97,11,0,-15,0,2025-07-19 14:17:11.211008
80.86,None,None,None,None,2025-07-19 14:17:12.189984
80.86,None,None,None,None,2025-07-19 14:17:13.134478
80.97,None,None,None,None,2025-07-19 14:17:14.081403
80.75,None,None,None,None,2025-07-19 14:17:15.055576
80.97,None,None,None,None,2025-07-19 14:17:15.998736
80.86,11,0,-11,-1,2025-07-19 14:17:16.969086
80.97,None,None,None,None,2025-07-19 14:17:17.952868
82.99,7,-1,-3,1,2025-07-19 14:17:18.896052
81.08,None,None,None,None,2025-07-19 14:17:19.834118
83.1,None,None,None,None,2025-07-19 14:17:20.769380
82.99,-4,-2,5,-1,2025-07-19 14:17:21.710458
81.08,-13,0,3,-1,2025-07-19 14:17:22.649713
83.1,None,None,None,None,2025-07-19 14:17:23.627557
83.1,None,None,None,None,2025-07-19 14:17:24.573039
82.99,None,None,None,None,2025-07-19 14:17:25.513553
80.97,None,None,None,None,2025-07-19 14:17:26.457784
80.75,None,None,None,None,2025-07-19 14:17:27.439109
80.97,None,None,None,None,2025-07-19 14:17:28.416349
80.97,None,None,None,None,2025-07-19 14:17:29.398860
80.75,-4,-2,-7,1,2025-07-19 14:17:30.381175
80.97,None,None,None,None,2025-07-19 14:17:31.368223
80.86,0,0,-16,0,2025-07-19 14:17:32.344740
80.97,-6,-1,3,-1,2025-07-19 14:17:33.324768
80.86,None,None,None,None,2025-07-19 14:17:34.304678
80.86,0,-2,9,1,2025-07-19 14:17:35.280739
80.86,0,0,-3,-1,2025-07-19 14:17:36.252195
80.86,None,None,None,None,2025-07-19 14:17:37.226993
80.86,9,-1,2,0,2025-07-19 14:17:38.200831
80.97,None,None,None,None,2025-07-19 14:17:39.188226
80.97,None,None,None,None,2025-07-19 14:17:40.161147
82.99,9,1,-3,0,2025-07-19 14:17:41.136053
0,-4,1,-1,-1,2025-07-19 14:17:42.117215
41.01,-1,-2,-10,-1,2025-07-19 14:17:43.092482
0,-1,-2,-10,-1,2025-07-19 14:17:44.071746
40.43,2,-2,2,-2,2025-07-19 14:17:45.057476
0,7,2,-1,1,2025-07-19 14:17:46.032219
40.46,1,2,-6,2,2025-07-19 14:17:47.043483
80.75,5,1,1,-2,2025-07-19 14:17:48.150248
81.08,5,0,2,-3,2025-07-19 14:17:49.218070
82.99,0,2,-3,1,2025-07-19 14:17:50.196798
80.97,1,0,-1,-3,2025-07-19 14:17:51.134120
0,None,None,None,None,2025-07-19 14:17:52.146100
41.55,None,None,None,None,2025-07-19 14:17:53.187809
80.97,4,2,-3,1,2025-07-19 14:17:54.164578
83.1,4,1,-2,-2,2025-07-19 14:17:55.136748
83.1,3,-2,0,0,2025-07-19 14:17:56.113582
83.22,-1,1,1,-1,2025-07-19 14:17:57.088164
