心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
80.97,None,None,None,None,2025-07-06 13:20:36.409982
80.97,2,2,-6,0,2025-07-06 13:20:38.146640
80.97,1,1,8,2,2025-07-06 13:20:39.908686
80.97,2,-1,2,-1,2025-07-06 13:20:41.649207
80.97,0,-1,15,0,2025-07-06 13:20:43.709180
80.97,-1,0,13,-2,2025-07-06 13:20:45.758103
80.97,0,1,-1,0,2025-07-06 13:20:47.496782
80.97,0,1,-1,0,2025-07-06 13:20:49.233396
80.97,-1,-3,-1,1,2025-07-06 13:20:50.971096
80.97,-1,-3,-1,1,2025-07-06 13:20:52.711194
80.97,0,0,0,-1,2025-07-06 13:20:54.447111
80.97,None,None,None,None,2025-07-06 13:20:56.185081
80.97,None,None,None,None,2025-07-06 13:20:57.917368
80.97,None,None,None,None,2025-07-06 13:20:59.961228
80.97,None,None,None,None,2025-07-06 13:21:01.743558
80.97,None,None,None,None,2025-07-06 13:21:03.488379
80.97,2,1,4,1,2025-07-06 13:21:05.221029
80.97,-1,2,-1,1,2025-07-06 13:21:06.954810
80.97,-2,0,-7,0,2025-07-06 13:21:08.690966
80.97,-1,1,-4,-2,2025-07-06 13:21:10.430966
80.97,-1,1,-4,-2,2025-07-06 13:21:12.467112
80.97,-1,1,-4,-2,2025-07-06 13:21:14.204198
80.97,-1,1,-4,-2,2025-07-06 13:21:15.943807
80.97,-1,1,-4,-2,2025-07-06 13:21:17.679213
