心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-20 23:22:43.999393
None,None,None,None,None,2025-07-20 23:22:44.001384
None,None,None,None,None,2025-07-20 23:22:44.011937
None,None,None,None,None,2025-07-20 23:22:44.013395
None,None,None,None,None,2025-07-20 23:22:44.015496
None,None,None,None,None,2025-07-20 23:22:44.017702
None,None,None,None,None,2025-07-20 23:22:44.020704
None,None,None,None,None,2025-07-20 23:22:44.022208
None,None,None,None,None,2025-07-20 23:22:44.024575
None,None,None,None,None,2025-07-20 23:22:44.026759
None,None,None,None,None,2025-07-20 23:22:44.027745
None,None,None,None,None,2025-07-20 23:22:44.029968
None,None,None,None,None,2025-07-20 23:22:44.032260
None,None,None,None,None,2025-07-20 23:22:44.035589
None,None,None,None,None,2025-07-20 23:22:44.038975
None,None,None,None,None,2025-07-20 23:22:44.044240
None,None,None,None,None,2025-07-20 23:22:44.047473
None,None,None,None,None,2025-07-20 23:22:44.054508
None,None,None,None,None,2025-07-20 23:22:44.059629
None,None,None,None,None,2025-07-20 23:22:44.062628
None,None,None,None,None,2025-07-20 23:22:44.067873
None,None,None,None,None,2025-07-20 23:22:44.070170
None,None,None,None,None,2025-07-20 23:22:44.073332
None,None,None,None,None,2025-07-20 23:22:44.084331
None,None,None,None,None,2025-07-20 23:22:44.091260
None,None,None,None,None,2025-07-20 23:22:44.094259
None,None,None,None,None,2025-07-20 23:22:44.096287
None,None,None,None,None,2025-07-20 23:22:44.098288
0,None,None,None,None,2025-07-20 23:22:44.105696
0,None,None,None,None,2025-07-20 23:22:44.118588
0,None,None,None,None,2025-07-20 23:22:44.122407
0,None,None,None,None,2025-07-20 23:22:44.126833
0,None,None,None,None,2025-07-20 23:22:44.129510
0,None,None,None,None,2025-07-20 23:22:44.132953
0,None,None,None,None,2025-07-20 23:22:44.136390
0,None,None,None,None,2025-07-20 23:22:44.139492
0,None,None,None,None,2025-07-20 23:22:44.143150
0,None,None,None,None,2025-07-20 23:22:44.145265
0,None,None,None,None,2025-07-20 23:22:44.153002
0,None,None,None,None,2025-07-20 23:22:44.155332
0,None,None,None,None,2025-07-20 23:22:44.158499
0,None,None,None,None,2025-07-20 23:22:44.161602
0,None,None,None,None,2025-07-20 23:22:44.163658
0,None,None,None,None,2025-07-20 23:22:44.165969
0,None,None,None,None,2025-07-20 23:22:44.170658
0,None,None,None,None,2025-07-20 23:22:44.172778
0,None,None,None,None,2025-07-20 23:22:44.182522
0,None,None,None,None,2025-07-20 23:22:44.184528
0,None,None,None,None,2025-07-20 23:22:44.186783
0,None,None,None,None,2025-07-20 23:22:44.190003
0,None,None,None,None,2025-07-20 23:22:44.194077
0,None,None,None,None,2025-07-20 23:22:44.198579
0,None,None,None,None,2025-07-20 23:22:44.202578
0,None,None,None,None,2025-07-20 23:22:44.205580
0,None,None,None,None,2025-07-20 23:22:44.210580
0,None,None,None,None,2025-07-20 23:22:44.213097
0,None,None,None,None,2025-07-20 23:22:44.214250
0,None,None,None,None,2025-07-20 23:22:44.234466
0,None,None,None,None,2025-07-20 23:22:44.242579
0,None,None,None,None,2025-07-20 23:22:44.245822
0,None,None,None,None,2025-07-20 23:22:44.248824
0,None,None,None,None,2025-07-20 23:22:44.251463
0,None,None,None,None,2025-07-20 23:22:44.253785
0,None,None,None,None,2025-07-20 23:22:44.256146
0,None,None,None,None,2025-07-20 23:22:44.258148
0,None,None,None,None,2025-07-20 23:22:44.261146
0,None,None,None,None,2025-07-20 23:22:44.264147
0,None,None,None,None,2025-07-20 23:22:44.267147
0,None,None,None,None,2025-07-20 23:22:44.270155
0,None,None,None,None,2025-07-20 23:22:44.273232
0,None,None,None,None,2025-07-20 23:22:44.276227
0,None,None,None,None,2025-07-20 23:22:44.277532
0,None,None,None,None,2025-07-20 23:22:44.279533
0,None,None,None,None,2025-07-20 23:22:44.280935
0,None,None,None,None,2025-07-20 23:22:44.283186
0,None,None,None,None,2025-07-20 23:22:44.284813
0,None,None,None,None,2025-07-20 23:22:44.286822
0,None,None,None,None,2025-07-20 23:22:44.289002
0,None,None,None,None,2025-07-20 23:22:44.291503
0,None,None,None,None,2025-07-20 23:22:44.294238
0,None,None,None,None,2025-07-20 23:22:44.295783
0,None,None,None,None,2025-07-20 23:22:44.297342
0,None,None,None,None,2025-07-20 23:22:44.298884
0,None,None,None,None,2025-07-20 23:22:44.302097
0,None,None,None,None,2025-07-20 23:22:44.304194
0,None,None,None,None,2025-07-20 23:22:44.305429
0,None,None,None,None,2025-07-20 23:22:44.307798
0,None,None,None,None,2025-07-20 23:22:44.310182
0,None,None,None,None,2025-07-20 23:22:44.312395
0,None,None,None,None,2025-07-20 23:22:44.313877
0,None,None,None,None,2025-07-20 23:22:44.317574
0,None,None,None,None,2025-07-20 23:22:44.319573
0,None,None,None,None,2025-07-20 23:22:44.321574
0,None,None,None,None,2025-07-20 23:22:44.322573
0,None,None,None,None,2025-07-20 23:22:44.325324
0,None,None,None,None,2025-07-20 23:22:44.327764
0,None,None,None,None,2025-07-20 23:22:44.329031
0,None,None,None,None,2025-07-20 23:22:44.331075
0,None,None,None,None,2025-07-20 23:22:44.333295
0,None,None,None,None,2025-07-20 23:22:44.334296
