心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:17:27.410068
76.63,None,None,None,None,2025-07-11 23:17:28.290321
81.08,2,-1,1,-1,2025-07-11 23:17:29.173965
80.97,None,None,None,None,2025-07-11 23:17:30.053659
81.3,None,None,None,None,2025-07-11 23:17:30.935653
81.08,1,0,0,-1,2025-07-11 23:17:31.847653
80.97,None,None,None,None,2025-07-11 23:17:32.729514
81.19,1,0,0,-1,2025-07-11 23:17:33.609778
81.08,None,None,None,None,2025-07-11 23:17:34.494755
80.97,1,0,2,-3,2025-07-11 23:17:35.372043
81.19,None,None,None,None,2025-07-11 23:17:36.255826
81.08,None,None,None,None,2025-07-11 23:17:37.135229
80.97,0,-1,-1,0,2025-07-11 23:17:38.015676
None,0,-1,-1,0,2025-07-11 23:17:38.907107
None,None,None,None,None,2025-07-11 23:17:39.795514
