心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 15:32:50.680326
0,None,None,None,None,2025-07-17 15:32:51.758441
0,None,None,None,None,2025-07-17 15:32:52.882947
76.43,None,None,None,None,2025-07-17 15:32:53.941336
80.97,None,None,None,None,2025-07-17 15:32:54.998567
80.86,-2,-2,2,3,2025-07-17 15:32:56.042239
80.86,-7,-3,1,0,2025-07-17 15:32:57.092117
81.08,-3,0,-6,1,2025-07-17 15:32:58.175701
80.86,-4,-1,4,0,2025-07-17 15:32:59.290731
80.86,None,None,None,None,2025-07-17 15:33:00.344030
80.86,None,None,None,None,2025-07-17 15:33:01.391817
80.97,None,None,None,None,2025-07-17 15:33:02.451766
80.86,None,None,None,None,2025-07-17 15:33:03.498517
80.97,None,None,None,None,2025-07-17 15:33:04.546180
80.97,None,None,None,None,2025-07-17 15:33:05.643528
83.1,None,None,None,None,2025-07-17 15:33:06.800028
80.86,None,None,None,None,2025-07-17 15:33:07.904887
80.86,None,None,None,None,2025-07-17 15:33:08.955671
80.97,None,None,None,None,2025-07-17 15:33:10.044811
81.08,None,None,None,None,2025-07-17 15:33:11.159874
83.1,None,None,None,None,2025-07-17 15:33:12.185885
80.65,None,None,None,None,2025-07-17 15:33:13.239725
81.08,7,2,-2,3,2025-07-17 15:33:14.283641
80.86,3,1,-3,2,2025-07-17 15:33:15.336579
80.97,2,0,0,1,2025-07-17 15:33:16.389717
83.1,None,None,None,None,2025-07-17 15:33:17.557253
83.1,None,None,None,None,2025-07-17 15:33:18.701723
80.97,-1,-1,-2,2,2025-07-17 15:33:19.843556
83.1,-1,-1,-2,2,2025-07-17 15:33:20.997014
83.1,-1,-1,-2,2,2025-07-17 15:33:22.143991
80.97,None,None,None,None,2025-07-17 15:33:23.310195
83.1,None,None,None,None,2025-07-17 15:33:24.457703
80.86,2,2,-2,2,2025-07-17 15:33:25.599481
83.1,None,None,None,None,2025-07-17 15:33:26.749925
80.97,None,None,None,None,2025-07-17 15:33:27.867605
80.97,-4,1,4,-2,2025-07-17 15:33:28.911036
83.1,-3,1,-13,1,2025-07-17 15:33:29.958271
80.86,None,None,None,None,2025-07-17 15:33:31.012039
80.97,None,None,None,None,2025-07-17 15:33:32.063993
83.1,6,1,0,1,2025-07-17 15:33:33.145749
