心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-20 23:42:43.076794
0,None,None,None,None,2025-07-20 23:42:44.007269
0,0,0,0,-2,2025-07-20 23:42:44.929050
76.43,8,-2,1,0,2025-07-20 23:42:45.888555
80.86,8,-2,1,0,2025-07-20 23:42:46.820642
80.86,8,-2,1,0,2025-07-20 23:42:47.745216
80.97,2,-2,-4,1,2025-07-20 23:42:48.685570
80.97,7,0,-3,1,2025-07-20 23:42:49.605901
83.1,None,None,None,None,2025-07-20 23:42:50.527658
82.99,None,None,None,None,2025-07-20 23:42:51.459627
80.86,6,0,-5,1,2025-07-20 23:42:52.405314
80.97,6,0,-5,1,2025-07-20 23:42:53.299324
80.86,6,0,-5,1,2025-07-20 23:42:54.226300
83.22,6,0,-5,1,2025-07-20 23:42:55.122228
82.99,6,0,-5,1,2025-07-20 23:42:56.046120
80.86,-3,2,-4,1,2025-07-20 23:42:56.942917
80.97,-3,2,-4,1,2025-07-20 23:42:57.863674
80.86,-3,2,-4,1,2025-07-20 23:42:58.785128
80.86,-3,2,-4,1,2025-07-20 23:42:59.712294
80.97,-3,2,-4,1,2025-07-20 23:43:00.638671
83.1,0,-3,1,-2,2025-07-20 23:43:01.583436
83.1,4,-1,1,-1,2025-07-20 23:43:02.510639
80.86,4,-1,1,-1,2025-07-20 23:43:03.437109
80.86,1,4,1,2,2025-07-20 23:43:04.358273
80.97,None,None,None,None,2025-07-20 23:43:05.288718
82.99,None,None,None,None,2025-07-20 23:43:06.213322
80.86,3,1,-1,0,2025-07-20 23:43:07.148619
80.86,None,None,None,None,2025-07-20 23:43:08.067140
80.97,3,2,-5,0,2025-07-20 23:43:08.999459
80.86,0,0,0,-1,2025-07-20 23:43:09.922415
80.97,None,None,None,None,2025-07-20 23:43:10.850535
82.99,None,None,None,None,2025-07-20 23:43:11.777286
80.97,None,None,None,None,2025-07-20 23:43:12.700254
80.75,None,None,None,None,2025-07-20 23:43:13.631944
80.97,None,None,None,None,2025-07-20 23:43:14.560644
80.86,None,None,None,None,2025-07-20 23:43:15.485956
80.97,None,None,None,None,2025-07-20 23:43:16.437592
80.86,None,None,None,None,2025-07-20 23:43:17.326410
83.1,None,None,None,None,2025-07-20 23:43:18.254015
80.75,None,None,None,None,2025-07-20 23:43:19.177022
80.97,-2,-1,1,0,2025-07-20 23:43:20.101665
80.97,-1,-1,-7,-1,2025-07-20 23:43:21.030029
80.86,None,None,None,None,2025-07-20 23:43:21.949956
80.86,-2,1,-1,-3,2025-07-20 23:43:22.877130
80.86,-3,-1,3,0,2025-07-20 23:43:23.800894
83.33,-5,1,-2,0,2025-07-20 23:43:24.724768
82.99,None,None,None,None,2025-07-20 23:43:25.648335
80.86,None,None,None,None,2025-07-20 23:43:26.582571
80.86,None,None,None,None,2025-07-20 23:43:27.542370
80.86,None,None,None,None,2025-07-20 23:43:28.474161
80.97,None,None,None,None,2025-07-20 23:43:29.395000
80.86,-1,1,3,0,2025-07-20 23:43:30.321554
80.86,-6,-3,-8,-3,2025-07-20 23:43:31.245577
83.22,None,None,None,None,2025-07-20 23:43:32.177792
83.1,None,None,None,None,2025-07-20 23:43:33.103561
80.86,10,-2,0,-2,2025-07-20 23:43:34.033601
80.86,13,-1,1,2,2025-07-20 23:43:34.957673
80.86,-4,-4,2,3,2025-07-20 23:43:35.841484
80.97,None,None,None,None,2025-07-20 23:43:36.769629
80.97,-7,-2,-9,-1,2025-07-20 23:43:37.692428
80.75,-2,-1,7,1,2025-07-20 23:43:38.622013
83.22,None,None,None,None,2025-07-20 23:43:39.538552
82.99,0,-2,5,1,2025-07-20 23:43:40.465500
80.97,-4,-5,-1,1,2025-07-20 23:43:41.389853
80.97,None,None,None,None,2025-07-20 23:43:42.319824
80.75,-7,-3,3,-4,2025-07-20 23:43:43.255579
80.97,None,None,None,None,2025-07-20 23:43:44.176474
80.86,-5,2,-3,0,2025-07-20 23:43:45.110280
80.86,-4,0,-1,1,2025-07-20 23:43:46.033547
80.97,-1,1,3,-2,2025-07-20 23:43:46.954043
83.22,None,None,None,None,2025-07-20 23:43:47.882573
82.99,None,None,None,None,2025-07-20 23:43:48.802194
80.86,None,None,None,None,2025-07-20 23:43:49.726153
80.86,None,None,None,None,2025-07-20 23:43:50.642352
80.97,None,None,None,None,2025-07-20 23:43:51.531740
80.86,None,None,None,None,2025-07-20 23:43:52.454976
80.86,None,None,None,None,2025-07-20 23:43:53.426562
80.97,None,None,None,None,2025-07-20 23:43:54.352187
80.86,None,None,None,None,2025-07-20 23:43:55.273732
80.86,None,None,None,None,2025-07-20 23:43:56.233136
80.86,None,None,None,None,2025-07-20 23:43:57.174642
80.97,None,None,None,None,2025-07-20 23:43:58.102808
80.97,-6,0,-4,-1,2025-07-20 23:43:59.028256
80.75,-7,-1,-3,-1,2025-07-20 23:43:59.961732
83.22,None,None,None,None,2025-07-20 23:44:00.892934
82.99,-3,0,3,2,2025-07-20 23:44:01.822630
80.97,None,None,None,None,2025-07-20 23:44:02.744937
80.86,3,0,-7,-1,2025-07-20 23:44:03.662405
80.86,3,0,-7,-1,2025-07-20 23:44:04.586519
80.97,None,None,None,None,2025-07-20 23:44:05.514775
80.86,-2,-2,-7,-1,2025-07-20 23:44:06.493245
