心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
80.86,None,None,None,None,2025-07-06 13:44:21.074548
None,4,1,1,0,2025-07-06 13:44:22.811411
None,2,1,-3,0,2025-07-06 13:44:24.555770
None,2,2,6,1,2025-07-06 13:44:28.019636
None,2,2,6,1,2025-07-06 13:44:29.744860
None,0,-1,3,0,2025-07-06 13:44:31.485700
None,0,-1,3,0,2025-07-06 13:44:33.518992
None,0,-1,3,0,2025-07-06 13:44:35.560980
None,0,-1,3,0,2025-07-06 13:44:37.595020
None,-1,1,3,-1,2025-07-06 13:44:39.626249
None,-4,-2,0,0,2025-07-06 13:44:41.670171
None,0,-2,14,-1,2025-07-06 13:44:43.401093
None,0,-2,14,-1,2025-07-06 13:44:45.434358
None,0,-2,14,-1,2025-07-06 13:44:47.166939
None,0,-2,14,-1,2025-07-06 13:44:49.195400
