心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-06 13:17:00.902956
None,-2,-1,-4,1,2025-07-06 13:17:07.051968
None,None,None,None,None,2025-07-06 13:17:16.029455
80.97,None,None,None,None,2025-07-06 13:17:22.159768
81.08,2,-1,-1,-1,2025-07-06 13:17:29.029766
81.08,1,0,-1,-2,2025-07-06 13:17:36.640701
81.08,1,0,-1,-2,2025-07-06 13:17:45.669182
81.08,None,None,None,None,2025-07-06 13:17:59.844751
81.08,None,None,None,None,2025-07-06 13:18:22.361247
81.08,None,None,None,None,2025-07-06 13:18:36.512067
81.08,None,None,None,None,2025-07-06 13:19:04.294137
81.08,None,None,None,None,2025-07-06 13:19:26.522184
81.08,None,None,None,None,2025-07-06 13:19:58.665004
