心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-14 22:19:07.492896
76.63,None,None,None,None,2025-07-14 22:19:09.500563
81.08,4,1,-3,1,2025-07-14 22:19:11.444367
81.19,-3,0,-3,1,2025-07-14 22:19:13.383227
81.08,-2,1,-4,1,2025-07-14 22:19:15.339208
81.08,None,None,None,None,2025-07-14 22:19:17.264966
81.08,None,None,None,None,2025-07-14 22:19:19.309092
81.08,None,None,None,None,2025-07-14 22:19:21.288183
81.08,None,None,None,None,2025-07-14 22:19:23.273403
81.08,None,None,None,None,2025-07-14 22:19:25.250475
81.08,None,None,None,None,2025-07-14 22:19:27.192117
81.08,None,None,None,None,2025-07-14 22:19:29.182065
81.19,None,None,None,None,2025-07-14 22:19:31.132094
81.08,None,None,None,None,2025-07-14 22:19:33.045443
81.08,None,None,None,None,2025-07-14 22:19:35.054825
