心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-18 13:33:54.486789
0,-7,1,-1,-2,2025-07-18 13:33:56.826317
0,-7,0,-1,0,2025-07-18 13:33:57.723552
0,-1,0,-14,-1,2025-07-18 13:33:58.625228
0,None,None,None,None,2025-07-18 13:33:59.512386
0,None,None,None,None,2025-07-18 13:34:00.390123
0,None,None,None,None,2025-07-18 13:34:01.273382
0,0,-2,-3,1,2025-07-18 13:34:02.162937
0,None,None,None,None,2025-07-18 13:34:03.042013
0,None,None,None,None,2025-07-18 13:34:03.963271
0,0,-2,1,-1,2025-07-18 13:34:04.845089
0,-3,-1,-5,0,2025-07-18 13:34:05.753727
0,-9,0,-12,-1,2025-07-18 13:34:06.650769
0,-11,-4,-7,-3,2025-07-18 13:34:07.525259
0,None,None,None,None,2025-07-18 13:34:08.449809
0,-5,1,-12,1,2025-07-18 13:34:09.358643
0,-2,1,-1,1,2025-07-18 13:34:10.273876
0,None,None,None,None,2025-07-18 13:34:11.206479
0,None,None,None,None,2025-07-18 13:34:12.123512
0,None,None,None,None,2025-07-18 13:34:13.042946
0,2,-3,0,-4,2025-07-18 13:34:13.956890
0,2,-3,0,-4,2025-07-18 13:34:14.873980
0,2,-3,0,-4,2025-07-18 13:34:15.784237
0,1,-3,-2,-1,2025-07-18 13:34:16.706967
0,3,-1,-3,0,2025-07-18 13:34:17.623566
0,3,-1,-3,0,2025-07-18 13:34:18.540195
0,None,None,None,None,2025-07-18 13:34:19.423561
