心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:14:20.144647
76.63,3,-1,2,-1,2025-07-11 23:14:21.023564
81.08,None,None,None,None,2025-07-11 23:14:21.934560
80.97,None,None,None,None,2025-07-11 23:14:22.780507
81.3,None,None,None,None,2025-07-11 23:14:23.662797
81.08,None,None,None,None,2025-07-11 23:14:24.573718
81.08,None,None,None,None,2025-07-11 23:14:25.459459
81.08,None,None,None,None,2025-07-11 23:14:26.340160
81.08,None,None,None,None,2025-07-11 23:14:27.220879
81.08,2,0,2,-1,2025-07-11 23:14:28.102002
81.08,3,0,4,-1,2025-07-11 23:14:28.985173
81.08,None,None,None,None,2025-07-11 23:14:29.869908
81.19,0,0,4,0,2025-07-11 23:14:30.749407
81.08,None,None,None,None,2025-07-11 23:14:31.639075
81.08,None,None,None,None,2025-07-11 23:14:32.521620
81.08,None,None,None,None,2025-07-11 23:14:33.405280
81.08,None,None,None,None,2025-07-11 23:14:34.282782
81.08,None,None,None,None,2025-07-11 23:14:35.160302
81.08,0,0,2,0,2025-07-11 23:14:36.046166
81.08,0,0,3,0,2025-07-11 23:14:36.925624
81.08,None,None,None,None,2025-07-11 23:14:37.822231
81.08,0,0,3,-1,2025-07-11 23:14:38.710333
81.08,None,None,None,None,2025-07-11 23:14:39.593826
81.08,None,None,None,None,2025-07-11 23:14:40.474795
81.19,None,None,None,None,2025-07-11 23:14:41.356552
81.08,0,0,2,0,2025-07-11 23:14:42.233700
81.08,None,None,None,None,2025-07-11 23:14:43.116470
81.08,None,None,None,None,2025-07-11 23:14:43.999706
81.08,None,None,None,None,2025-07-11 23:14:44.845289
81.08,None,None,None,None,2025-07-11 23:14:45.722717
81.08,None,None,None,None,2025-07-11 23:14:46.603404
81.08,None,None,None,None,2025-07-11 23:14:47.483493
81.19,None,None,None,None,2025-07-11 23:14:48.363134
80.97,None,None,None,None,2025-07-11 23:14:49.241691
81.19,0,0,0,0,2025-07-11 23:14:50.121693
81.08,None,None,None,None,2025-07-11 23:14:51.007859
80.97,0,0,2,0,2025-07-11 23:14:51.885418
81.3,None,None,None,None,2025-07-11 23:14:52.767354
80.86,None,None,None,None,2025-07-11 23:14:53.648167
81.3,None,None,None,None,2025-07-11 23:14:54.527347
81.08,None,None,None,None,2025-07-11 23:14:55.408126
80.97,None,None,None,None,2025-07-11 23:14:56.284339
81.19,None,None,None,None,2025-07-11 23:14:57.167104
81.08,None,None,None,None,2025-07-11 23:14:58.048562
80.97,None,None,None,None,2025-07-11 23:14:58.927841
81.19,None,None,None,None,2025-07-11 23:14:59.835827
81.08,None,None,None,None,2025-07-11 23:15:00.716106
80.97,None,None,None,None,2025-07-11 23:15:01.595878
81.3,None,None,None,None,2025-07-11 23:15:02.476018
81.08,None,None,None,None,2025-07-11 23:15:03.374664
81.08,0,-1,-3,1,2025-07-11 23:15:04.253506
81.08,0,0,0,1,2025-07-11 23:15:05.133784
81.08,0,0,0,1,2025-07-11 23:15:06.015953
81.08,0,0,1,-1,2025-07-11 23:15:06.893717
81.08,None,None,None,None,2025-07-11 23:15:07.775023
81.08,None,None,None,None,2025-07-11 23:15:08.673693
81.08,None,None,None,None,2025-07-11 23:15:09.599846
81.08,None,None,None,None,2025-07-11 23:15:10.484397
81.19,None,None,None,None,2025-07-11 23:15:11.362453
80.97,None,None,None,None,2025-07-11 23:15:12.279237
81.08,2,0,1,0,2025-07-11 23:15:13.170546
81.19,2,0,1,0,2025-07-11 23:15:14.049928
80.97,None,None,None,None,2025-07-11 23:15:14.936555
81.08,None,None,None,None,2025-07-11 23:15:15.856195
81.3,0,0,2,-1,2025-07-11 23:15:16.734118
80.97,0,0,2,-1,2025-07-11 23:15:17.615826
81.19,0,0,2,-1,2025-07-11 23:15:18.494538
None,0,0,2,-1,2025-07-11 23:15:19.375376
None,-1,0,-5,-2,2025-07-11 23:15:20.254794
None,None,None,None,None,2025-07-11 23:15:21.158147
None,None,None,None,None,2025-07-11 23:15:22.040135
None,None,None,None,None,2025-07-11 23:15:22.923722
None,None,None,None,None,2025-07-11 23:15:23.804875
None,None,None,None,None,2025-07-11 23:15:24.684358
None,None,None,None,None,2025-07-11 23:15:25.567226
None,None,None,None,None,2025-07-11 23:15:26.446406
74.91,None,None,None,None,2025-07-11 23:15:27.331586
81.08,2,0,3,-1,2025-07-11 23:15:28.211068
81.3,None,None,None,None,2025-07-11 23:15:29.090786
80.97,0,0,0,0,2025-07-11 23:15:29.970993
68.18,1,0,1,-2,2025-07-11 23:15:30.850048
80.97,1,0,1,-2,2025-07-11 23:15:31.732506
81.3,5,-2,3,-1,2025-07-11 23:15:32.610735
None,0,0,0,0,2025-07-11 23:15:33.490930
None,None,None,None,None,2025-07-11 23:15:34.376554
None,None,None,None,None,2025-07-11 23:15:35.260274
None,None,None,None,None,2025-07-11 23:15:36.139055
None,None,None,None,None,2025-07-11 23:15:37.018941
None,0,0,-5,0,2025-07-11 23:15:37.898664
None,0,0,-4,-1,2025-07-11 23:15:38.778772
None,None,None,None,None,2025-07-11 23:15:39.660860
None,None,None,None,None,2025-07-11 23:15:40.540968
None,None,None,None,None,2025-07-11 23:15:41.418447
None,None,None,None,None,2025-07-11 23:15:42.303009
None,1,-1,-2,-1,2025-07-11 23:15:43.182908
None,None,None,None,None,2025-07-11 23:15:44.064587
None,0,0,2,0,2025-07-11 23:15:44.954842
None,0,0,0,0,2025-07-11 23:15:45.834920
None,0,0,0,0,2025-07-11 23:15:46.716919
None,0,0,0,0,2025-07-11 23:15:47.596474
