心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-06 11:48:14.242576
None,4,1,-1,0,2025-07-06 11:48:15.195095
None,1,0,-7,0,2025-07-06 11:48:16.160733
None,2,0,-4,1,2025-07-06 11:48:16.978373
None,3,1,2,0,2025-07-06 11:48:17.827169
None,4,0,0,1,2025-07-06 11:48:18.681216
None,1,1,-8,-1,2025-07-06 11:48:19.534116
None,7,0,-5,0,2025-07-06 11:48:20.384825
None,-1,1,0,1,2025-07-06 11:48:21.234436
None,-2,1,-5,1,2025-07-06 11:48:22.084081
None,5,0,-2,1,2025-07-06 11:48:22.934229
None,5,0,-2,1,2025-07-06 11:48:23.750023
None,5,0,-2,1,2025-07-06 11:48:24.608925
