心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
80.97,None,None,None,None,2025-07-21 00:32:48.459196
80.97,-3,-1,-3,1,2025-07-21 00:32:49.391312
82.99,-4,-2,1,1,2025-07-21 00:32:50.331226
80.97,4,-1,-4,0,2025-07-21 00:32:51.254000
81.08,4,-1,-4,0,2025-07-21 00:32:52.187475
82.99,None,None,None,None,2025-07-21 00:32:53.111117
80.97,2,0,2,-1,2025-07-21 00:32:54.031404
83.1,None,None,None,None,2025-07-21 00:32:54.954522
81.08,None,None,None,None,2025-07-21 00:32:55.879206
82.99,0,-2,-1,1,2025-07-21 00:32:56.803297
80.86,None,None,None,None,2025-07-21 00:32:57.725007
80.97,None,None,None,None,2025-07-21 00:32:58.650610
83.22,4,-2,-6,-1,2025-07-21 00:32:59.575115
80.97,3,-1,-2,-1,2025-07-21 00:33:00.502538
82.99,-8,-1,5,-1,2025-07-21 00:33:01.426948
81.08,-8,-1,5,-1,2025-07-21 00:33:02.351997
82.99,-8,-1,5,-1,2025-07-21 00:33:03.275606
80.97,-8,-1,5,-1,2025-07-21 00:33:04.199621
80.97,-8,-1,5,-1,2025-07-21 00:33:05.120675
82.99,-3,1,0,-1,2025-07-21 00:33:06.051074
81.08,1,0,1,3,2025-07-21 00:33:06.975357
82.99,None,None,None,None,2025-07-21 00:33:07.900418
81.08,1,0,-7,-1,2025-07-21 00:33:08.829135
83.1,None,None,None,None,2025-07-21 00:33:09.750825
80.75,0,0,-5,0,2025-07-21 00:33:10.683688
80.97,None,None,None,None,2025-07-21 00:33:11.606933
81.08,None,None,None,None,2025-07-21 00:33:12.533316
82.99,None,None,None,None,2025-07-21 00:33:13.455255
0,1,1,-2,1,2025-07-21 00:33:14.379181
40.49,-4,-1,-2,0,2025-07-21 00:33:15.304275
82.99,0,0,0,-2,2025-07-21 00:33:16.227341
0,None,None,None,None,2025-07-21 00:33:17.151278
41.04,None,None,None,None,2025-07-21 00:33:18.085879
80.97,None,None,None,None,2025-07-21 00:33:19.028025
82.99,0,2,1,-1,2025-07-21 00:33:19.951562
0,-11,-1,-8,1,2025-07-21 00:33:20.873569
41.01,None,None,None,None,2025-07-21 00:33:21.796403
0,None,None,None,None,2025-07-21 00:33:22.724294
40.46,-2,0,-2,1,2025-07-21 00:33:23.646274
0,-3,-5,2,2,2025-07-21 00:33:24.572266
41.01,-3,-1,-1,0,2025-07-21 00:33:25.496639
0,5,-3,0,1,2025-07-21 00:33:26.424288
40.43,-3,2,2,-2,2025-07-21 00:33:27.354191
0,-5,1,-3,0,2025-07-21 00:33:28.279823
41.04,1,-2,0,2,2025-07-21 00:33:29.207975
0,-6,-1,-1,0,2025-07-21 00:33:30.140460
0,None,None,None,None,2025-07-21 00:33:31.066856
