心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-17 14:01:27.020234
0,15,1,-1,1,2025-07-17 14:01:28.184303
0,3,2,-9,-2,2025-07-17 14:01:29.336662
0,-2,2,-5,0,2025-07-17 14:01:30.492914
0,1,1,-7,1,2025-07-17 14:01:31.640133
0,-7,-2,-6,1,2025-07-17 14:01:32.799946
0,6,0,-7,-1,2025-07-17 14:01:33.948195
0,None,None,None,None,2025-07-17 14:01:35.100702
0,None,None,None,None,2025-07-17 14:01:36.246191
0,None,None,None,None,2025-07-17 14:01:37.393889
0,None,None,None,None,2025-07-17 14:01:38.533265
0,-6,-3,-2,0,2025-07-17 14:01:39.679062
0,3,-1,-6,1,2025-07-17 14:01:40.825528
0,None,None,None,None,2025-07-17 14:01:42.078182
0,None,None,None,None,2025-07-17 14:01:43.228992
0,None,None,None,None,2025-07-17 14:01:44.385758
0,None,None,None,None,2025-07-17 14:01:45.528151
0,6,0,4,-1,2025-07-17 14:01:46.670926
0,6,0,4,-1,2025-07-17 14:01:47.820315
0,6,0,4,-1,2025-07-17 14:01:48.968990
0,-3,-1,0,-2,2025-07-17 14:01:50.122820
0,-3,-1,0,-2,2025-07-17 14:01:51.274132
0,-3,-1,0,-2,2025-07-17 14:01:52.450369
0,None,None,None,None,2025-07-17 14:01:53.600879
0,None,None,None,None,2025-07-17 14:01:54.744558
0,None,None,None,None,2025-07-17 14:01:55.823494
0,None,None,None,None,2025-07-17 14:01:56.980195
0,None,None,None,None,2025-07-17 14:01:58.131192
0,None,None,None,None,2025-07-17 14:01:59.282207
0,None,None,None,None,2025-07-17 14:02:00.429071
0,None,None,None,None,2025-07-17 14:02:01.578593
0,None,None,None,None,2025-07-17 14:02:02.691845
0,None,None,None,None,2025-07-17 14:02:03.778412
0,None,None,None,None,2025-07-17 14:02:04.887173
0,None,None,None,None,2025-07-17 14:02:05.968757
0,None,None,None,None,2025-07-17 14:02:07.114114
0,None,None,None,None,2025-07-17 14:02:08.218355
0,None,None,None,None,2025-07-17 14:02:09.366102
0,None,None,None,None,2025-07-17 14:02:10.519280
0,None,None,None,None,2025-07-17 14:02:11.667129
0,None,None,None,None,2025-07-17 14:02:12.871950
0,None,None,None,None,2025-07-17 14:02:14.025280
0,None,None,None,None,2025-07-17 14:02:15.173940
0,None,None,None,None,2025-07-17 14:02:16.330022
0,None,None,None,None,2025-07-17 14:02:17.475119
0,None,None,None,None,2025-07-17 14:02:18.626586
0,None,None,None,None,2025-07-17 14:02:19.774935
0,None,None,None,None,2025-07-17 14:02:20.923248
0,None,None,None,None,2025-07-17 14:02:22.066399
0,None,None,None,None,2025-07-17 14:02:23.215941
0,None,None,None,None,2025-07-17 14:02:24.391519
0,None,None,None,None,2025-07-17 14:02:25.540262
0,None,None,None,None,2025-07-17 14:02:26.683322
0,None,None,None,None,2025-07-17 14:02:27.826417
0,None,None,None,None,2025-07-17 14:02:28.979380
0,None,None,None,None,2025-07-17 14:02:30.122986
0,None,None,None,None,2025-07-17 14:02:31.272438
0,None,None,None,None,2025-07-17 14:02:32.418889
0,None,None,None,None,2025-07-17 14:02:33.566928
0,0,3,-8,0,2025-07-17 14:02:34.745694
0,-8,0,6,-1,2025-07-17 14:02:35.888670
0,None,None,None,None,2025-07-17 14:02:37.043610
0,None,None,None,None,2025-07-17 14:02:38.187625
0,3,0,3,-1,2025-07-17 14:02:39.376180
0,9,2,3,-1,2025-07-17 14:02:40.533364
0,-5,2,-3,0,2025-07-17 14:02:41.686250
0,None,None,None,None,2025-07-17 14:02:42.831289
0,-5,2,-11,-1,2025-07-17 14:02:43.978107
0,-2,5,-2,-2,2025-07-17 14:02:45.141637
0,1,1,-7,1,2025-07-17 14:02:46.289094
0,1,1,-7,1,2025-07-17 14:02:47.439517
0,0,2,-1,1,2025-07-17 14:02:48.592550
0,None,None,None,None,2025-07-17 14:02:49.750776
0,None,None,None,None,2025-07-17 14:02:50.909240
0,1,1,-10,-1,2025-07-17 14:02:52.053896
0,18,0,21,-1,2025-07-17 14:02:53.165370
0,-6,-4,-2,-4,2025-07-17 14:02:54.223648
0,None,None,None,None,2025-07-17 14:02:55.334014
0,-22,1,-5,0,2025-07-17 14:02:56.443872
0,None,None,None,None,2025-07-17 14:02:57.531767
0,17,0,-2,1,2025-07-17 14:02:58.673085
0,17,0,-2,1,2025-07-17 14:02:59.790068
0,None,None,None,None,2025-07-17 14:03:00.839601
0,4,0,-3,4,2025-07-17 14:03:01.895245
0,4,-1,3,0,2025-07-17 14:03:02.946854
0,-4,3,-7,0,2025-07-17 14:03:04.032553
0,-2,2,-8,1,2025-07-17 14:03:05.180934
0,15,-1,1,0,2025-07-17 14:03:06.319978
0,0,0,-5,0,2025-07-17 14:03:07.371125
0,0,0,-5,0,2025-07-17 14:03:08.426080
0,1,0,-3,0,2025-07-17 14:03:09.599541
0,1,0,-3,0,2025-07-17 14:03:10.656961
0,1,0,-3,0,2025-07-17 14:03:11.742885
0,7,0,11,-1,2025-07-17 14:03:12.784494
0,3,3,0,2,2025-07-17 14:03:13.835730
0,None,None,None,None,2025-07-17 14:03:14.926149
0,-3,2,-4,0,2025-07-17 14:03:16.083407
0,13,-1,-1,2,2025-07-17 14:03:17.258267
0,7,-1,-5,0,2025-07-17 14:03:18.406725
0,7,-1,-5,0,2025-07-17 14:03:19.557726
