心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-18 14:10:55.325997
0,None,None,None,None,2025-07-18 14:10:56.245854
0,None,None,None,None,2025-07-18 14:10:57.152308
0,None,None,None,None,2025-07-18 14:10:58.071847
0,None,None,None,None,2025-07-18 14:10:58.979916
0,None,None,None,None,2025-07-18 14:10:59.897639
0,None,None,None,None,2025-07-18 14:11:00.809655
0,None,None,None,None,2025-07-18 14:11:01.720963
0,None,None,None,None,2025-07-18 14:11:02.628457
0,None,None,None,None,2025-07-18 14:11:03.545531
0,None,None,None,None,2025-07-18 14:11:04.454569
0,None,None,None,None,2025-07-18 14:11:05.372262
0,-3,-1,0,-1,2025-07-18 14:11:06.283574
0,-3,-1,0,-1,2025-07-18 14:11:07.197335
0,-3,-1,0,-1,2025-07-18 14:11:08.111478
0,None,None,None,None,2025-07-18 14:11:09.024451
0,7,0,0,1,2025-07-18 14:11:09.936524
0,7,0,0,1,2025-07-18 14:11:10.848853
0,7,0,0,1,2025-07-18 14:11:11.756122
0,7,0,0,1,2025-07-18 14:11:12.678157
0,7,0,0,1,2025-07-18 14:11:13.588326
0,7,0,0,1,2025-07-18 14:11:14.501609
0,7,0,0,1,2025-07-18 14:11:15.413410
0,None,None,None,None,2025-07-18 14:11:16.330734
0,None,None,None,None,2025-07-18 14:11:17.241022
0,None,None,None,None,2025-07-18 14:11:18.152764
0,-14,1,4,-1,2025-07-18 14:11:19.061162
0,-14,1,4,-1,2025-07-18 14:11:19.970569
0,-14,1,4,-1,2025-07-18 14:11:20.885512
0,-14,1,4,-1,2025-07-18 14:11:21.797905
0,-14,1,4,-1,2025-07-18 14:11:22.709494
0,-14,1,4,-1,2025-07-18 14:11:23.625334
0,-14,1,4,-1,2025-07-18 14:11:24.538383
0,-14,1,4,-1,2025-07-18 14:11:25.449890
0,-14,1,4,-1,2025-07-18 14:11:26.352345
0,-14,1,4,-1,2025-07-18 14:11:27.271485
0,-14,1,4,-1,2025-07-18 14:11:28.191474
0,-7,-1,-1,-2,2025-07-18 14:11:29.100785
0,None,None,None,None,2025-07-18 14:11:30.013454
0,-7,-2,-5,-3,2025-07-18 14:11:30.924010
0,-7,1,7,1,2025-07-18 14:11:31.833211
0,-1,0,4,-1,2025-07-18 14:11:32.748053
0,None,None,None,None,2025-07-18 14:11:33.665338
0,-2,1,1,-1,2025-07-18 14:11:34.576328
0,-2,1,1,-1,2025-07-18 14:11:35.454472
0,-2,1,1,-1,2025-07-18 14:11:36.370195
0,-2,1,1,-1,2025-07-18 14:11:37.282061
0,-2,1,1,-1,2025-07-18 14:11:38.163760
0,-2,1,1,-1,2025-07-18 14:11:39.035431
0,-2,1,1,-1,2025-07-18 14:11:39.958122
0,-2,1,1,-1,2025-07-18 14:11:40.834952
0,-2,1,1,-1,2025-07-18 14:11:41.749885
0,-2,1,1,-1,2025-07-18 14:11:42.661382
0,None,None,None,None,2025-07-18 14:11:43.573579
0,None,None,None,None,2025-07-18 14:11:44.480442
0,-2,3,3,4,2025-07-18 14:11:45.363283
0,-2,3,3,4,2025-07-18 14:11:46.245102
0,-4,-3,3,-3,2025-07-18 14:11:47.120397
0,None,None,None,None,2025-07-18 14:11:48.000662
0,None,None,None,None,2025-07-18 14:11:48.880773
0,None,None,None,None,2025-07-18 14:11:49.752358
0,None,None,None,None,2025-07-18 14:11:50.673321
0,None,None,None,None,2025-07-18 14:11:51.589636
0,None,None,None,None,2025-07-18 14:11:52.497001
0,None,None,None,None,2025-07-18 14:11:53.416270
0,None,None,None,None,2025-07-18 14:11:54.298018
0,None,None,None,None,2025-07-18 14:11:55.213595
0,None,None,None,None,2025-07-18 14:11:56.134746
0,None,None,None,None,2025-07-18 14:11:57.012351
0,None,None,None,None,2025-07-18 14:11:57.892172
0,None,None,None,None,2025-07-18 14:11:58.768709
0,None,None,None,None,2025-07-18 14:11:59.653063
0,None,None,None,None,2025-07-18 14:12:00.531239
0,None,None,None,None,2025-07-18 14:12:01.413694
0,None,None,None,None,2025-07-18 14:12:02.288654
0,None,None,None,None,2025-07-18 14:12:03.167872
0,None,None,None,None,2025-07-18 14:12:04.083208
0,None,None,None,None,2025-07-18 14:12:04.994912
0,None,None,None,None,2025-07-18 14:12:05.911346
0,None,None,None,None,2025-07-18 14:12:06.793871
0,None,None,None,None,2025-07-18 14:12:07.707251
0,None,None,None,None,2025-07-18 14:12:08.580970
0,None,None,None,None,2025-07-18 14:12:09.498253
0,None,None,None,None,2025-07-18 14:12:10.410626
0,None,None,None,None,2025-07-18 14:12:11.289175
0,None,None,None,None,2025-07-18 14:12:12.157580
0,None,None,None,None,2025-07-18 14:12:13.049882
0,None,None,None,None,2025-07-18 14:12:13.963488
0,None,None,None,None,2025-07-18 14:12:14.878723
0,None,None,None,None,2025-07-18 14:12:15.761091
0,None,None,None,None,2025-07-18 14:12:16.645913
0,None,None,None,None,2025-07-18 14:12:17.525336
0,None,None,None,None,2025-07-18 14:12:18.431388
0,None,None,None,None,2025-07-18 14:12:19.316015
0,None,None,None,None,2025-07-18 14:12:20.222479
0,None,None,None,None,2025-07-18 14:12:21.143784
0,None,None,None,None,2025-07-18 14:12:22.016748
0,None,None,None,None,2025-07-18 14:12:22.935071
0,None,None,None,None,2025-07-18 14:12:23.813862
0,None,None,None,None,2025-07-18 14:12:24.731953
