心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-21 10:53:01.699285
0,2,-4,-1,2,2025-07-21 10:53:02.560029
0,6,-1,-2,-2,2025-07-21 10:53:03.422875
76.43,1,0,0,1,2025-07-21 10:53:04.287831
81.08,None,None,None,None,2025-07-21 10:53:05.144976
82.99,3,1,-6,1,2025-07-21 10:53:05.997775
80.86,None,None,None,None,2025-07-21 10:53:06.859083
81.08,None,None,None,None,2025-07-21 10:53:07.725316
82.99,4,-2,1,2,2025-07-21 10:53:08.618219
81.08,None,None,None,None,2025-07-21 10:53:09.480362
82.99,None,None,None,None,2025-07-21 10:53:10.371525
80.97,-8,-2,0,-1,2025-07-21 10:53:11.232786
83.1,-8,-2,0,-1,2025-07-21 10:53:12.089819
80.97,-8,-2,0,-1,2025-07-21 10:53:12.982785
83.1,-8,-2,0,-1,2025-07-21 10:53:13.835595
81.08,-8,-2,0,-1,2025-07-21 10:53:14.701330
82.99,-8,-2,0,-1,2025-07-21 10:53:15.595907
81.08,-8,-2,0,-1,2025-07-21 10:53:16.451915
82.99,-8,-2,0,-1,2025-07-21 10:53:17.308229
80.97,-8,-2,0,-1,2025-07-21 10:53:18.164528
83.22,None,None,None,None,2025-07-21 10:53:19.055094
82.99,None,None,None,None,2025-07-21 10:53:19.912882
81.08,1,0,1,2,2025-07-21 10:53:20.768527
82.99,None,None,None,None,2025-07-21 10:53:21.661827
81.08,None,None,None,None,2025-07-21 10:53:22.521505
82.99,None,None,None,None,2025-07-21 10:53:23.401455
80.97,8,0,-1,-3,2025-07-21 10:53:24.312057
80.97,None,None,None,None,2025-07-21 10:53:25.201299
82.99,1,2,0,0,2025-07-21 10:53:26.099983
81.08,None,None,None,None,2025-07-21 10:53:26.959109
83.1,7,-2,-2,1,2025-07-21 10:53:27.813149
80.97,2,1,-1,1,2025-07-21 10:53:28.673561
83.22,None,None,None,None,2025-07-21 10:53:29.536723
82.99,-1,1,-13,-1,2025-07-21 10:53:30.397883
80.97,None,None,None,None,2025-07-21 10:53:31.287469
82.99,None,None,None,None,2025-07-21 10:53:32.145873
81.19,None,None,None,None,2025-07-21 10:53:33.002357
82.99,None,None,None,None,2025-07-21 10:53:33.865187
81.08,None,None,None,None,2025-07-21 10:53:34.760195
83.1,0,1,-8,-1,2025-07-21 10:53:35.616806
82.99,None,None,None,None,2025-07-21 10:53:36.510348
81.08,9,-1,-1,0,2025-07-21 10:53:37.369403
83.22,None,None,None,None,2025-07-21 10:53:38.229425
82.99,None,None,None,None,2025-07-21 10:53:39.084543
80.97,-5,1,-4,0,2025-07-21 10:53:39.984726
83.22,8,-3,2,1,2025-07-21 10:53:40.842073
83.1,None,None,None,None,2025-07-21 10:53:41.735575
80.97,-1,1,-2,-1,2025-07-21 10:53:42.628305
82.99,1,2,-2,2,2025-07-21 10:53:43.485618
81.08,None,None,None,None,2025-07-21 10:53:44.378223
83.22,None,None,None,None,2025-07-21 10:53:45.238629
82.99,-5,-1,0,-1,2025-07-21 10:53:46.131447
81.08,-4,-2,3,0,2025-07-21 10:53:46.989928
83.22,None,None,None,None,2025-07-21 10:53:47.849036
83.1,None,None,None,None,2025-07-21 10:53:48.711442
82.99,None,None,None,None,2025-07-21 10:53:49.569797
81.08,1,-4,-2,-4,2025-07-21 10:53:50.460618
83.1,-3,0,2,-1,2025-07-21 10:53:51.351333
80.97,None,None,None,None,2025-07-21 10:53:52.214330
82.99,None,None,None,None,2025-07-21 10:53:53.109989
81.08,None,None,None,None,2025-07-21 10:53:53.970672
82.99,6,-2,1,0,2025-07-21 10:53:54.829817
81.08,8,-2,-1,-1,2025-07-21 10:53:55.690011
82.99,-1,0,-1,2,2025-07-21 10:53:56.584502
80.97,None,None,None,None,2025-07-21 10:53:57.441052
83.33,7,-1,2,1,2025-07-21 10:53:58.297903
82.99,-13,-1,-3,1,2025-07-21 10:53:59.158253
80.97,0,-3,2,1,2025-07-21 10:54:00.050868
83.22,None,None,None,None,2025-07-21 10:54:00.910344
82.99,4,0,1,1,2025-07-21 10:54:01.770655
81.08,None,None,None,None,2025-07-21 10:54:02.664559
80.86,10,-1,2,0,2025-07-21 10:54:03.525930
80.86,5,3,-3,2,2025-07-21 10:54:04.387038
80.97,None,None,None,None,2025-07-21 10:54:05.246853
80.97,-12,-2,11,3,2025-07-21 10:54:06.125737
80.75,-1,2,-1,-1,2025-07-21 10:54:07.013675
80.97,None,None,None,None,2025-07-21 10:54:07.885786
80.97,1,-4,5,0,2025-07-21 10:54:08.780026
83.33,None,None,None,None,2025-07-21 10:54:09.642556
82.99,3,-1,12,2,2025-07-21 10:54:10.497420
80.97,None,None,None,None,2025-07-21 10:54:11.393354
83.1,-8,0,1,1,2025-07-21 10:54:12.255243
82.99,None,None,None,None,2025-07-21 10:54:13.114544
81.08,None,None,None,None,2025-07-21 10:54:13.973774
83.1,5,1,-1,2,2025-07-21 10:54:14.801411
81.08,None,None,None,None,2025-07-21 10:54:15.659271
0,None,None,None,None,2025-07-21 10:54:16.515050
40.98,None,None,None,None,2025-07-21 10:54:17.381737
0,1,0,-1,-1,2025-07-21 10:54:18.239064
