心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 23:10:43.664369
76.53,None,None,None,None,2025-07-11 23:10:44.560023
81.19,2,-1,1,-3,2025-07-11 23:10:45.458183
81.08,None,None,None,None,2025-07-11 23:10:46.350502
81.19,None,None,None,None,2025-07-11 23:10:47.233751
81.08,1,0,1,-2,2025-07-11 23:10:48.137062
81.08,None,None,None,None,2025-07-11 23:10:49.022598
81.19,None,None,None,None,2025-07-11 23:10:49.905824
80.97,None,None,None,None,2025-07-11 23:10:50.786792
81.08,None,None,None,None,2025-07-11 23:10:51.690780
81.19,None,None,None,None,2025-07-11 23:10:52.575531
81.08,1,-1,-1,-2,2025-07-11 23:10:53.457172
81.08,None,None,None,None,2025-07-11 23:10:54.366790
81.19,None,None,None,None,2025-07-11 23:10:55.255259
80.97,None,None,None,None,2025-07-11 23:10:56.138939
81.08,None,None,None,None,2025-07-11 23:10:57.018620
81.08,None,None,None,None,2025-07-11 23:10:57.934126
81.19,None,None,None,None,2025-07-11 23:10:58.814555
81.08,None,None,None,None,2025-07-11 23:10:59.694254
81.08,0,0,0,-1,2025-07-11 23:11:00.573136
81.19,0,0,0,-1,2025-07-11 23:11:01.453134
80.86,0,0,0,-1,2025-07-11 23:11:02.334239
81.3,0,0,0,-1,2025-07-11 23:11:03.213794
80.97,0,0,0,-1,2025-07-11 23:11:04.094670
81.08,0,0,0,-1,2025-07-11 23:11:04.982058
81.3,0,0,0,-1,2025-07-11 23:11:05.865849
None,0,0,0,-1,2025-07-11 23:11:06.746381
None,0,0,0,-1,2025-07-11 23:11:07.626606
None,0,0,0,-1,2025-07-11 23:11:08.505054
None,0,0,0,-1,2025-07-11 23:11:09.390040
None,0,0,0,-1,2025-07-11 23:11:10.268564
None,0,0,0,-1,2025-07-11 23:11:11.155005
None,0,0,0,-1,2025-07-11 23:11:12.036451
None,0,0,0,-1,2025-07-11 23:11:12.930798
None,0,0,0,-1,2025-07-11 23:11:13.814530
None,0,0,0,-1,2025-07-11 23:11:14.695966
None,0,0,0,-1,2025-07-11 23:11:15.621993
None,0,0,0,-1,2025-07-11 23:11:16.594251
None,0,0,0,-1,2025-07-11 23:11:17.800091
None,0,0,0,-1,2025-07-11 23:11:19.003358
None,3,0,-5,0,2025-07-11 23:11:20.203472
None,3,0,1,0,2025-07-11 23:11:21.406963
None,None,None,None,None,2025-07-11 23:11:22.610931
None,1,0,3,1,2025-07-11 23:11:23.816117
None,None,None,None,None,2025-07-11 23:11:25.020501
None,3,0,0,1,2025-07-11 23:11:26.220973
None,None,None,None,None,2025-07-11 23:11:27.423644
