心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-11 22:32:23.628854
76.53,None,None,None,None,2025-07-11 22:32:24.491535
81.19,0,0,2,-1,2025-07-11 22:32:25.354269
81.08,None,None,None,None,2025-07-11 22:32:26.233953
80.97,None,None,None,None,2025-07-11 22:32:27.080399
81.19,None,None,None,None,2025-07-11 22:32:27.963548
81.08,None,None,None,None,2025-07-11 22:32:28.816496
81.19,None,None,None,None,2025-07-11 22:32:29.696127
80.97,None,None,None,None,2025-07-11 22:32:30.544669
80.97,None,None,None,None,2025-07-11 22:32:31.446525
81.19,None,None,None,None,2025-07-11 22:32:32.302959
81.19,None,None,None,None,2025-07-11 22:32:33.184708
80.97,None,None,None,None,2025-07-11 22:32:34.030387
81.19,None,None,None,None,2025-07-11 22:32:34.935902
80.97,None,None,None,None,2025-07-11 22:32:35.785589
81.08,0,0,2,0,2025-07-11 22:32:36.664691
81.08,0,0,3,-1,2025-07-11 22:32:37.510808
81.19,None,None,None,None,2025-07-11 22:32:38.424173
80.86,1,0,0,-1,2025-07-11 22:32:39.269570
81.19,3,0,3,-1,2025-07-11 22:32:40.148693
81.19,None,None,None,None,2025-07-11 22:32:40.993278
80.97,2,-1,1,-1,2025-07-11 22:32:41.899606
81.19,None,None,None,None,2025-07-11 22:32:42.780546
81.08,None,None,None,None,2025-07-11 22:32:43.660748
80.97,None,None,None,None,2025-07-11 22:32:44.507745
81.08,None,None,None,None,2025-07-11 22:32:45.412497
81.19,None,None,None,None,2025-07-11 22:32:46.297549
81.08,None,None,None,None,2025-07-11 22:32:47.178852
80.97,None,None,None,None,2025-07-11 22:32:48.075462
81.19,None,None,None,None,2025-07-11 22:32:48.956055
80.97,None,None,None,None,2025-07-11 22:32:49.806728
81.19,None,None,None,None,2025-07-11 22:32:50.655490
80.86,2,0,4,-1,2025-07-11 22:32:51.512888
81.19,0,0,1,-3,2025-07-11 22:32:52.392994
81.19,1,0,0,-2,2025-07-11 22:32:53.238375
81.08,None,None,None,None,2025-07-11 22:32:54.083948
80.97,2,0,4,-1,2025-07-11 22:32:54.926062
81.08,None,None,None,None,2025-07-11 22:32:55.770576
81.08,None,None,None,None,2025-07-11 22:32:56.615400
81.19,None,None,None,None,2025-07-11 22:32:57.467627
80.97,None,None,None,None,2025-07-11 22:32:58.313200
81.08,None,None,None,None,2025-07-11 22:32:59.158968
81.19,None,None,None,None,2025-07-11 22:33:00.007516
81.19,0,0,3,-1,2025-07-11 22:33:00.854306
80.86,0,0,3,-1,2025-07-11 22:33:01.697327
81.19,None,None,None,None,2025-07-11 22:33:02.543282
81.19,None,None,None,None,2025-07-11 22:33:03.393608
80.86,None,None,None,None,2025-07-11 22:33:04.239432
81.19,2,0,3,-1,2025-07-11 22:33:05.086491
81.19,None,None,None,None,2025-07-11 22:33:05.964135
80.97,None,None,None,None,2025-07-11 22:33:06.812163
81.08,None,None,None,None,2025-07-11 22:33:07.656581
81.08,None,None,None,None,2025-07-11 22:33:08.538079
81.08,None,None,None,None,2025-07-11 22:33:09.418454
81.19,None,None,None,None,2025-07-11 22:33:10.263819
80.97,None,None,None,None,2025-07-11 22:33:11.141920
81.08,None,None,None,None,2025-07-11 22:33:11.987011
81.19,None,None,None,None,2025-07-11 22:33:12.870505
80.97,None,None,None,None,2025-07-11 22:33:13.741759
81.08,None,None,None,None,2025-07-11 22:33:14.587079
81.19,None,None,None,None,2025-07-11 22:33:15.431704
81.08,None,None,None,None,2025-07-11 22:33:16.319118
80.97,1,0,-2,-1,2025-07-11 22:33:17.175366
81.19,None,None,None,None,2025-07-11 22:33:18.059110
81.08,1,0,1,-2,2025-07-11 22:33:18.937261
81.08,1,0,2,-1,2025-07-11 22:33:19.844687
81.08,None,None,None,None,2025-07-11 22:33:20.695734
80.97,None,None,None,None,2025-07-11 22:33:21.547576
81.19,None,None,None,None,2025-07-11 22:33:22.393583
81.19,None,None,None,None,2025-07-11 22:33:23.292365
80.86,None,None,None,None,2025-07-11 22:33:24.142283
81.19,None,None,None,None,2025-07-11 22:33:25.023693
81.19,None,None,None,None,2025-07-11 22:33:25.869428
80.86,None,None,None,None,2025-07-11 22:33:26.775232
81.19,None,None,None,None,2025-07-11 22:33:27.662141
81.19,None,None,None,None,2025-07-11 22:33:28.542680
80.86,None,None,None,None,2025-07-11 22:33:29.388337
81.19,None,None,None,None,2025-07-11 22:33:30.297418
81.19,None,None,None,None,2025-07-11 22:33:31.177576
80.97,None,None,None,None,2025-07-11 22:33:32.059444
None,2,-1,0,0,2025-07-11 22:33:32.936134
40.57,None,None,None,None,2025-07-11 22:33:33.868200
80.97,2,0,-3,-1,2025-07-11 22:33:34.761027
81.08,2,0,0,0,2025-07-11 22:33:35.646444
None,None,None,None,None,2025-07-11 22:33:36.533633
40.54,None,None,None,None,2025-07-11 22:33:37.452683
None,None,None,None,None,2025-07-11 22:33:38.335093
40.57,None,None,None,None,2025-07-11 22:33:39.220741
81.08,None,None,None,None,2025-07-11 22:33:40.105578
None,None,None,None,None,2025-07-11 22:33:40.986473
40.54,None,None,None,None,2025-07-11 22:33:41.867494
None,None,None,None,None,2025-07-11 22:33:42.753895
40.51,None,None,None,None,2025-07-11 22:33:43.649935
None,None,None,None,None,2025-07-11 22:33:44.532356
40.57,3,0,2,-2,2025-07-11 22:33:45.408740
None,None,None,None,None,2025-07-11 22:33:46.295383
40.54,None,None,None,None,2025-07-11 22:33:47.174635
None,3,0,0,-1,2025-07-11 22:33:48.056279
None,None,None,None,None,2025-07-11 22:33:48.903174
None,1,-1,3,-1,2025-07-11 22:33:49.785950
