心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
None,None,None,None,None,2025-07-12 13:24:48.692053
76.63,None,None,None,None,2025-07-12 13:24:49.812290
81.08,None,None,None,None,2025-07-12 13:24:50.863978
80.97,4,0,-2,-1,2025-07-12 13:24:51.910542
81.08,None,None,None,None,2025-07-12 13:24:52.957931
81.3,None,None,None,None,2025-07-12 13:24:54.011233
80.97,None,None,None,None,2025-07-12 13:24:55.064246
81.08,None,None,None,None,2025-07-12 13:24:56.116312
81.19,None,None,None,None,2025-07-12 13:24:57.161984
80.97,None,None,None,None,2025-07-12 13:24:58.211457
81.08,None,None,None,None,2025-07-12 13:24:59.245987
81.19,None,None,None,None,2025-07-12 13:25:00.286872
80.97,None,None,None,None,2025-07-12 13:25:01.328009
81.08,None,None,None,None,2025-07-12 13:25:02.379111
81.08,None,None,None,None,2025-07-12 13:25:03.425425
81.19,None,None,None,None,2025-07-12 13:25:04.464257
81.08,None,None,None,None,2025-07-12 13:25:05.515163
81.08,None,None,None,None,2025-07-12 13:25:06.561287
81.08,None,None,None,None,2025-07-12 13:25:07.608756
81.08,None,None,None,None,2025-07-12 13:25:08.650910
81.08,None,None,None,None,2025-07-12 13:25:09.701134
80.97,None,None,None,None,2025-07-12 13:25:10.746890
81.19,None,None,None,None,2025-07-12 13:25:11.790912
81.08,2,0,-3,0,2025-07-12 13:25:12.830556
80.97,5,0,-3,1,2025-07-12 13:25:13.870421
81.3,3,0,4,1,2025-07-12 13:25:15.032558
81.08,None,None,None,None,2025-07-12 13:25:16.078202
80.97,7,0,6,0,2025-07-12 13:25:17.145502
81.19,7,0,6,0,2025-07-12 13:25:18.198343
81.08,None,None,None,None,2025-07-12 13:25:19.262180
80.97,None,None,None,None,2025-07-12 13:25:20.321042
81.19,None,None,None,None,2025-07-12 13:25:21.369885
81.08,0,-1,-7,-1,2025-07-12 13:25:22.418591
80.97,0,-1,-7,-1,2025-07-12 13:25:23.464184
81.3,-6,-2,-5,-1,2025-07-12 13:25:24.524705
81.08,None,None,None,None,2025-07-12 13:25:25.569477
80.97,0,-1,-5,0,2025-07-12 13:25:26.617768
81.08,None,None,None,None,2025-07-12 13:25:27.669487
81.08,None,None,None,None,2025-07-12 13:25:28.716344
81.08,None,None,None,None,2025-07-12 13:25:29.764620
81.08,None,None,None,None,2025-07-12 13:25:30.805181
81.08,None,None,None,None,2025-07-12 13:25:31.856916
81.08,None,None,None,None,2025-07-12 13:25:32.901388
81.08,None,None,None,None,2025-07-12 13:25:33.949076
81.08,None,None,None,None,2025-07-12 13:25:35.009661
81.08,None,None,None,None,2025-07-12 13:25:36.057833
81.08,None,None,None,None,2025-07-12 13:25:37.100683
81.19,None,None,None,None,2025-07-12 13:25:38.150647
81.08,None,None,None,None,2025-07-12 13:25:39.193839
81.08,None,None,None,None,2025-07-12 13:25:40.237595
80.97,None,None,None,None,2025-07-12 13:25:41.288614
81.19,None,None,None,None,2025-07-12 13:25:42.334309
81.08,None,None,None,None,2025-07-12 13:25:43.381959
80.97,None,None,None,None,2025-07-12 13:25:44.430723
81.19,None,None,None,None,2025-07-12 13:25:45.481992
81.08,None,None,None,None,2025-07-12 13:25:46.534534
80.97,None,None,None,None,2025-07-12 13:25:47.583062
81.3,None,None,None,None,2025-07-12 13:25:48.624674
81.08,2,0,-6,0,2025-07-12 13:25:49.675806
80.97,None,None,None,None,2025-07-12 13:25:50.725332
81.08,None,None,None,None,2025-07-12 13:25:51.764444
81.19,0,-1,-6,0,2025-07-12 13:25:52.811576
80.97,7,1,-6,-1,2025-07-12 13:25:53.856176
81.08,None,None,None,None,2025-07-12 13:25:54.910293
81.19,None,None,None,None,2025-07-12 13:25:55.953384
80.97,None,None,None,None,2025-07-12 13:25:56.998753
81.08,None,None,None,None,2025-07-12 13:25:58.053618
81.08,-1,-1,-7,-1,2025-07-12 13:25:59.090884
81.19,-1,-1,-7,-1,2025-07-12 13:26:00.142184
None,-1,-1,-7,-1,2025-07-12 13:26:01.190367
40.51,None,None,None,None,2025-07-12 13:26:02.229549
None,None,None,None,None,2025-07-12 13:26:03.278386
40.57,None,None,None,None,2025-07-12 13:26:04.321222
None,None,None,None,None,2025-07-12 13:26:05.370953
40.51,None,None,None,None,2025-07-12 13:26:06.434707
None,None,None,None,None,2025-07-12 13:26:07.493737
