心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,None,None,None,None,2025-07-14 22:11:01.452275
76.63,None,None,None,None,2025-07-14 22:11:02.562381
81.08,3,1,0,2,2025-07-14 22:11:03.611624
81.08,3,1,0,2,2025-07-14 22:11:04.658635
81.19,8,1,-3,2,2025-07-14 22:11:05.739853
81.08,0,0,7,-1,2025-07-14 22:11:06.783355
80.97,None,None,None,None,2025-07-14 22:11:07.830991
81.19,None,None,None,None,2025-07-14 22:11:08.913445
81.08,None,None,None,None,2025-07-14 22:11:09.953777
80.97,1,0,-1,1,2025-07-14 22:11:11.033133
81.19,1,0,-1,1,2025-07-14 22:11:12.161727
81.08,1,0,-1,1,2025-07-14 22:11:13.211176
80.97,1,0,-1,1,2025-07-14 22:11:14.244809
81.3,1,0,-1,1,2025-07-14 22:11:15.316552
81.08,1,0,-1,1,2025-07-14 22:11:16.363254
80.97,1,0,-1,1,2025-07-14 22:11:17.401471
81.19,1,0,-1,1,2025-07-14 22:11:18.494830
81.08,1,0,-1,1,2025-07-14 22:11:19.607058
80.97,1,0,-1,1,2025-07-14 22:11:20.645838
81.19,None,None,None,None,2025-07-14 22:11:21.738377
81.08,None,None,None,None,2025-07-14 22:11:22.782775
80.97,None,None,None,None,2025-07-14 22:11:23.828137
81.3,3,0,2,2,2025-07-14 22:11:24.901041
81.08,3,0,2,2,2025-07-14 22:11:25.952917
80.97,-9,2,1,-1,2025-07-14 22:11:26.999980
81.19,None,None,None,None,2025-07-14 22:11:28.083947
81.08,2,2,-5,1,2025-07-14 22:11:29.131595
80.97,2,2,-3,2,2025-07-14 22:11:30.174603
81.19,None,None,None,None,2025-07-14 22:11:31.260336
81.08,-6,-1,8,1,2025-07-14 22:11:32.364066
80.97,None,None,None,None,2025-07-14 22:11:33.404106
81.3,6,1,-4,2,2025-07-14 22:11:34.516210
81.08,4,-1,-5,1,2025-07-14 22:11:35.621170
81.08,5,0,-3,2,2025-07-14 22:11:36.665618
81.08,3,-1,4,3,2025-07-14 22:11:37.717176
81.08,9,0,3,3,2025-07-14 22:11:38.757210
81.08,2,1,-4,2,2025-07-14 22:11:39.829821
81.08,None,None,None,None,2025-07-14 22:11:40.971829
80.97,3,0,-2,-1,2025-07-14 22:11:42.020463
81.19,-3,-2,3,1,2025-07-14 22:11:43.060133
81.08,None,None,None,None,2025-07-14 22:11:44.142719
80.97,None,None,None,None,2025-07-14 22:11:45.195741
81.3,0,1,-3,0,2025-07-14 22:11:46.235875
80.97,None,None,None,None,2025-07-14 22:11:47.352724
81.19,None,None,None,None,2025-07-14 22:11:48.451790
81.08,None,None,None,None,2025-07-14 22:11:49.534797
81.08,-2,-3,3,2,2025-07-14 22:11:50.692407
81.08,0,1,-2,1,2025-07-14 22:11:51.736029
81.08,1,1,-3,1,2025-07-14 22:11:52.784168
81.19,None,None,None,None,2025-07-14 22:11:53.864315
80.97,-3,0,-5,0,2025-07-14 22:11:54.929433
81.08,0,0,-4,1,2025-07-14 22:11:55.973999
81.19,5,1,1,2,2025-07-14 22:11:57.048659
80.97,None,None,None,None,2025-07-14 22:11:58.095170
81.19,None,None,None,None,2025-07-14 22:11:59.146944
81.08,None,None,None,None,2025-07-14 22:12:00.227278
81.08,None,None,None,None,2025-07-14 22:12:01.274247
81.08,6,0,-2,1,2025-07-14 22:12:02.316739
81.08,None,None,None,None,2025-07-14 22:12:03.368635
83.45,None,None,None,None,2025-07-14 22:12:04.417446
0,None,None,None,None,2025-07-14 22:12:06.687087
0,7,-2,0,-1,2025-07-14 22:12:07.789360
0,None,None,None,None,2025-07-14 22:12:08.854802
83.33,None,None,None,None,2025-07-14 22:12:10.000792
75.0,3,1,-5,2,2025-07-14 22:12:11.046889
83.33,4,2,-2,2,2025-07-14 22:12:12.093125
83.22,1,0,-5,1,2025-07-14 22:12:13.161245
81.19,1,0,-2,1,2025-07-14 22:12:14.209528
83.45,1,0,-2,1,2025-07-14 22:12:15.262613
83.22,1,0,-2,1,2025-07-14 22:12:16.347371
83.33,1,0,-2,1,2025-07-14 22:12:17.395110
81.08,1,0,-2,1,2025-07-14 22:12:18.435283
0,1,0,-2,1,2025-07-14 22:12:19.528697
41.12,1,0,-2,1,2025-07-14 22:12:20.568608
0,1,0,-2,1,2025-07-14 22:12:21.619561
0,1,0,-2,1,2025-07-14 22:12:22.702994
0,1,0,-2,1,2025-07-14 22:12:23.752455
0,1,0,-2,1,2025-07-14 22:12:24.791936
0,1,0,-2,1,2025-07-14 22:12:25.876876
0,1,0,-2,1,2025-07-14 22:12:26.920057
0,1,0,-2,1,2025-07-14 22:12:27.963167
0,1,0,-2,1,2025-07-14 22:12:29.043211
0,1,0,-4,0,2025-07-14 22:12:30.077095
0,1,0,-4,0,2025-07-14 22:12:31.116568
0,1,0,-4,0,2025-07-14 22:12:32.200644
0,None,None,None,None,2025-07-14 22:12:33.303151
0,None,None,None,None,2025-07-14 22:12:34.349147
0,None,None,None,None,2025-07-14 22:12:35.435571
0,None,None,None,None,2025-07-14 22:12:36.477212
0,None,None,None,None,2025-07-14 22:12:37.527356
0,None,None,None,None,2025-07-14 22:12:38.576986
0,None,None,None,None,2025-07-14 22:12:39.629107
0,None,None,None,None,2025-07-14 22:12:40.669022
0,None,None,None,None,2025-07-14 22:12:41.756153
